frame,par1,par2,par3,par4,par5,par6,media
443,159.24,54.61,,104.69,,,106.18
444,161.30,54.51,,106.89,,,107.57
445,162.82,53.33,,109.53,,,108.56
446,159.23,53.42,,105.81,,,106.15
447,160.57,50.62,,109.96,,,107.05
448,170.01,,,,,,170.01
449,66.04,186.94,141.71,120.97,75.90,48.01,106.60
450,66.70,155.71,,89.45,,,103.95
451,64.68,153.64,,89.21,,,102.51
452,58.48,122.87,,64.40,,,81.92
453,57.03,,,,,,57.03
454,92.39,136.48,,44.21,,,91.03
455,24.74,121.76,,97.14,,,81.21
456,93.97,,,,,,93.97
457,66.31,136.89,,71.23,,,91.48
458,51.97,,,,,,51.97
459,120.20,,,,,,120.20
460,132.13,115.81,,17.37,,,88.44
461,134.78,,,,,,134.78
467,107.40,,,,,,107.40
468,99.84,,,,,,99.84
471,85.68,,,,,,85.68
472,70.69,,,,,,70.69
486,66.30,,,,,,66.30
489,60.29,,,,,,60.29
491,72.80,,,,,,72.80
524,53.90,,,,,,53.90
529,70.79,,,,,,70.79
532,70.64,,,,,,70.64
533,64.98,,,,,,64.98
534,64.41,,,,,,64.41
535,64.41,,,,,,64.41
536,64.41,,,,,,64.41
537,61.95,,,,,,61.95
538,87.97,,,,,,87.97
541,60.48,,,,,,60.48
543,67.51,,,,,,67.51
544,91.52,,,,,,91.52
545,88.74,,,,,,88.74
546,70.60,,,,,,70.60
547,55.90,,,,,,55.90
548,95.96,,,,,,95.96
549,61.39,,,,,,61.39
550,87.47,,,,,,87.47
552,71.07,,,,,,71.07
553,83.02,,,,,,83.02
554,93.05,,,,,,93.05
556,63.53,,,,,,63.53
557,63.82,112.27,,56.18,,,77.42
558,96.54,,,,,,96.54
559,62.62,,,,,,62.62
560,86.96,,,,,,86.96
564,89.59,,,,,,89.59
565,130.56,,,,,,130.56
566,88.76,,,,,,88.76
567,101.92,,,,,,101.92
568,65.91,,,,,,65.91
571,114.67,,,,,,114.67
572,177.09,106.82,,266.18,,,183.36
573,121.95,,,,,,121.95
574,113.41,,,,,,113.41
581,149.19,,,,,,149.19
583,127.74,,,,,,127.74
584,161.54,,,,,,161.54
585,162.75,,,,,,162.75
586,138.00,,,,,,138.00
587,91.17,,,,,,91.17
592,279.02,,,,,,279.02
593,281.14,,,,,,281.14
614,411.90,,,,,,411.90
617,396.14,,,,,,396.14
619,390.95,,,,,,390.95
620,389.57,,,,,,389.57
621,390.59,,,,,,390.59
624,381.03,,,,,,381.03
625,378.17,,,,,,378.17
632,345.81,,,,,,345.81
633,349.34,,,,,,349.34
634,343.21,,,,,,343.21
635,342.69,,,,,,342.69
636,340.56,,,,,,340.56
637,339.02,,,,,,339.02
638,339.99,,,,,,339.99
639,333.21,,,,,,333.21
640,334.00,,,,,,334.00
641,325.33,,,,,,325.33
642,320.12,,,,,,320.12
643,322.72,,,,,,322.72
644,326.35,,,,,,326.35
645,321.03,,,,,,321.03
646,314.50,,,,,,314.50
647,315.16,,,,,,315.16
648,313.31,,,,,,313.31
651,306.32,,,,,,306.32
652,305.47,,,,,,305.47
653,304.93,,,,,,304.93
654,300.40,,,,,,300.40
655,298.53,,,,,,298.53
656,294.56,,,,,,294.56
657,297.67,,,,,,297.67
658,292.29,,,,,,292.29
659,295.36,,,,,,295.36
660,292.79,,,,,,292.79
661,288.32,,,,,,288.32
662,289.85,,,,,,289.85
663,285.64,,,,,,285.64
664,282.06,,,,,,282.06
665,284.72,,,,,,284.72
666,277.56,,,,,,277.56
667,274.42,,,,,,274.42
668,263.41,,,,,,263.41
669,263.01,,,,,,263.01
670,253.50,,,,,,253.50
671,251.59,,,,,,251.59
672,249.28,,,,,,249.28
673,244.20,,,,,,244.20
674,236.68,,,,,,236.68
675,230.05,,,,,,230.05
676,225.98,,,,,,225.98
677,216.71,,,,,,216.71
678,214.74,,,,,,214.74
679,210.82,,,,,,210.82
687,113.74,,,,,,113.74
688,104.85,,,,,,104.85
689,100.71,,,,,,100.71
690,105.40,,,,,,105.40
691,136.97,,,,,,136.97
692,180.26,,,,,,180.26
693,223.73,,,,,,223.73
694,310.29,,,,,,310.29
716,103.65,,,,,,103.65
718,104.94,,,,,,104.94
719,97.65,,,,,,97.65
721,100.23,,,,,,100.23
722,235.28,94.92,,171.35,,,167.18
723,226.75,88.14,,183.39,,,166.09
724,223.37,,,,,,223.37
726,230.09,,,,,,230.09
727,237.27,,,,,,237.27
728,236.85,,,,,,236.85
729,240.12,,,,,,240.12
730,244.00,,,,,,244.00
731,267.30,,,,,,267.30
732,305.25,,,,,,305.25
733,353.54,,,,,,353.54
734,405.78,,,,,,405.78
743,74.86,,,,,,74.86
744,74.77,,,,,,74.77
845,368.17,,,,,,368.17
846,318.43,,,,,,318.43
847,279.88,,,,,,279.88
849,198.91,,,,,,198.91
851,123.22,,,,,,123.22
852,123.22,,,,,,123.22
853,123.22,,,,,,123.22
854,123.22,,,,,,123.22
855,123.22,,,,,,123.22
856,123.22,,,,,,123.22
857,123.22,,,,,,123.22
858,123.22,,,,,,123.22
859,123.22,,,,,,123.22
860,123.22,,,,,,123.22
861,123.22,,,,,,123.22
862,123.22,,,,,,123.22
863,123.22,,,,,,123.22
864,123.22,,,,,,123.22
865,123.22,,,,,,123.22
866,123.22,,,,,,123.22
867,123.22,,,,,,123.22
868,123.22,,,,,,123.22
869,123.22,,,,,,123.22
870,123.22,,,,,,123.22
871,123.22,,,,,,123.22
872,123.22,,,,,,123.22
873,123.22,,,,,,123.22
874,123.22,,,,,,123.22
875,123.22,,,,,,123.22
876,123.22,,,,,,123.22
877,123.22,,,,,,123.22
878,123.22,,,,,,123.22
879,123.22,,,,,,123.22
880,123.22,,,,,,123.22
881,123.22,,,,,,123.22
882,123.22,,,,,,123.22
883,123.22,,,,,,123.22
884,123.22,,,,,,123.22
885,123.22,,,,,,123.22
886,123.22,,,,,,123.22
887,123.22,,,,,,123.22
888,123.22,,,,,,123.22
889,123.22,,,,,,123.22
890,123.22,,,,,,123.22
891,123.22,,,,,,123.22
892,123.22,,,,,,123.22
893,123.22,,,,,,123.22
894,123.22,,,,,,123.22
895,123.22,,,,,,123.22
896,123.22,,,,,,123.22
897,123.22,,,,,,123.22
898,123.22,,,,,,123.22
899,123.22,,,,,,123.22
900,123.22,,,,,,123.22
901,123.22,,,,,,123.22
902,123.22,,,,,,123.22
903,123.22,,,,,,123.22
