frame,par1,par2,par3,par4,par5,par6,media
924,117.27,,,,,,117.27
925,125.72,,,,,,125.72
926,125.72,,,,,,125.72
927,117.98,,,,,,117.98
928,117.98,,,,,,117.98
929,115.80,,,,,,115.80
930,115.80,,,,,,115.80
931,118.87,,,,,,118.87
932,122.36,,,,,,122.36
933,122.36,,,,,,122.36
934,122.48,,,,,,122.48
935,124.40,,,,,,124.40
936,122.82,,,,,,122.82
937,122.82,,,,,,122.82
938,120.87,,,,,,120.87
939,120.87,,,,,,120.87
940,121.66,,,,,,121.66
941,121.66,,,,,,121.66
942,121.66,,,,,,121.66
943,121.90,,,,,,121.90
944,121.90,,,,,,121.90
945,120.92,,,,,,120.92
946,120.92,,,,,,120.92
947,119.03,,,,,,119.03
952,105.47,,,,,,105.47
953,105.47,,,,,,105.47
954,105.47,,,,,,105.47
955,91.99,,,,,,91.99
956,91.99,,,,,,91.99
957,78.40,,,,,,78.40
958,72.13,,,,,,72.13
959,72.13,,,,,,72.13
960,72.74,,,,,,72.74
961,72.74,,,,,,72.74
962,82.07,,,,,,82.07
963,82.03,,,,,,82.03
964,81.97,,,,,,81.97
965,81.97,,,,,,81.97
966,78.33,,,,,,78.33
967,78.33,,,,,,78.33
968,78.33,,,,,,78.33
969,76.15,,,,,,76.15
973,49.92,,,,,,49.92
974,49.92,,,,,,49.92
975,49.92,,,,,,49.92
976,55.91,,,,,,55.91
977,55.91,,,,,,55.91
978,96.67,,,,,,96.67
981,98.80,,,,,,98.80
982,100.32,,,,,,100.32
983,100.32,,,,,,100.32
986,54.97,,,,,,54.97
987,54.97,,,,,,54.97
988,54.97,,,,,,54.97
989,160.15,,,,,,160.15
990,160.15,,,,,,160.15
991,160.15,,,,,,160.15
992,188.58,,,,,,188.58
993,152.89,,,,,,152.89
994,152.89,,,,,,152.89
995,93.38,,,,,,93.38
996,78.37,,,,,,78.37
997,78.37,,,,,,78.37
998,78.37,,,,,,78.37
1000,75.71,,,,,,75.71
1001,86.33,,,,,,86.33
1002,88.39,,,,,,88.39
1003,88.39,,,,,,88.39
1004,91.99,,,,,,91.99
1005,93.12,,,,,,93.12
1008,84.03,,,,,,84.03
1009,96.68,,,,,,96.68
1010,96.68,,,,,,96.68
1011,96.68,,,,,,96.68
1012,96.68,,,,,,96.68
1013,114.91,,,,,,114.91
1014,118.26,,,,,,118.26
1015,118.26,,,,,,118.26
1016,118.26,,,,,,118.26
1017,124.46,,,,,,124.46
1018,119.63,,,,,,119.63
1019,110.86,,,,,,110.86
1020,110.86,,,,,,110.86
1021,102.80,,,,,,102.80
1022,102.80,,,,,,102.80
1023,99.59,,,,,,99.59
1024,99.45,,,,,,99.45
1025,99.45,,,,,,99.45
1026,99.45,,,,,,99.45
1027,108.62,,,,,,108.62
1028,90.24,,,,,,90.24
1029,90.24,,,,,,90.24
1030,90.24,,,,,,90.24
1031,88.64,,,,,,88.64
1036,96.53,,,,,,96.53
1037,96.53,,,,,,96.53
1038,105.52,,,,,,105.52
1039,105.52,,,,,,105.52
1040,95.87,,,,,,95.87
1041,95.87,,,,,,95.87
1042,93.33,,,,,,93.33
1043,93.33,,,,,,93.33
1044,94.21,,,,,,94.21
1045,94.21,,,,,,94.21
1279,148.85,,,,,,148.85
1280,148.85,,,,,,148.85
1282,158.63,,,,,,158.63
1283,158.63,,,,,,158.63
1284,160.18,,,,,,160.18
1285,160.18,,,,,,160.18
1286,161.26,,,,,,161.26
1287,161.26,,,,,,161.26
1356,191.17,,,,,,191.17
1357,193.55,,,,,,193.55
1358,189.10,,,,,,189.10
1359,189.10,,,,,,189.10
1360,188.67,,,,,,188.67
1361,188.67,,,,,,188.67
1362,190.07,,,,,,190.07
1363,193.29,,,,,,193.29
1364,193.29,,,,,,193.29
1365,205.63,,,,,,205.63
1366,205.63,,,,,,205.63
1367,205.63,,,,,,205.63
1368,206.21,,,,,,206.21
1369,206.21,,,,,,206.21
1370,207.14,,,,,,207.14
1371,207.14,,,,,,207.14
1372,209.45,,,,,,209.45
1380,235.52,,,,,,235.52
1381,235.52,,,,,,235.52
1382,235.52,,,,,,235.52
1383,235.52,,,,,,235.52
1384,235.52,,,,,,235.52
1385,228.94,,,,,,228.94
1386,228.15,,,,,,228.15
1387,228.15,,,,,,228.15
1388,228.15,,,,,,228.15
1389,228.15,,,,,,228.15
1390,230.22,,,,,,230.22
1397,220.08,128.01,,233.57,,,193.89
1398,220.08,128.01,,233.57,,,193.89
1399,220.08,128.01,,233.57,,,193.89
1400,220.08,128.01,,233.57,,,193.89
1401,220.08,128.01,,233.57,,,193.89
1402,237.92,,,,,,237.92
1412,229.03,,,,,,229.03
1413,229.03,,,,,,229.03
1425,229.84,,,,,,229.84
1426,229.84,,,,,,229.84
1427,229.84,,,,,,229.84
1428,229.84,,,,,,229.84
1430,209.34,,,,,,209.34
1431,209.34,,,,,,209.34
1432,209.34,,,,,,209.34
1433,209.34,,,,,,209.34
1441,240.94,,,,,,240.94
1442,240.94,,,,,,240.94
1443,240.94,,,,,,240.94
1444,240.94,,,,,,240.94
1445,240.94,,,,,,240.94
1446,240.94,,,,,,240.94
1447,187.85,,,,,,187.85
1448,187.85,,,,,,187.85
1449,187.85,,,,,,187.85
1450,187.85,,,,,,187.85
1451,187.85,,,,,,187.85
1453,291.81,,,,,,291.81
1454,291.81,,,,,,291.81
1455,291.81,,,,,,291.81
1456,291.81,,,,,,291.81
1457,295.39,,,,,,295.39
1458,295.39,,,,,,295.39
1459,196.21,294.38,,119.80,,,203.46
1460,196.21,294.38,,119.80,,,203.46
1461,196.21,294.38,,119.80,,,203.46
1462,196.21,294.38,,119.80,,,203.46
1463,196.21,294.38,,119.80,,,203.46
1464,191.07,,,,,,191.07
1465,191.07,,,,,,191.07
1466,191.07,,,,,,191.07
1467,191.07,,,,,,191.07
1468,185.20,,,,,,185.20
1469,185.20,,,,,,185.20
1470,153.04,,,,,,153.04
1471,153.04,,,,,,153.04
1472,153.04,,,,,,153.04
1473,153.04,,,,,,153.04
1474,153.04,,,,,,153.04
1476,96.25,,,,,,96.25
1477,96.25,,,,,,96.25
1478,96.25,,,,,,96.25
1479,96.25,,,,,,96.25
1486,152.73,139.96,,288.61,,,193.77
1487,152.73,139.96,,288.61,,,193.77
1491,175.56,,,,,,175.56
1492,163.44,67.49,,230.42,,,153.78
1493,163.44,67.49,,230.42,,,153.78
1494,80.88,,,,,,80.88
1495,80.88,,,,,,80.88
1496,80.88,,,,,,80.88
1497,80.88,,,,,,80.88
1498,94.10,,,,,,94.10
1499,195.76,305.46,,109.80,,,203.67
1500,195.76,305.46,,109.80,,,203.67
1501,179.51,327.55,,148.04,,,218.37
1502,179.51,327.55,,148.04,,,218.37
1503,309.21,161.80,,147.44,,,206.15
1504,156.15,,,,,,156.15
1505,156.15,,,,,,156.15
1506,156.15,,,,,,156.15
1507,153.43,154.04,,307.41,,,204.96
1508,158.82,,,,,,158.82
1509,156.82,,,,,,156.82
1510,116.82,,,,,,116.82
1511,116.82,,,,,,116.82
1512,116.82,,,,,,116.82
1513,116.82,,,,,,116.82
1514,381.76,102.50,257.65,284.03,125.37,158.72,218.34
1515,381.76,102.50,257.65,284.03,125.37,158.72,218.34
1516,381.76,102.50,257.65,284.03,125.37,158.72,218.34
1517,381.76,102.50,257.65,284.03,125.37,158.72,218.34
1518,381.76,102.50,257.65,284.03,125.37,158.72,218.34
1519,285.30,396.63,135.71,113.00,149.67,261.62,223.66
1520,285.30,396.63,135.71,113.00,149.67,261.62,223.66
1521,285.30,396.63,135.71,113.00,149.67,261.62,223.66
1522,285.30,396.63,135.71,113.00,149.67,261.62,223.66
1523,72.93,150.96,,222.13,,,148.67
1524,72.93,150.96,,222.13,,,148.67
1525,343.64,,,,,,343.64
1526,343.64,,,,,,343.64
1527,343.64,,,,,,343.64
1528,286.28,,,,,,286.28
1529,286.28,,,,,,286.28
1530,286.28,,,,,,286.28
1531,328.63,,,,,,328.63
1532,371.83,,,,,,371.83
1533,371.83,,,,,,371.83
1534,371.83,,,,,,371.83
1535,500.69,193.75,,308.68,,,334.37
1536,500.69,193.75,,308.68,,,334.37
1537,238.54,553.38,,315.06,,,368.99
1538,238.54,553.38,,315.06,,,368.99
1539,257.26,587.72,,330.48,,,391.82
1540,257.26,587.72,,330.48,,,391.82
1541,257.26,587.72,,330.48,,,391.82
1542,230.04,,,,,,230.04
1543,230.04,,,,,,230.04
1544,183.72,,,,,,183.72
1545,183.72,,,,,,183.72
1546,121.98,475.87,,354.79,,,317.55
1547,121.98,475.87,,354.79,,,317.55
1548,98.43,360.58,,456.03,,,305.01
1549,364.18,70.94,,434.43,,,289.85
1550,364.18,70.94,,434.43,,,289.85
1551,354.68,,,,,,354.68
1554,354.68,,,,,,354.68
1555,354.68,,,,,,354.68
1556,354.68,,,,,,354.68
1557,361.50,,,,,,361.50
1558,361.50,,,,,,361.50
1559,327.12,,,,,,327.12
1560,327.12,,,,,,327.12
1561,314.58,,,,,,314.58
1562,314.58,,,,,,314.58
1563,277.85,,,,,,277.85
1566,258.52,,,,,,258.52
1570,256.17,,,,,,256.17
1571,249.08,,,,,,249.08
1572,247.79,,,,,,247.79
1575,230.59,290.79,,60.35,,,193.91
1576,301.69,231.15,,70.59,,,201.14
1577,301.69,231.15,,70.59,,,201.14
1578,341.83,241.43,,100.60,,,227.95
1579,341.83,241.43,,100.60,,,227.95
1580,234.88,336.03,,101.15,,,224.02
1581,234.88,336.03,,101.15,,,224.02
1582,246.96,,,,,,246.96
1583,246.96,,,,,,246.96
1584,262.24,,,,,,262.24
1585,252.75,,,,,,252.75
1586,251.41,,,,,,251.41
1587,251.41,,,,,,251.41
1588,262.30,,,,,,262.30
1589,148.12,,,,,,148.12
1590,148.12,,,,,,148.12
1591,148.12,,,,,,148.12
1592,239.22,,,,,,239.22
1593,239.22,,,,,,239.22
1594,239.22,,,,,,239.22
1596,247.63,,,,,,247.63
1597,247.63,,,,,,247.63
1598,247.63,,,,,,247.63
1599,247.63,,,,,,247.63
1600,155.03,,,,,,155.03
1601,138.07,,,,,,138.07
1602,148.51,,,,,,148.51
1603,176.17,,,,,,176.17
1604,176.17,,,,,,176.17
1605,176.17,,,,,,176.17
1616,91.32,,,,,,91.32
1617,106.45,,,,,,106.45
1618,143.59,97.36,,55.14,,,98.70
1619,143.59,97.36,,55.14,,,98.70
1620,143.59,97.36,,55.14,,,98.70
1621,143.59,97.36,,55.14,,,98.70
1622,77.96,,,,,,77.96
1623,72.55,136.94,,73.37,,,94.29
1624,72.55,136.94,,73.37,,,94.29
1625,72.55,136.94,,73.37,,,94.29
1626,72.55,136.94,,73.37,,,94.29
1636,118.52,,,,,,118.52
1637,118.52,,,,,,118.52
1638,137.91,,,,,,137.91
1639,137.91,,,,,,137.91
1640,212.02,,,,,,212.02
1641,212.02,,,,,,212.02
1642,223.22,,,,,,223.22
1643,223.22,,,,,,223.22
1648,277.53,,,,,,277.53
1649,277.53,,,,,,277.53
1650,284.97,,,,,,284.97
1651,284.97,,,,,,284.97
1652,284.97,,,,,,284.97
1653,286.51,,,,,,286.51
1654,284.94,,,,,,284.94
1659,301.14,,,,,,301.14
1660,287.41,,,,,,287.41
1661,287.41,,,,,,287.41
1662,287.41,,,,,,287.41
1663,287.41,,,,,,287.41
1676,152.82,,,,,,152.82
1677,152.82,,,,,,152.82
1678,152.82,,,,,,152.82
1679,152.82,,,,,,152.82
1686,206.09,,,,,,206.09
1687,206.21,,,,,,206.21
1688,206.21,,,,,,206.21
1689,206.21,,,,,,206.21
1690,206.21,,,,,,206.21
1691,206.21,,,,,,206.21
1692,255.63,,,,,,255.63
1693,255.63,,,,,,255.63
1694,255.63,,,,,,255.63
1695,255.63,,,,,,255.63
1696,220.60,,,,,,220.60
1697,256.59,562.55,,310.41,,,376.52
1698,256.59,562.55,,310.41,,,376.52
1699,256.59,562.55,,310.41,,,376.52
1700,256.59,562.55,,310.41,,,376.52
1701,256.59,562.55,,310.41,,,376.52
1702,243.27,540.44,,305.83,,,363.18
1707,462.50,,,,,,462.50
1708,462.50,,,,,,462.50
1713,243.23,,,,,,243.23
1714,243.23,,,,,,243.23
1715,243.23,,,,,,243.23
1716,243.23,,,,,,243.23
1780,259.62,,,,,,259.62
1781,260.29,,,,,,260.29
1782,260.29,,,,,,260.29
1783,260.29,,,,,,260.29
1808,224.88,,,,,,224.88
1809,224.88,,,,,,224.88
1810,224.88,,,,,,224.88
1811,224.88,,,,,,224.88
1812,225.07,,,,,,225.07
1813,225.07,,,,,,225.07
1814,225.07,,,,,,225.07
1815,227.30,,,,,,227.30
1819,229.02,,,,,,229.02
1820,229.02,,,,,,229.02
1821,232.81,,,,,,232.81
1822,232.81,,,,,,232.81
1826,229.39,,,,,,229.39
1827,229.39,,,,,,229.39
1830,232.33,,,,,,232.33
1831,232.33,,,,,,232.33
1832,231.03,,,,,,231.03
1833,231.03,,,,,,231.03
1846,237.78,,,,,,237.78
1847,237.78,,,,,,237.78
1848,237.78,,,,,,237.78
1849,237.78,,,,,,237.78
1858,236.86,,,,,,236.86
1859,236.86,,,,,,236.86
1897,100.14,,,,,,100.14
1898,100.14,,,,,,100.14
1899,104.19,,,,,,104.19
1900,104.19,,,,,,104.19
1901,104.19,,,,,,104.19
1908,111.50,,,,,,111.50
1909,111.50,,,,,,111.50
1910,111.50,,,,,,111.50
1911,111.50,,,,,,111.50
1923,109.80,,,,,,109.80
1924,109.80,,,,,,109.80
1925,109.80,,,,,,109.80
1962,136.88,,,,,,136.88
1963,136.88,,,,,,136.88
1964,129.39,,,,,,129.39
1965,129.39,,,,,,129.39
1966,127.31,,,,,,127.31
1967,128.07,,,,,,128.07
1968,128.07,,,,,,128.07
1969,123.45,,,,,,123.45
1970,123.45,,,,,,123.45
1971,123.53,,,,,,123.53
1972,122.58,,,,,,122.58
1973,121.89,,,,,,121.89
1974,121.89,,,,,,121.89
1975,118.92,,,,,,118.92
1976,118.92,,,,,,118.92
1977,118.71,,,,,,118.71
1978,118.08,,,,,,118.08
1979,118.08,,,,,,118.08
1980,121.10,,,,,,121.10
1981,121.10,,,,,,121.10
1982,121.10,,,,,,121.10
1987,122.69,,,,,,122.69
1988,122.69,,,,,,122.69
1989,124.51,,,,,,124.51
1990,124.51,,,,,,124.51
1991,127.37,,,,,,127.37
1992,127.37,,,,,,127.37
1999,126.36,,,,,,126.36
2000,126.36,,,,,,126.36
2001,126.36,,,,,,126.36
2002,126.36,,,,,,126.36
2004,126.05,,,,,,126.05
2005,126.05,,,,,,126.05
2006,126.05,,,,,,126.05
2007,126.05,,,,,,126.05
2008,126.05,,,,,,126.05
2009,124.92,,,,,,124.92
2010,124.92,,,,,,124.92
2011,127.54,,,,,,127.54
2012,127.54,,,,,,127.54
2013,128.97,,,,,,128.97
2014,120.22,,,,,,120.22
2015,120.22,,,,,,120.22
2016,117.38,,,,,,117.38
2017,117.38,,,,,,117.38
2018,118.42,,,,,,118.42
2019,118.42,,,,,,118.42
2020,118.09,,,,,,118.09
2021,118.09,,,,,,118.09
2022,118.09,,,,,,118.09
2023,118.09,,,,,,118.09
2024,118.09,,,,,,118.09
2025,127.90,,,,,,127.90
2026,127.90,,,,,,127.90
2027,127.90,,,,,,127.90
2028,127.90,,,,,,127.90
2029,127.90,,,,,,127.90
2030,123.38,,,,,,123.38
2031,123.38,,,,,,123.38
2032,123.38,,,,,,123.38
2033,123.38,,,,,,123.38
2034,120.79,,,,,,120.79
2035,124.27,,,,,,124.27
2036,124.27,,,,,,124.27
2037,123.98,,,,,,123.98
2038,124.56,,,,,,124.56
2039,124.56,,,,,,124.56
2040,124.19,,,,,,124.19
2041,124.19,,,,,,124.19
2045,124.77,,,,,,124.77
2046,124.77,,,,,,124.77
2047,124.77,,,,,,124.77
2048,124.77,,,,,,124.77
2049,124.77,,,,,,124.77
2050,125.02,,,,,,125.02
2051,125.02,,,,,,125.02
2052,125.02,,,,,,125.02
2053,125.02,,,,,,125.02
2054,125.02,,,,,,125.02
2055,122.99,,,,,,122.99
2056,122.99,,,,,,122.99
2057,122.99,,,,,,122.99
2058,120.19,,,,,,120.19
2059,120.19,,,,,,120.19
2060,120.19,,,,,,120.19
2061,120.19,,,,,,120.19
2062,122.19,,,,,,122.19
2063,122.19,,,,,,122.19
2064,120.54,90.66,,211.20,,,140.80
2065,120.54,90.66,,211.20,,,140.80
2066,117.59,,,,,,117.59
2067,117.59,,,,,,117.59
2068,117.59,,,,,,117.59
2069,117.05,213.12,,96.35,,,142.17
2075,109.87,,,,,,109.87
2076,110.75,,,,,,110.75
2077,110.75,,,,,,110.75
2078,110.75,,,,,,110.75
2079,110.75,,,,,,110.75
2080,110.75,,,,,,110.75
2081,117.93,211.81,,93.89,,,141.21
2082,117.93,211.81,,93.89,,,141.21
2083,117.93,211.81,,93.89,,,141.21
2084,117.93,211.81,,93.89,,,141.21
2085,117.93,211.81,,93.89,,,141.21
2091,109.20,97.35,,206.44,,,137.66
2092,109.20,97.35,,206.44,,,137.66
2093,109.20,97.35,,206.44,,,137.66
2094,109.20,97.35,,206.44,,,137.66
2095,109.20,97.35,,206.44,,,137.66
2096,113.82,,,,,,113.82
2097,113.82,,,,,,113.82
2098,113.82,,,,,,113.82
2099,113.82,,,,,,113.82
2100,113.82,,,,,,113.82
2101,94.66,119.74,,214.24,,,142.88
2102,94.66,119.74,,214.24,,,142.88
2103,94.66,119.74,,214.24,,,142.88
2104,94.66,119.74,,214.24,,,142.88
2105,123.52,88.35,,211.81,,,141.23
2106,118.79,209.58,,90.80,,,139.72
2107,118.79,209.58,,90.80,,,139.72
2108,118.15,211.68,,93.78,,,141.20
2109,118.15,211.68,,93.78,,,141.20
2110,119.66,92.46,,211.89,,,141.34
2111,207.65,,,,,,207.65
2123,130.06,,,,,,130.06
2124,130.06,,,,,,130.06
2125,130.06,,,,,,130.06
2126,116.56,201.62,,85.07,,,134.42
2127,116.56,201.62,,85.07,,,134.42
2128,116.56,201.62,,85.07,,,134.42
2129,116.56,201.62,,85.07,,,134.42
2130,202.87,111.97,,90.91,,,135.25
2131,111.85,,,,,,111.85
2132,111.85,,,,,,111.85
2133,111.85,,,,,,111.85
2134,111.85,,,,,,111.85
2135,114.09,210.95,,96.99,,,140.68
2136,113.26,,,,,,113.26
2137,113.26,,,,,,113.26
2138,113.26,,,,,,113.26
2139,113.26,,,,,,113.26
2140,113.54,,,,,,113.54
2141,113.54,,,,,,113.54
2142,114.13,,,,,,114.13
2143,114.13,,,,,,114.13
2144,114.02,216.84,,102.91,,,144.59
2149,109.88,109.74,,219.46,,,146.36
2150,107.55,,,,,,107.55
2151,107.55,,,,,,107.55
2152,107.55,,,,,,107.55
2153,107.55,,,,,,107.55
2154,107.55,,,,,,107.55
2155,99.65,219.06,,119.54,,,146.08
2156,99.65,219.06,,119.54,,,146.08
2157,218.09,100.02,,118.18,,,145.43
2158,218.79,,,,,,218.79
2159,218.79,,,,,,218.79
2160,218.79,,,,,,218.79
2161,218.79,,,,,,218.79
2162,218.79,,,,,,218.79
2163,223.03,,,,,,223.03
2175,138.15,248.66,,110.55,,,165.79
2176,138.15,248.66,,110.55,,,165.79
2177,138.15,248.66,,110.55,,,165.79
2178,138.15,248.66,,110.55,,,165.79
2179,129.75,,,,,,129.75
2180,127.35,251.73,,376.78,,,251.95
2181,127.35,251.73,,376.78,,,251.95
2182,123.12,105.41,,227.82,,,152.12
2183,123.12,105.41,,227.82,,,152.12
2184,132.76,,,,,,132.76
2185,132.76,,,,,,132.76
2186,132.76,,,,,,132.76
2187,132.76,,,,,,132.76
2188,91.18,,,,,,91.18
2201,344.14,,,,,,344.14
2202,344.14,,,,,,344.14
2203,344.14,,,,,,344.14
2204,344.14,,,,,,344.14
2211,378.71,106.72,,278.14,,,254.52
2212,378.71,106.72,,278.14,,,254.52
2213,378.71,106.72,,278.14,,,254.52
2224,109.97,,,,,,109.97
2225,109.97,,,,,,109.97
2226,113.11,,,,,,113.11
2227,113.11,,,,,,113.11
2228,113.11,,,,,,113.11
2229,113.11,,,,,,113.11
2230,121.67,,,,,,121.67
2231,121.67,,,,,,121.67
2232,121.67,,,,,,121.67
2233,121.67,,,,,,121.67
2234,265.37,,,,,,265.37
2235,265.37,,,,,,265.37
2236,351.01,126.76,,235.82,,,237.86
2237,351.01,126.76,,235.82,,,237.86
2238,230.77,129.99,,348.67,,,236.48
2239,230.77,129.99,,348.67,,,236.48
2240,337.83,124.25,,230.01,,,230.70
2241,337.83,124.25,,230.01,,,230.70
2242,337.83,124.25,,230.01,,,230.70
2243,332.34,120.24,,228.91,,,227.16
2244,332.34,120.24,,228.91,,,227.16
2245,326.57,,,,,,326.57
2246,326.57,,,,,,326.57
2247,326.57,,,,,,326.57
2248,326.57,,,,,,326.57
2249,326.04,,,,,,326.04
2250,326.04,,,,,,326.04
2255,121.51,,,,,,121.51
2256,121.51,,,,,,121.51
2257,121.51,,,,,,121.51
2258,121.51,,,,,,121.51
2259,121.51,,,,,,121.51
2260,344.97,,,,,,344.97
2261,344.97,,,,,,344.97
2262,344.97,,,,,,344.97
2263,344.97,,,,,,344.97
2264,344.97,,,,,,344.97
2265,373.11,,,,,,373.11
2266,373.11,,,,,,373.11
2269,391.99,,,,,,391.99
2270,406.93,,,,,,406.93
2271,119.78,,,,,,119.78
2272,119.78,,,,,,119.78
2273,119.78,,,,,,119.78
2274,296.63,,,,,,296.63
2276,423.49,,,,,,423.49
2277,423.49,,,,,,423.49
2278,423.49,,,,,,423.49
2282,128.71,416.13,,294.67,,,279.84
2283,128.71,416.13,,294.67,,,279.84
2284,128.71,416.13,,294.67,,,279.84
2293,135.53,,,,,,135.53
2314,336.75,,,,,,336.75
2315,336.75,,,,,,336.75
2316,336.75,,,,,,336.75
2317,336.75,,,,,,336.75
2318,336.75,,,,,,336.75
2319,121.43,,,,,,121.43
2320,121.43,,,,,,121.43
2321,121.43,,,,,,121.43
2322,121.43,,,,,,121.43
2325,129.34,,,,,,129.34
2326,129.34,,,,,,129.34
2327,129.34,,,,,,129.34
2328,286.53,,,,,,286.53
2329,286.53,,,,,,286.53
2333,377.12,267.09,,129.16,,,257.79
2334,355.96,259.05,,115.75,,,243.59
2335,355.12,,,,,,355.12
2336,355.12,,,,,,355.12
2337,355.12,,,,,,355.12
2338,355.12,,,,,,355.12
2340,255.62,,,,,,255.62
2341,255.62,,,,,,255.62
2342,255.62,,,,,,255.62
2343,255.62,,,,,,255.62
2344,299.12,,,,,,299.12
2345,299.12,,,,,,299.12
2346,299.12,,,,,,299.12
2347,299.12,,,,,,299.12
2348,299.12,,,,,,299.12
2384,302.28,,,,,,302.28
2385,302.28,,,,,,302.28
2386,302.28,,,,,,302.28
2387,302.28,,,,,,302.28
2388,302.28,,,,,,302.28
2406,431.15,,,,,,431.15
2407,431.15,,,,,,431.15
2408,431.15,,,,,,431.15
2409,431.15,,,,,,431.15
2416,416.43,,,,,,416.43
2417,416.43,,,,,,416.43
2450,134.38,,,,,,134.38
2451,134.38,,,,,,134.38
2452,134.38,,,,,,134.38
2453,137.15,,,,,,137.15
2454,137.93,,,,,,137.93
2462,135.08,,,,,,135.08
2465,133.30,,,,,,133.30
2466,133.30,,,,,,133.30
2467,128.59,,,,,,128.59
2468,128.59,,,,,,128.59
2469,128.59,,,,,,128.59
2470,137.83,,,,,,137.83
2471,137.83,,,,,,137.83
2472,137.83,,,,,,137.83
2473,141.48,,,,,,141.48
2474,266.12,,,,,,266.12
2475,266.12,,,,,,266.12
2476,268.20,,,,,,268.20
2477,268.20,,,,,,268.20
2478,383.84,278.69,151.44,131.06,258.31,135.87,223.20
2479,383.84,278.69,151.44,131.06,258.31,135.87,223.20
2481,369.14,,,,,,369.14
2482,369.14,,,,,,369.14
2484,356.22,,,,,,356.22
2485,162.19,,,,,,162.19
2486,162.19,,,,,,162.19
2487,169.94,350.52,,201.97,,,240.81
2488,171.01,,,,,,171.01
2489,171.01,,,,,,171.01
2493,353.79,,,,,,353.79
2494,353.79,,,,,,353.79
2495,360.61,,,,,,360.61
2496,361.81,,,,,,361.81
2497,361.81,,,,,,361.81
2498,363.01,165.42,,212.77,,,247.07
2499,364.96,165.79,,214.17,,,248.31
2500,364.96,165.79,,214.17,,,248.31
2501,296.12,366.90,167.79,88.91,132.19,212.97,210.81
2502,296.12,366.90,167.79,88.91,132.19,212.97,210.81
2503,374.69,298.20,174.07,94.59,215.20,128.12,214.14
2504,374.79,303.85,177.46,94.22,212.13,129.38,215.31
2505,374.79,303.85,177.46,94.22,212.13,129.38,215.31
2506,375.22,305.86,180.86,93.45,209.68,128.04,215.52
2507,375.22,305.86,180.86,93.45,209.68,128.04,215.52
2508,390.75,,,,,,390.75
2509,390.75,,,,,,390.75
2510,390.75,,,,,,390.75
2511,395.40,,,,,,395.40
2512,395.40,,,,,,395.40
2513,395.40,,,,,,395.40
2514,397.65,116.71,,312.12,,,275.49
2515,397.65,116.71,,312.12,,,275.49
2519,400.06,186.71,,235.00,,,273.92
2520,400.06,186.71,,235.00,,,273.92
2521,390.32,230.81,,182.06,,,267.73
2522,368.42,,,,,,368.42
2533,304.10,,,,,,304.10
2534,304.10,,,,,,304.10
2538,308.98,,,,,,308.98
2539,308.98,,,,,,308.98
2557,202.02,,,,,,202.02
2558,202.02,,,,,,202.02
2559,344.39,,,,,,344.39
2560,351.37,,,,,,351.37
2561,353.03,,,,,,353.03
2562,361.47,,,,,,361.47
