frame,par1,par2,par3,par4,par5,par6,media
225,519.90,439.91,104.48,163.15,453.93,352.33,338.95
226,466.33,430.98,160.39,94.18,365.78,306.60,304.04
227,173.86,415.57,,261.06,,,283.50
228,341.71,181.34,387.76,199.43,100.68,215.52,237.74
229,284.96,391.74,201.35,134.02,131.20,197.13,223.40
230,284.96,391.74,201.35,134.02,131.20,197.13,223.40
231,202.27,216.20,,400.60,,,273.02
232,171.02,103.18,244.25,207.66,397.13,195.04,219.71
233,160.38,263.50,,408.00,,,277.29
234,124.65,227.82,147.09,140.98,213.08,349.04,200.44
235,124.65,227.82,147.09,140.98,213.08,349.04,200.44
236,124.65,227.82,147.09,140.98,213.08,349.04,200.44
237,213.35,115.86,164.96,141.46,350.82,213.77,200.04
238,215.67,167.47,124.50,347.97,140.50,212.16,201.38
239,210.07,121.50,178.07,139.60,354.83,219.95,204.00
240,342.85,159.02,113.03,212.04,236.90,108.41,195.38
241,244.75,,,,,,244.75
242,277.72,,,,,,277.72
243,298.73,187.73,,119.17,,,201.88
244,148.15,304.06,,161.86,,,204.69
245,183.33,304.37,,127.50,,,205.07
247,86.08,286.80,,214.18,,,195.69
253,150.27,,,,,,150.27
254,243.27,182.95,94.61,73.37,164.46,95.15,142.30
255,303.46,115.92,196.26,197.77,117.43,83.05,168.98
256,363.28,166.68,,203.48,,,244.48
257,197.09,396.98,118.97,205.31,78.28,281.42,213.01
258,175.76,399.62,,227.79,,,267.72
259,149.84,383.24,,235.56,,,256.21
260,390.24,,,,,,390.24
261,396.88,,,,,,396.88
262,403.47,,,,,,403.47
263,395.51,,,,,,395.51
265,375.91,,,,,,375.91
266,360.83,251.01,,110.65,,,240.83
267,272.90,357.28,196.93,84.88,75.97,160.53,191.41
268,286.73,190.69,,96.45,,,191.29
269,152.78,270.35,,118.15,,,180.43
270,234.03,,,,,,234.03
272,138.52,,,,,,138.52
275,86.35,,,,,,86.35
276,98.27,,,,,,98.27
277,128.53,,,,,,128.53
278,144.75,,,,,,144.75
279,147.87,,,,,,147.87
280,157.03,,,,,,157.03
281,150.73,105.56,,255.12,,,170.47
282,150.73,105.56,,255.12,,,170.47
283,313.53,366.88,137.56,54.65,176.84,229.58,213.17
284,406.90,135.36,,271.61,,,271.29
285,145.97,231.88,,377.08,,,251.64
286,223.00,156.75,,378.90,,,252.88
287,223.00,156.75,,378.90,,,252.88
288,301.34,136.63,228.59,437.94,78.60,364.43,257.92
289,302.33,133.18,226.33,435.47,82.57,358.58,256.41
290,305.33,430.53,,125.25,,,287.04
291,317.07,228.27,114.02,96.83,431.07,341.26,254.75
292,100.62,227.31,347.29,317.89,438.54,120.68,258.72
293,94.10,438.16,315.07,357.14,234.81,123.16,260.41
294,311.10,99.96,430.43,227.55,119.55,346.37,255.83
295,106.44,308.33,415.84,218.95,325.96,107.76,247.21
296,297.61,99.33,,220.68,,,205.87
297,74.16,354.66,272.94,309.88,229.26,81.78,220.45
298,262.64,,,,,,262.64
301,239.99,,,,,,239.99
302,127.44,207.62,,241.38,,,192.15
303,148.04,,,,,,148.04
304,167.43,167.06,,217.05,,,183.85
305,194.33,143.93,,216.77,,,185.01
306,144.37,61.83,,204.45,,,136.88
308,198.46,,,,,,198.46
309,105.06,198.53,,93.64,,,132.41
310,194.38,,,,,,194.38
311,194.49,159.84,,330.72,,,228.35
312,208.44,,,,,,208.44
313,325.64,206.20,,131.22,,,221.02
314,131.11,326.22,,205.31,,,220.88
315,430.90,207.24,332.93,241.83,111.76,133.10,242.96
316,310.51,,,,,,310.51
317,409.68,137.19,264.44,288.40,162.25,131.83,232.30
318,272.46,392.50,,137.75,,,267.57
319,390.03,254.73,130.68,158.15,281.71,131.02,224.39
320,369.41,231.38,113.28,167.72,291.97,132.41,217.70
321,348.45,104.17,206.54,290.39,174.01,123.21,207.79
322,372.24,116.64,213.74,312.51,196.51,122.49,222.35
323,385.59,133.22,239.16,301.90,185.08,124.96,228.32
324,404.06,148.79,264.26,305.49,176.33,136.40,239.22
325,423.82,184.56,315.77,276.17,160.04,137.77,249.69
326,411.15,171.92,305.42,273.37,151.19,140.88,242.32
327,405.67,157.16,286.68,283.86,148.38,143.27,237.50
328,412.29,168.98,303.77,272.46,136.91,144.67,239.85
329,392.67,157.58,,263.25,,,271.17
330,282.23,378.86,146.69,126.48,140.84,253.82,221.49
331,260.42,361.73,126.97,132.55,143.67,264.17,214.92
332,339.03,246.48,116.19,118.30,255.43,145.44,203.48
333,316.16,,,,,,316.16
334,101.87,216.26,,301.94,,,206.69
335,132.36,191.30,118.44,85.33,248.58,294.11,178.35
336,86.79,279.90,,229.61,,,198.77
337,272.62,139.00,,147.96,,,186.53
338,282.42,110.04,161.00,211.64,135.85,75.79,162.79
339,294.52,179.68,123.53,125.62,207.02,81.59,168.66
340,166.78,293.20,,137.19,,,199.06
341,149.67,273.02,,136.77,,,186.49
342,262.81,158.42,,119.08,,,180.10
343,100.59,,,,,,100.59
344,169.47,,,,,,169.47
345,143.19,,,,,,143.19
348,150.63,112.47,,87.13,,,116.74
349,157.94,,,,,,157.94
350,174.26,,,,,,174.26
351,161.82,,,,,,161.82
352,153.99,,,,,,153.99
354,148.37,,,,,,148.37
355,144.63,,,,,,144.63
356,160.62,,,,,,160.62
357,167.26,,,,,,167.26
360,147.98,,,,,,147.98
361,143.27,,,,,,143.27
362,136.59,,,,,,136.59
364,55.12,86.19,,129.98,,,90.43
365,84.15,,,,,,84.15
366,84.46,88.25,,161.89,,,111.53
368,113.62,,,,,,113.62
369,119.26,,,,,,119.26
370,109.70,105.99,,210.47,,,142.05
371,238.68,108.69,,133.49,,,160.29
372,277.97,,,,,,277.97
373,182.69,,,,,,182.69
374,352.42,194.29,,159.19,,,235.30
375,196.65,398.60,,202.21,,,265.82
376,248.04,151.84,,103.55,,,167.81
377,280.32,388.67,142.59,108.52,146.18,253.77,220.01
378,390.28,297.37,126.00,93.40,272.06,178.79,226.32
379,292.53,92.59,216.96,383.60,88.15,309.53,230.56
380,281.39,106.02,,384.97,,,257.46
381,277.56,372.13,,97.43,,,249.04
382,270.33,364.09,,97.45,,,243.96
383,271.21,381.69,,117.29,,,256.73
384,367.82,113.89,254.39,430.84,126.31,306.13,266.56
385,213.04,330.15,149.29,133.51,308.14,440.11,262.37
386,139.44,215.16,329.44,305.22,433.99,131.17,259.07
387,140.84,318.11,197.26,430.85,296.47,136.37,253.32
388,148.09,304.62,176.15,431.49,287.44,146.96,249.13
389,324.71,127.63,189.41,433.06,150.40,285.47,251.78
390,334.29,114.99,196.64,433.53,149.76,286.40,252.60
391,114.84,328.05,190.14,432.06,286.31,148.42,249.97
392,337.11,194.67,94.14,150.47,421.30,272.94,245.11
393,330.37,82.65,192.42,405.41,145.25,262.54,236.44
394,306.07,173.81,96.85,138.92,393.75,256.20,227.60
395,163.04,90.72,298.65,239.74,142.22,380.63,219.17
396,157.27,310.38,,159.46,,,209.04
397,312.75,,,,,,312.75
398,309.56,57.16,126.40,357.96,189.58,169.45,201.68
400,155.30,358.16,,207.15,,,240.20
402,194.39,366.59,,178.97,,,246.65
403,198.85,129.09,187.74,74.48,379.00,314.74,213.98
404,378.78,218.91,107.02,167.66,281.37,115.54,211.55
405,117.94,106.04,235.39,221.71,345.52,131.84,193.07
406,293.38,127.15,231.77,173.66,75.14,105.90,167.83
407,227.81,,,,,,227.81
409,152.67,84.28,,79.44,,,105.46
410,111.05,,,,,,111.05
411,157.09,,,,,,157.09
412,110.23,213.76,,103.59,,,142.53
413,133.71,102.07,,235.23,,,157.00
415,191.52,,,,,,191.52
417,204.84,,,,,,204.84
418,204.84,,,,,,204.84
420,166.00,,,,,,166.00
421,152.67,,,,,,152.67
424,143.69,,,,,,143.69
425,285.97,,,,,,285.97
426,132.53,303.49,,190.97,,,209.00
427,139.25,326.73,,205.41,,,223.80
428,126.17,,,,,,126.17
429,115.26,,,,,,115.26
432,85.98,,,,,,85.98
433,92.13,,,,,,92.13
434,100.06,,,,,,100.06
441,341.65,,,,,,341.65
442,347.87,,,,,,347.87
444,328.61,,,,,,328.61
445,313.88,,,,,,313.88
446,296.76,,,,,,296.76
447,284.46,,,,,,284.46
459,104.99,,,,,,104.99
525,140.41,,,,,,140.41
529,305.88,,,,,,305.88
530,308.73,,,,,,308.73
531,311.11,,,,,,311.11
532,184.63,,,,,,184.63
533,141.63,,,,,,141.63
534,182.39,,,,,,182.39
535,181.07,,,,,,181.07
539,99.88,275.83,,196.54,,,190.75
540,289.93,117.59,,188.13,,,198.55
541,286.47,116.86,,185.18,,,196.17
542,314.94,144.00,,187.88,,,215.61
543,316.10,,,,,,316.10
544,162.94,,,,,,162.94
546,205.55,341.82,,159.74,,,235.70
548,365.84,159.91,,224.08,,,249.94
549,154.93,366.41,,229.60,,,250.31
550,143.99,358.92,,227.68,,,243.53
551,363.35,148.50,,228.53,,,246.79
552,363.30,149.05,,229.15,,,247.17
553,374.04,159.42,,230.14,,,254.53
554,374.61,164.55,,228.42,,,255.86
555,374.36,164.14,,227.01,,,255.17
556,373.05,,,,,,373.05
557,374.11,161.06,,228.14,,,254.44
558,158.37,371.51,,225.83,,,251.90
559,368.42,158.12,,225.34,,,250.63
560,222.83,366.07,,158.71,,,249.20
561,225.78,368.50,,159.31,,,251.20
562,224.12,366.93,,160.19,,,250.41
563,223.75,366.31,,160.27,,,250.11
564,365.90,158.03,,223.47,,,249.13
565,368.39,,,,,,368.39
566,156.60,370.78,,227.27,,,251.55
567,153.91,369.97,,226.55,,,250.14
568,369.27,152.15,,230.89,,,250.77
569,370.62,,,,,,370.62
572,362.90,,,,,,362.90
575,157.81,,,,,,157.81
576,158.81,,,,,,158.81
577,156.30,,,,,,156.30
578,154.68,,,,,,154.68
580,146.71,,,,,,146.71
581,150.93,,,,,,150.93
582,153.73,,,,,,153.73
589,146.03,,,,,,146.03
590,148.79,,,,,,148.79
591,151.39,,,,,,151.39
592,151.56,,,,,,151.56
593,150.92,,,,,,150.92
594,152.17,,,,,,152.17
595,359.84,209.65,,151.10,,,240.20
596,149.19,,,,,,149.19
597,154.34,,,,,,154.34
599,174.54,,,,,,174.54
601,165.58,,,,,,165.58
602,155.91,,,,,,155.91
603,149.52,,,,,,149.52
605,140.67,,,,,,140.67
606,129.52,,,,,,129.52
608,119.90,,,,,,119.90
611,307.36,,,,,,307.36
614,175.74,,,,,,175.74
615,174.10,,,,,,174.10
616,176.30,,,,,,176.30
617,188.10,,,,,,188.10
628,297.99,,,,,,297.99
629,295.77,,,,,,295.77
630,295.77,,,,,,295.77
631,298.71,,,,,,298.71
632,296.97,,,,,,296.97
633,299.63,,,,,,299.63
634,299.84,,,,,,299.84
635,300.75,,,,,,300.75
636,302.34,,,,,,302.34
637,302.14,,,,,,302.14
638,301.16,,,,,,301.16
639,300.36,,,,,,300.36
640,298.40,,,,,,298.40
641,298.45,,,,,,298.45
642,301.98,,,,,,301.98
643,304.01,,,,,,304.01
644,302.68,,,,,,302.68
645,303.44,,,,,,303.44
646,303.08,,,,,,303.08
647,301.73,,,,,,301.73
648,299.38,,,,,,299.38
649,288.73,,,,,,288.73
650,284.75,,,,,,284.75
651,287.39,,,,,,287.39
652,285.57,,,,,,285.57
654,290.14,,,,,,290.14
655,291.14,,,,,,291.14
656,296.21,,,,,,296.21
657,297.57,,,,,,297.57
661,277.00,,,,,,277.00
662,273.16,,,,,,273.16
668,211.03,,,,,,211.03
680,123.44,,,,,,123.44
796,70.86,,,,,,70.86
797,73.80,,,,,,73.80
805,65.13,,,,,,65.13
926,150.71,,,,,,150.71
927,150.71,,,,,,150.71
1182,241.42,,,,,,241.42
1189,171.28,,,,,,171.28
1190,170.05,,,,,,170.05
1191,172.26,,,,,,172.26
1192,174.10,,,,,,174.10
1193,175.12,,,,,,175.12
1194,168.77,,,,,,168.77
1195,168.77,,,,,,168.77
1196,162.70,,,,,,162.70
1197,160.24,,,,,,160.24
1198,158.03,,,,,,158.03
1199,149.08,,,,,,149.08
1207,135.68,,,,,,135.68
1217,141.65,,,,,,141.65
1218,146.88,,,,,,146.88
1238,234.67,,,,,,234.67
1251,213.05,,,,,,213.05
1255,251.15,,,,,,251.15
1281,162.58,,,,,,162.58
1282,290.43,,,,,,290.43
1283,288.37,,,,,,288.37
1285,276.96,,,,,,276.96
1287,284.27,,,,,,284.27
1289,273.17,,,,,,273.17
1290,283.93,,,,,,283.93
1291,283.52,,,,,,283.52
1295,283.93,,,,,,283.93
1296,285.31,,,,,,285.31
1297,285.31,,,,,,285.31
1299,160.37,,,,,,160.37
1300,423.04,,,,,,423.04
1301,270.82,,,,,,270.82
1302,263.27,,,,,,263.27
1303,261.22,,,,,,261.22
1304,266.25,,,,,,266.25
1306,287.79,,,,,,287.79
1307,297.22,,,,,,297.22
1308,300.43,,,,,,300.43
1309,293.27,,,,,,293.27
1310,281.42,,,,,,281.42
1311,289.27,,,,,,289.27
1312,292.31,,,,,,292.31
1314,284.87,,,,,,284.87
1315,287.18,,,,,,287.18
1316,280.17,,,,,,280.17
1318,270.12,,,,,,270.12
1319,162.19,,,,,,162.19
1320,155.81,,,,,,155.81
1321,425.12,153.71,,284.40,,,287.74
1322,289.27,,,,,,289.27
1323,299.42,,,,,,299.42
1324,294.60,,,,,,294.60
1325,289.97,,,,,,289.97
1326,291.06,,,,,,291.06
1327,298.30,,,,,,298.30
1330,312.14,,,,,,312.14
1332,326.59,,,,,,326.59
1333,332.03,424.02,,92.92,,,282.99
1334,412.41,,,,,,412.41
1351,362.02,,,,,,362.02
1352,345.67,,,,,,345.67
1353,328.10,,,,,,328.10
1354,323.84,,,,,,323.84
1355,312.42,,,,,,312.42
1356,297.62,,,,,,297.62
1359,264.08,,,,,,264.08
1360,263.31,,,,,,263.31
1362,237.01,,,,,,237.01
1364,253.56,,,,,,253.56
1365,239.75,,,,,,239.75
1370,209.09,,,,,,209.09
1372,201.54,,,,,,201.54
1373,208.06,,,,,,208.06
1375,211.33,,,,,,211.33
1385,189.44,,,,,,189.44
1401,207.64,,,,,,207.64
1404,201.76,,,,,,201.76
1410,192.28,,,,,,192.28
1411,183.00,,,,,,183.00
1412,177.18,,,,,,177.18
1664,195.66,,,,,,195.66
1723,84.46,,,,,,84.46
1725,91.85,,,,,,91.85
1773,175.92,,,,,,175.92
1774,175.08,,,,,,175.08
1775,172.68,,,,,,172.68
1796,118.91,,,,,,118.91
1844,307.54,,,,,,307.54
1891,371.15,,,,,,371.15
1893,369.44,,,,,,369.44
1895,362.26,,,,,,362.26
1901,372.50,,,,,,372.50
1964,173.36,,,,,,173.36
2483,293.76,,,,,,293.76
2484,209.72,,,,,,209.72
2487,117.18,,,,,,117.18
2490,201.20,,,,,,201.20
2491,203.74,,,,,,203.74
2493,275.16,,,,,,275.16
2501,203.46,,,,,,203.46
2502,205.67,,,,,,205.67
2504,204.94,,,,,,204.94
2505,204.94,,,,,,204.94
2532,102.62,,,,,,102.62
2589,295.35,,,,,,295.35
2590,298.45,,,,,,298.45
2607,170.00,,,,,,170.00
2611,199.84,,,,,,199.84
2613,197.35,143.20,,72.38,,,137.64
2614,207.91,133.87,,103.25,,,148.34
2616,207.07,,,,,,207.07
2618,116.13,,,,,,116.13
2620,162.74,,,,,,162.74
2621,196.47,,,,,,196.47
2624,246.83,,,,,,246.83
2626,162.93,,,,,,162.93
2627,269.58,,,,,,269.58
2628,272.96,90.68,,198.22,,,187.29
2629,204.29,98.39,279.82,139.07,86.18,197.40,167.53
2630,205.26,293.47,,97.66,,,198.80
2640,124.16,,,,,,124.16
2650,108.39,108.15,,126.03,,,114.19
2652,119.42,,,,,,119.42
2653,123.55,,,,,,123.55
2655,131.41,,,,,,131.41
2658,199.19,105.70,,93.54,,,132.81
2659,255.83,,,,,,255.83
2660,300.62,,,,,,300.62
2661,321.25,,,,,,321.25
2662,313.69,,,,,,313.69
2663,301.20,,,,,,301.20
2664,312.49,,,,,,312.49
2665,320.44,,,,,,320.44
2666,320.44,,,,,,320.44
2667,111.77,314.14,,222.31,,,216.07
2668,111.77,314.14,,222.31,,,216.07
2669,310.54,105.64,,227.40,,,214.53
2670,302.24,,,,,,302.24
2671,301.26,,,,,,301.26
2672,301.26,,,,,,301.26
2673,473.70,303.70,,182.90,,,320.10
2674,474.47,303.52,,182.10,,,320.03
2675,474.47,303.52,,182.10,,,320.03
2676,490.13,301.56,,189.19,,,326.96
2677,297.95,515.09,,217.85,,,343.63
2678,223.27,296.12,,518.36,,,345.92
2679,223.27,296.12,,518.36,,,345.92
2680,195.35,291.65,,483.14,,,323.38
2681,151.16,438.56,253.18,294.07,103.02,193.76,238.96
2682,111.02,390.53,,293.37,,,264.97
2683,111.02,390.53,,293.37,,,264.97
2684,276.64,,,,,,276.64
2685,292.01,217.23,,102.34,,,203.86
2686,292.01,217.23,,102.34,,,203.86
2687,132.86,197.07,,293.90,,,207.94
2688,244.25,,,,,,244.25
2689,244.25,,,,,,244.25
2692,334.20,,,,,,334.20
2693,332.58,,,,,,332.58
2694,327.59,,,,,,327.59
2695,323.16,,,,,,323.16
2697,324.49,,,,,,324.49
2699,325.35,,,,,,325.35
2700,325.35,,,,,,325.35
2702,322.17,,,,,,322.17
2703,322.17,,,,,,322.17
2705,327.75,,,,,,327.75
2706,327.75,,,,,,327.75
2707,329.01,,,,,,329.01
2708,325.19,,,,,,325.19
2709,324.50,,,,,,324.50
2710,315.97,,,,,,315.97
2711,315.79,,,,,,315.79
2712,346.87,,,,,,346.87
2713,346.87,,,,,,346.87
2714,346.87,,,,,,346.87
2715,353.44,,,,,,353.44
2716,359.16,93.96,,276.84,,,243.32
2717,359.16,93.96,,276.84,,,243.32
2718,363.08,,,,,,363.08
2719,363.08,,,,,,363.08
2720,372.30,,,,,,372.30
2734,159.48,,,,,,159.48
2735,360.97,,,,,,360.97
2736,356.96,,,,,,356.96
2737,200.49,350.16,,151.61,,,234.09
2738,200.49,350.16,,151.61,,,234.09
2739,349.30,,,,,,349.30
2740,351.22,,,,,,351.22
2741,351.22,,,,,,351.22
2742,346.73,,,,,,346.73
2743,346.73,,,,,,346.73
2744,353.29,,,,,,353.29
2745,352.57,,,,,,352.57
2746,136.07,,,,,,136.07
2747,139.31,,,,,,139.31
2748,138.50,,,,,,138.50
2749,138.50,,,,,,138.50
2750,134.91,,,,,,134.91
2751,139.94,,,,,,139.94
2752,139.94,,,,,,139.94
2755,137.58,,,,,,137.58
2756,129.90,,,,,,129.90
2757,117.62,,,,,,117.62
2758,117.45,,,,,,117.45
2759,116.78,,,,,,116.78
2762,121.83,,,,,,121.83
2769,291.36,,,,,,291.36
2770,291.36,,,,,,291.36
2775,327.08,,,,,,327.08
2776,320.34,,,,,,320.34
2777,110.31,309.28,148.55,254.60,79.29,176.29,179.72
2778,312.88,124.73,,233.95,,,223.85
2781,216.51,164.17,,69.36,,,150.01
2782,216.51,164.17,,69.36,,,150.01
2785,205.55,273.17,,82.53,,,187.08
2786,307.44,,,,,,307.44
2787,317.71,244.40,,88.64,,,216.92
2788,338.44,,,,,,338.44
2789,342.74,,,,,,342.74
2790,321.05,,,,,,321.05
2791,321.05,,,,,,321.05
2792,305.23,,,,,,305.23
2793,305.23,,,,,,305.23
2794,293.31,,,,,,293.31
2795,296.29,,,,,,296.29
2796,291.23,,,,,,291.23
2802,225.37,,,,,,225.37
2803,225.37,,,,,,225.37
2806,266.79,,,,,,266.79
2807,271.84,,,,,,271.84
2809,298.83,,,,,,298.83
2810,298.83,,,,,,298.83
2811,309.75,,,,,,309.75
2813,311.84,,,,,,311.84
2814,318.98,,,,,,318.98
2815,329.16,270.68,,72.10,,,223.98
2816,334.99,,,,,,334.99
2817,337.16,,,,,,337.16
2818,329.64,,,,,,329.64
2819,329.64,,,,,,329.64
2820,324.07,,,,,,324.07
2821,324.87,,,,,,324.87
2822,321.71,,,,,,321.71
2823,321.71,,,,,,321.71
2824,327.19,,,,,,327.19
2825,326.13,,,,,,326.13
2826,326.58,207.98,,131.11,,,221.89
2827,324.95,,,,,,324.95
2828,324.95,,,,,,324.95
2829,211.50,327.91,,134.37,,,224.59
2830,211.50,327.91,,134.37,,,224.59
2831,324.06,207.57,,135.38,,,222.34
2832,323.97,208.18,,135.12,,,222.42
2833,323.97,208.18,,135.12,,,222.42
2834,322.42,206.98,,134.74,,,221.38
2835,322.42,206.98,,134.74,,,221.38
2836,320.76,204.88,,133.59,,,219.74
2837,317.70,204.44,,130.93,,,217.69
2838,317.70,204.44,,130.93,,,217.69
2839,317.84,,,,,,317.84
2840,317.84,,,,,,317.84
2841,300.10,,,,,,300.10
2842,291.19,,,,,,291.19
2843,291.19,,,,,,291.19
2844,291.92,,,,,,291.92
2845,291.92,,,,,,291.92
2846,288.11,,,,,,288.11
2847,288.11,,,,,,288.11
2848,257.96,,,,,,257.96
2849,227.22,,,,,,227.22
2850,184.40,,,,,,184.40
2851,184.40,,,,,,184.40
2857,81.23,,,,,,81.23
2858,81.23,,,,,,81.23
2985,239.03,,,,,,239.03
2987,287.08,,,,,,287.08
2988,287.08,,,,,,287.08
2995,288.06,,,,,,288.06
2999,293.96,,,,,,293.96
3000,286.42,,,,,,286.42
3001,286.42,,,,,,286.42
3004,281.79,,,,,,281.79
3005,281.79,,,,,,281.79
3006,265.24,,,,,,265.24
3007,265.24,,,,,,265.24
3008,249.35,,,,,,249.35
3009,228.30,,,,,,228.30
3010,212.51,,,,,,212.51
3011,212.51,,,,,,212.51
3012,174.38,,,,,,174.38
3013,162.10,,,,,,162.10
3014,162.10,,,,,,162.10
3015,150.57,,,,,,150.57
3016,150.73,,,,,,150.73
3017,150.73,,,,,,150.73
3018,150.78,,,,,,150.78
3019,150.78,,,,,,150.78
3020,151.18,,,,,,151.18
3021,150.89,,,,,,150.89
3022,150.89,,,,,,150.89
3023,151.72,,,,,,151.72
3026,161.71,,,,,,161.71
3027,161.71,,,,,,161.71
3028,158.72,,,,,,158.72
3029,158.72,,,,,,158.72
3030,160.88,,,,,,160.88
3031,161.59,,,,,,161.59
3034,162.89,,,,,,162.89
3035,162.89,,,,,,162.89
3042,172.70,,,,,,172.70
3043,174.47,,,,,,174.47
3044,181.51,,,,,,181.51
3045,195.62,,,,,,195.62
3046,195.62,,,,,,195.62
3047,198.84,,,,,,198.84
3049,201.00,,,,,,201.00
3052,202.15,,,,,,202.15
3053,202.15,,,,,,202.15
3054,200.64,,,,,,200.64
3055,200.64,,,,,,200.64
3065,201.96,,,,,,201.96
3066,203.40,,,,,,203.40
3067,203.40,,,,,,203.40
3068,200.32,,,,,,200.32
3069,199.79,,,,,,199.79
3071,193.63,,,,,,193.63
3072,193.63,,,,,,193.63
3073,195.56,,,,,,195.56
3074,195.56,,,,,,195.56
3138,290.24,,,,,,290.24
3220,180.92,,,,,,180.92
3221,180.92,,,,,,180.92
3222,265.24,65.88,,207.14,,,179.42
3223,265.24,65.88,,207.14,,,179.42
3224,357.59,160.14,,205.36,,,241.03
3225,206.78,,,,,,206.78
3226,206.78,,,,,,206.78
3229,252.28,,,,,,252.28
3230,255.71,,,,,,255.71
3232,235.89,,,,,,235.89
3233,235.89,,,,,,235.89
3236,366.64,,,,,,366.64
3239,368.34,,,,,,368.34
3240,368.34,,,,,,368.34
3243,140.90,219.33,,348.51,,,236.25
3251,299.48,,,,,,299.48
3253,114.58,,,,,,114.58
3257,242.02,,,,,,242.02
3258,242.02,,,,,,242.02
3259,226.53,,,,,,226.53
3260,219.73,,,,,,219.73
3261,224.03,,,,,,224.03
3262,224.03,,,,,,224.03
3263,224.03,,,,,,224.03
3264,224.03,,,,,,224.03
3265,224.03,,,,,,224.03
3266,224.03,,,,,,224.03
3267,224.03,,,,,,224.03
3268,224.03,,,,,,224.03
3269,224.03,,,,,,224.03
3270,224.03,,,,,,224.03
3271,224.03,,,,,,224.03
3272,224.03,,,,,,224.03
3273,224.03,,,,,,224.03
3274,224.03,,,,,,224.03
3275,224.03,,,,,,224.03
3276,224.03,,,,,,224.03
