frame,par1,par2,par3,par4,par5,par6,media
205,547.09,470.37,289.42,80.38,263.41,183.99,305.78
206,526.79,287.57,,243.48,,,352.61
207,516.86,484.74,280.39,33.60,240.75,207.58,293.99
208,503.82,443.90,262.40,61.37,244.67,183.61,283.30
209,519.95,275.98,400.11,245.53,122.12,124.34,281.34
210,528.73,282.82,374.19,247.15,157.40,91.37,280.28
211,156.24,262.77,532.66,107.55,377.80,270.29,284.55
212,382.27,128.73,130.61,253.71,511.52,257.91,277.46
213,485.09,119.79,256.02,366.63,229.08,137.98,265.76
214,195.59,436.98,348.42,241.74,154.35,89.83,244.48
215,214.97,169.78,169.78,383.52,47.18,337.27,220.42
216,176.34,368.45,337.07,195.13,165.32,32.56,212.48
217,191.02,184.48,,371.87,,,249.12
218,194.88,180.82,,370.80,,,248.83
219,228.12,195.16,189.29,418.84,39.73,379.18,241.72
220,297.77,198.00,195.52,100.71,490.20,389.52,278.62
221,227.44,329.74,193.75,104.26,417.99,521.64,299.14
222,316.41,78.58,507.31,240.35,192.24,429.97,294.14
223,319.79,225.24,193.19,95.71,511.73,416.36,293.67
224,238.11,190.92,,427.33,,,285.45
225,244.54,185.66,,428.39,,,286.20
226,248.02,181.94,,427.98,,,285.98
227,250.79,179.46,,427.96,,,286.07
228,250.73,360.19,177.86,109.62,426.54,536.15,310.18
229,251.38,174.56,360.13,423.65,108.98,532.63,308.56
230,248.75,169.54,345.65,415.92,96.91,512.55,298.22
231,158.12,246.13,295.58,401.95,450.64,49.91,267.06
232,240.67,148.38,,387.02,,,258.69
233,150.37,383.05,,235.49,,,256.30
234,214.00,167.68,264.13,378.29,52.01,426.33,250.41
235,188.18,210.04,,395.13,,,264.45
236,205.43,208.65,,410.86,,,274.98
237,229.21,204.44,,431.00,,,288.22
238,163.72,260.93,,421.57,,,282.07
239,292.27,97.33,171.10,386.45,460.76,74.39,247.05
240,297.29,65.96,172.06,358.40,467.36,108.99,245.01
241,298.78,473.17,344.99,175.85,51.96,128.31,245.51
242,499.67,202.98,157.27,297.41,342.84,51.04,258.53
243,153.78,445.22,112.01,291.47,54.00,338.84,232.55
244,69.94,264.59,,333.82,,,222.78
245,246.76,67.83,,313.65,,,209.41
246,107.18,332.90,,225.74,,,221.94
247,139.93,335.98,94.12,196.14,68.51,255.92,181.77
248,147.87,318.26,89.25,170.96,98.15,261.20,180.95
249,163.46,146.19,,309.62,,,206.42
250,125.00,189.99,115.21,88.53,240.06,301.48,176.71
251,79.85,172.11,111.12,116.40,187.95,281.05,158.08
252,201.88,130.23,,79.83,,,137.31
253,146.95,242.15,,97.37,,,162.16
254,175.15,99.28,,272.72,,,182.38
255,127.28,173.17,118.58,299.12,245.07,74.01,172.87
256,160.20,159.13,,318.36,,,212.56
257,158.24,128.90,,286.47,,,191.20
258,123.41,262.72,,139.86,,,175.33
259,105.11,229.40,,124.57,,,153.03
260,187.21,83.40,,103.81,,,124.81
261,176.71,88.81,,88.55,,,118.02
262,86.89,156.17,,70.48,,,104.51
264,139.97,,,,,,139.97
265,166.31,,,,,,166.31
266,165.26,,,,,,165.26
267,150.87,,,,,,150.87
268,104.33,81.27,,130.63,,,105.41
269,138.38,,,,,,138.38
270,223.10,145.22,,98.41,,,155.58
271,238.24,159.29,,99.26,,,165.60
272,235.85,86.60,,161.93,,,161.46
273,242.97,94.85,,161.61,,,166.48
274,256.96,106.17,,162.94,,,175.36
275,232.77,166.60,,74.98,,,158.12
276,190.78,161.30,,30.03,,,127.37
277,147.09,195.19,,48.92,,,130.40
278,213.91,75.26,,140.07,,,143.08
279,235.85,135.71,,100.79,,,157.45
280,235.59,390.26,139.25,154.93,101.29,255.40,212.79
281,235.59,390.26,139.25,154.93,101.29,255.40,212.79
282,235.59,390.26,139.25,154.93,101.29,255.40,212.79
283,460.27,300.81,204.93,159.46,258.35,100.76,247.43
284,171.89,431.56,259.04,260.96,93.58,173.96,231.83
285,208.33,204.02,,410.63,,,274.33
286,270.75,426.11,,156.06,,,284.31
287,449.53,,,,,,449.53
288,89.21,,,,,,89.21
289,77.76,,,,,,77.76
291,106.32,154.39,,54.55,,,105.09
292,228.17,145.45,,87.60,,,153.74
293,143.69,119.22,,260.47,,,174.46
294,286.51,145.55,,141.51,,,191.19
295,277.72,127.09,,151.43,,,185.41
296,491.15,210.91,346.26,286.86,145.69,141.58,270.41
297,316.81,133.74,112.15,449.21,212.65,245.31,244.98
298,307.97,422.55,214.68,116.96,100.94,217.69,230.13
299,202.30,289.25,390.44,97.81,198.51,102.09,213.40
300,256.93,131.76,206.05,139.63,50.89,92.15,146.23
301,136.76,,,,,,136.76
302,92.47,71.25,,92.38,,,85.37
304,171.94,,,,,,171.94
305,245.25,,,,,,245.25
306,275.73,,,,,,275.73
307,332.71,,,,,,332.71
308,338.44,,,,,,338.44
309,321.09,,,,,,321.09
310,184.80,261.99,,121.96,,,189.58
311,162.24,121.53,,222.15,,,168.64
312,117.68,140.59,,203.54,,,153.94
313,125.84,134.32,,197.03,,,152.40
314,157.84,,,,,,157.84
315,181.44,75.58,,123.54,,,126.85
316,232.89,100.03,,140.73,,,157.88
317,254.58,105.11,,151.41,,,170.37
318,88.65,136.66,,224.68,,,150.00
319,77.70,,,,,,77.70
320,155.94,110.11,,46.02,,,104.02
321,155.41,,,,,,155.41
322,52.49,176.97,,125.51,,,118.32
323,119.83,186.07,,67.18,,,124.36
324,77.51,,,,,,77.51
325,77.51,,,,,,77.51
326,93.58,,,,,,93.58
327,90.25,207.56,,119.32,,,139.04
328,92.03,,,,,,92.03
329,90.88,,,,,,90.88
330,85.86,,,,,,85.86
331,88.96,,,,,,88.96
332,83.50,201.41,,119.44,,,134.78
334,144.23,,,,,,144.23
336,116.09,,,,,,116.09
337,146.87,,,,,,146.87
338,121.02,,,,,,121.02
339,86.19,,,,,,86.19
343,141.40,,,,,,141.40
344,153.60,,,,,,153.60
345,177.42,,,,,,177.42
346,106.58,193.44,,104.72,,,134.91
347,134.34,201.88,,89.57,,,141.93
350,167.66,,,,,,167.66
351,157.14,254.62,,100.58,,,170.78
352,148.56,251.14,,107.20,,,168.97
353,247.25,,,,,,247.25
354,249.52,,,,,,249.52
355,251.67,,,,,,251.67
356,250.45,,,,,,250.45
366,108.34,,,,,,108.34
367,108.96,,,,,,108.96
368,105.25,,,,,,105.25
369,97.80,,,,,,97.80
371,94.19,,,,,,94.19
373,75.39,,,,,,75.39
374,92.74,,,,,,92.74
375,105.88,,,,,,105.88
376,108.22,,,,,,108.22
377,108.93,,,,,,108.93
378,114.83,,,,,,114.83
379,121.06,,,,,,121.06
380,128.47,,,,,,128.47
381,124.92,,,,,,124.92
382,122.49,,,,,,122.49
383,125.84,,,,,,125.84
384,130.63,,,,,,130.63
385,205.12,141.47,,132.91,,,159.83
386,139.45,,,,,,139.45
387,213.51,166.53,,162.07,,,180.70
388,209.55,161.38,,175.53,,,182.15
389,214.31,152.58,,173.19,,,180.03
390,219.66,169.96,,166.15,,,185.26
391,170.30,,,,,,170.30
392,215.97,171.11,,147.14,,,178.07
393,181.19,,,,,,181.19
394,199.40,,,,,,199.40
395,212.86,,,,,,212.86
396,213.36,155.62,,201.43,,,190.14
397,213.23,,,,,,213.23
398,213.36,,,,,,213.36
399,167.91,,,,,,167.91
400,145.81,148.33,,257.31,,,183.82
401,149.75,254.01,,138.75,,,180.84
402,250.54,151.16,,142.51,,,181.40
403,216.29,,,,,,216.29
404,200.74,,,,,,200.74
405,199.51,,,,,,199.51
406,203.89,135.34,,143.26,,,160.83
407,136.79,205.82,,143.50,,,162.04
408,208.68,130.05,,147.65,,,162.13
409,175.23,,,,,,175.23
410,134.69,,,,,,134.69
412,189.63,,,,,,189.63
413,197.09,131.67,,167.15,,,165.30
414,189.40,,,,,,189.40
415,203.61,,,,,,203.61
416,115.95,,,,,,115.95
419,109.85,,,,,,109.85
420,189.81,,,,,,189.81
421,193.22,94.54,,162.66,,,150.14
422,196.73,92.36,,162.65,,,150.58
423,213.00,96.23,,164.35,,,157.86
424,106.29,223.58,,164.98,,,164.95
425,219.82,166.29,,115.49,,,167.20
426,213.03,,,,,,213.03
427,197.71,,,,,,197.71
428,200.70,,,,,,200.70
429,197.93,,,,,,197.93
430,182.14,,,,,,182.14
432,134.45,101.90,,131.32,,,122.56
433,107.97,,,,,,107.97
434,100.09,,,,,,100.09
435,116.76,96.40,,114.05,,,109.07
436,109.64,98.33,,101.40,,,103.12
437,88.76,,,,,,88.76
438,109.67,,,,,,109.67
441,121.87,,,,,,121.87
443,177.61,,,,,,177.61
449,105.33,,,,,,105.33
450,88.61,,,,,,88.61
451,82.20,,,,,,82.20
452,100.14,,,,,,100.14
454,157.56,,,,,,157.56
456,168.35,94.18,,176.48,,,146.34
457,179.30,,,,,,179.30
458,206.84,,,,,,206.84
459,119.87,256.13,,212.71,,,196.24
460,148.49,,,,,,148.49
461,139.20,,,,,,139.20
462,116.26,,,,,,116.26
463,115.56,,,,,,115.56
464,117.62,,,,,,117.62
465,114.55,,,,,,114.55
466,111.13,212.45,,244.39,,,189.32
467,236.75,215.36,,114.12,,,188.74
468,121.05,227.66,,200.93,,,183.21
469,129.93,195.21,,216.84,,,180.66
470,146.73,164.56,,213.40,,,174.90
471,176.69,152.27,,211.97,,,180.31
472,131.94,155.21,,206.82,,,164.66
473,132.29,152.21,,203.64,,,162.71
474,131.02,151.95,,203.21,,,162.06
475,137.55,151.91,,202.59,,,164.02
476,134.93,144.54,,198.62,,,159.36
477,139.66,147.41,,200.61,,,162.56
478,154.16,193.71,,131.26,,,159.71
479,166.75,,,,,,166.75
481,198.92,,,,,,198.92
482,202.79,,,,,,202.79
483,173.07,,,,,,173.07
484,160.82,,,,,,160.82
485,154.99,,,,,,154.99
486,148.76,,,,,,148.76
488,148.15,,,,,,148.15
489,142.37,,,,,,142.37
491,135.68,,,,,,135.68
493,131.52,,,,,,131.52
504,136.45,,,,,,136.45
505,136.97,,,,,,136.97
513,114.35,,,,,,114.35
520,126.33,,,,,,126.33
521,141.23,,,,,,141.23
526,243.33,,,,,,243.33
527,246.96,,,,,,246.96
528,177.52,,,,,,177.52
529,177.52,,,,,,177.52
530,177.52,,,,,,177.52
531,202.43,,,,,,202.43
532,223.09,,,,,,223.09
533,237.66,,,,,,237.66
534,243.32,,,,,,243.32
535,251.83,,,,,,251.83
537,252.91,,,,,,252.91
540,280.50,,,,,,280.50
543,276.33,,,,,,276.33
546,258.33,,,,,,258.33
550,222.02,,,,,,222.02
551,225.79,,,,,,225.79
555,217.49,,,,,,217.49
556,220.56,,,,,,220.56
560,201.44,,,,,,201.44
561,199.03,,,,,,199.03
562,198.09,,,,,,198.09
563,189.30,,,,,,189.30
565,206.59,136.23,,99.68,,,147.50
567,96.78,,,,,,96.78
568,215.47,96.38,,146.81,,,152.89
569,219.03,150.34,,97.13,,,155.50
570,97.43,,,,,,97.43
571,229.27,162.58,,96.61,,,162.82
572,96.89,,,,,,96.89
573,244.33,,,,,,244.33
574,246.44,99.22,,173.41,,,173.02
575,251.97,,,,,,251.97
576,105.04,,,,,,105.04
577,104.19,,,,,,104.19
578,102.11,,,,,,102.11
579,288.68,,,,,,288.68
581,101.88,,,,,,101.88
582,289.28,101.51,,215.27,,,202.02
583,103.52,,,,,,103.52
584,308.80,,,,,,308.80
585,317.89,105.19,,239.66,,,220.91
586,316.90,240.19,,104.78,,,220.62
587,327.32,249.10,,106.88,,,227.77
588,323.82,107.84,,243.08,,,224.91
589,321.88,110.73,,241.75,,,224.79
590,317.88,109.88,,236.29,,,221.35
591,113.65,,,,,,113.65
592,307.29,220.08,,115.98,,,214.45
593,367.98,295.83,,108.69,,,257.50
594,329.75,265.62,,111.72,,,235.70
595,287.90,219.06,,108.32,,,205.09
596,251.10,184.71,,110.01,,,181.94
597,213.78,,,,,,213.78
598,185.49,,,,,,185.49
599,185.49,,,,,,185.49
600,128.20,225.65,,112.66,,,155.50
601,226.88,155.47,,91.75,,,158.03
603,144.76,,,,,,144.76
604,140.08,,,,,,140.08
605,282.11,189.81,,136.60,,,202.84
606,211.65,140.92,,115.22,,,155.93
607,303.70,212.80,136.89,91.39,198.49,113.11,176.06
608,105.87,316.36,211.24,210.59,112.04,128.73,180.80
609,202.26,97.74,112.96,299.95,123.97,203.22,173.35
610,209.44,124.13,,118.39,,,150.65
611,119.21,,,,,,119.21
612,139.95,,,,,,139.95
613,123.57,,,,,,123.57
614,118.04,,,,,,118.04
615,188.68,113.40,,111.43,,,137.84
616,191.64,,,,,,191.64
618,212.79,,,,,,212.79
620,223.72,,,,,,223.72
621,226.24,119.23,,123.31,,,156.26
622,226.92,127.09,,120.49,,,158.17
623,221.17,,,,,,221.17
624,225.51,,,,,,225.51
626,230.92,,,,,,230.92
627,229.92,,,,,,229.92
629,112.30,,,,,,112.30
630,221.69,126.04,,113.98,,,153.90
631,229.35,,,,,,229.35
634,227.84,129.75,,118.61,,,158.73
635,222.88,,,,,,222.88
637,216.60,,,,,,216.60
638,204.61,,,,,,204.61
640,227.20,,,,,,227.20
641,125.44,220.29,,110.04,,,151.92
642,218.28,,,,,,218.28
643,229.81,,,,,,229.81
645,217.95,108.32,,122.37,,,149.55
646,216.97,106.54,,124.52,,,149.34
647,106.13,,,,,,106.13
649,175.60,189.92,96.63,349.77,270.43,104.47,197.80
650,177.60,197.40,100.71,364.44,277.67,107.50,204.22
651,198.58,92.51,192.71,290.20,379.00,109.62,210.44
655,382.43,,,,,,382.43
656,393.70,,,,,,393.70
657,410.09,300.34,,125.76,,,278.73
658,411.70,,,,,,411.70
659,296.26,,,,,,296.26
660,129.53,,,,,,129.53
661,130.75,,,,,,130.75
662,414.47,,,,,,414.47
663,424.11,,,,,,424.11
664,421.65,,,,,,421.65
665,420.83,,,,,,420.83
666,419.13,296.93,,134.82,,,283.63
667,413.15,136.55,,294.45,,,281.38
668,296.56,,,,,,296.56
669,420.94,299.96,,134.09,,,285.00
670,425.95,304.60,,139.78,,,290.11
673,420.48,291.49,,142.61,,,284.86
675,302.36,436.62,,148.34,,,295.77
676,234.14,433.75,,209.38,,,292.42
677,228.68,,,,,,228.68
678,213.15,,,,,,213.15
679,226.42,,,,,,226.42
680,431.65,231.73,,215.26,,,292.88
681,236.17,73.09,,307.94,,,205.73
682,227.30,431.34,298.49,215.88,72.31,147.21,232.09
683,71.10,211.06,,144.51,,,142.22
684,228.67,,,,,,228.67
685,210.36,237.67,70.94,437.11,144.77,308.20,234.84
686,445.09,154.01,225.03,302.93,231.22,73.28,238.59
687,434.70,224.55,,217.87,,,292.37
688,436.81,228.48,,217.50,,,294.26
689,232.84,447.08,,225.32,,,301.75
690,239.50,447.69,,217.78,,,301.66
691,437.65,227.73,,217.25,,,294.21
692,219.91,68.78,,156.41,,,148.37
694,215.55,,,,,,215.55
695,431.56,218.30,,222.96,,,290.94
696,226.59,298.00,441.38,72.13,225.27,156.93,236.72
698,212.83,,,,,,212.83
699,226.70,438.69,296.60,222.90,70.49,156.73,235.35
700,439.11,231.67,,215.66,,,295.48
701,228.41,,,,,,228.41
702,225.55,439.68,,222.85,,,296.03
703,223.04,70.82,,158.65,,,150.84
704,432.09,224.79,,209.71,,,288.86
705,431.62,225.48,,212.40,,,289.83
706,448.56,235.66,,222.67,,,302.30
707,440.15,230.46,,215.11,,,295.24
709,438.30,224.62,,219.24,,,294.05
710,221.51,67.05,,160.11,,,149.56
711,162.04,,,,,,162.04
712,434.06,228.87,,208.76,,,290.56
713,443.41,235.82,299.46,220.21,158.44,64.79,237.02
714,439.23,233.99,,205.93,,,293.05
715,228.88,435.25,,208.25,,,290.79
716,433.42,215.22,160.01,230.25,289.48,59.65,231.34
717,425.88,,,,,,425.88
719,258.92,431.74,,188.48,,,293.05
720,235.26,429.49,,194.44,,,286.40
721,229.35,430.95,,201.66,,,287.32
723,237.57,,,,,,237.57
724,238.75,430.84,,194.32,,,287.97
725,432.20,,,,,,432.20
726,233.64,,,,,,233.64
727,241.29,435.17,,194.92,,,290.46
731,249.77,,,,,,249.77
733,243.43,,,,,,243.43
734,239.91,,,,,,239.91
735,243.40,,,,,,243.40
736,247.67,,,,,,247.67
740,255.02,193.38,,437.21,,,295.20
750,435.45,283.76,,157.31,,,292.17
751,275.02,,,,,,275.02
752,426.63,,,,,,426.63
753,289.43,,,,,,289.43
756,170.24,,,,,,170.24
758,442.80,,,,,,442.80
759,436.36,278.91,,164.30,,,293.19
761,275.11,429.54,,158.02,,,287.56
762,433.38,,,,,,433.38
764,428.57,,,,,,428.57
765,431.97,,,,,,431.97
766,432.88,,,,,,432.88
767,427.26,159.70,,277.19,,,288.05
768,426.46,,,,,,426.46
769,422.06,,,,,,422.06
770,163.37,258.53,,416.31,,,279.40
771,163.18,,,,,,163.18
775,411.38,,,,,,411.38
776,160.16,,,,,,160.16
782,264.89,,,,,,264.89
786,236.52,,,,,,236.52
788,407.38,,,,,,407.38
798,389.74,,,,,,389.74
799,379.53,,,,,,379.53
801,383.04,,,,,,383.04
802,386.44,,,,,,386.44
803,382.05,,,,,,382.05
805,380.57,,,,,,380.57
809,377.33,,,,,,377.33
810,391.27,,,,,,391.27
812,380.90,,,,,,380.90
815,380.49,,,,,,380.49
817,384.45,,,,,,384.45
819,169.84,386.00,,216.75,,,257.53
820,383.55,,,,,,383.55
823,162.56,,,,,,162.56
824,163.55,,,,,,163.55
825,157.87,223.57,,381.02,,,254.15
826,224.90,385.05,,160.23,,,256.73
827,156.45,,,,,,156.45
829,157.89,,,,,,157.89
830,387.12,225.24,,161.93,,,258.10
831,158.11,,,,,,158.11
832,380.43,220.52,,159.91,,,253.62
833,380.56,,,,,,380.56
834,158.52,,,,,,158.52
835,222.75,,,,,,222.75
837,162.18,,,,,,162.18
838,386.70,223.68,,163.61,,,258.00
840,374.09,,,,,,374.09
841,368.05,,,,,,368.05
842,219.59,375.22,,156.86,,,250.56
843,373.41,,,,,,373.41
844,371.87,,,,,,371.87
845,361.03,,,,,,361.03
846,349.37,,,,,,349.37
847,340.46,,,,,,340.46
848,335.20,,,,,,335.20
849,331.67,,,,,,331.67
850,118.07,,,,,,118.07
856,323.99,,,,,,323.99
884,268.21,,,,,,268.21
886,305.36,,,,,,305.36
887,306.39,,,,,,306.39
888,306.91,,,,,,306.91
889,286.78,,,,,,286.78
890,267.77,,,,,,267.77
891,241.15,,,,,,241.15
892,245.19,,,,,,245.19
894,235.54,,,,,,235.54
895,233.85,,,,,,233.85
896,247.80,,,,,,247.80
897,253.98,,,,,,253.98
903,250.79,,,,,,250.79
905,247.19,,,,,,247.19
906,245.63,,,,,,245.63
913,244.41,,,,,,244.41
914,241.38,,,,,,241.38
917,233.18,,,,,,233.18
920,229.15,,,,,,229.15
990,133.54,,,,,,133.54
991,119.91,271.64,,170.56,,,187.37
992,274.85,,,,,,274.85
993,309.56,,,,,,309.56
995,174.02,,,,,,174.02
996,148.03,,,,,,148.03
997,138.73,372.68,,235.39,,,248.93
998,382.40,141.65,,243.74,,,255.93
999,382.18,,,,,,382.18
1000,390.02,283.64,,112.87,,,262.18
1001,153.20,403.21,291.70,250.03,141.89,120.58,226.77
1002,431.51,287.46,149.54,144.22,286.34,144.99,240.68
1003,428.24,139.03,287.93,289.25,142.86,150.14,239.57
1004,129.27,397.39,273.96,268.39,145.93,124.41,223.22
1005,385.96,125.68,271.32,260.62,116.54,145.64,217.63
1006,392.15,280.36,133.81,111.98,259.50,148.61,221.07
1007,397.73,282.61,124.61,117.94,273.76,160.85,226.25
1008,373.65,259.79,,114.88,,,249.44
1009,338.99,97.52,242.77,241.90,97.76,146.81,194.29
1010,335.36,249.74,111.34,86.28,230.92,144.71,193.06
1011,378.11,229.42,,154.23,,,253.92
1012,362.26,217.09,,149.01,,,242.79
1013,258.75,329.23,137.27,70.94,126.55,194.96,186.28
1014,300.36,,,,,,300.36
1016,301.95,,,,,,301.95
1017,310.00,,,,,,310.00
1018,309.13,157.03,,153.01,,,206.39
1019,142.52,,,,,,142.52
1021,182.11,132.79,,313.09,,,209.33
1022,311.52,183.16,,132.38,,,209.02
1023,306.25,,,,,,306.25
1024,314.90,190.64,,129.59,,,211.71
1025,334.67,209.43,,130.62,,,224.91
1026,345.67,,,,,,345.67
1028,332.46,,,,,,332.46
1029,323.00,,,,,,323.00
1030,315.51,,,,,,315.51
1032,335.38,,,,,,335.38
1033,346.89,,,,,,346.89
1035,152.42,,,,,,152.42
1036,270.67,,,,,,270.67
1037,128.75,269.77,359.85,146.13,246.31,108.19,209.83
1038,127.61,,,,,,127.61
1039,136.84,,,,,,136.84
1040,151.14,,,,,,151.14
1041,148.02,315.42,,170.39,,,211.28
1042,146.84,,,,,,146.84
1043,335.28,,,,,,335.28
1044,354.94,167.63,,188.90,,,237.16
1045,183.65,191.10,,373.63,,,249.46
1046,185.74,,,,,,185.74
1047,157.51,,,,,,157.51
1048,149.05,,,,,,149.05
1049,140.17,350.43,,212.83,,,234.48
1050,149.95,,,,,,149.95
1051,178.90,,,,,,178.90
1052,170.63,,,,,,170.63
1053,170.55,,,,,,170.55
1054,180.70,,,,,,180.70
1056,452.58,,,,,,452.58
1057,461.61,,,,,,461.61
1058,449.16,,,,,,449.16
1059,453.08,,,,,,453.08
1060,195.14,279.73,,474.71,,,316.53
1061,204.80,505.18,,302.26,,,337.41
1062,215.12,,,,,,215.12
1063,262.88,,,,,,262.88
1064,238.85,,,,,,238.85
1065,265.14,,,,,,265.14
1067,305.42,,,,,,305.42
1069,195.72,,,,,,195.72
1070,428.74,187.62,,258.84,,,291.73
1071,166.22,382.89,,235.87,,,261.66
1072,129.86,358.28,,251.12,,,246.42
1073,386.17,142.80,,268.61,,,265.86
1074,154.81,,,,,,154.81
1075,403.60,126.95,,300.15,,,276.90
1076,117.83,353.86,,263.42,,,245.04
1077,168.12,344.94,,208.05,,,240.37
1078,369.42,185.31,,208.67,,,254.47
1079,391.97,173.98,,244.48,,,270.14
1080,154.63,397.88,,269.22,,,273.91
1081,135.26,,,,,,135.26
1082,108.51,270.37,,354.93,,,244.60
1083,133.52,227.92,,333.33,,,231.59
1084,158.78,310.63,,185.65,,,218.35
1085,263.41,,,,,,263.41
1086,226.19,146.28,,163.32,,,178.60
1087,240.87,124.48,,168.54,,,177.96
1088,228.47,113.69,,170.57,,,170.91
1089,173.71,101.84,,154.59,,,143.38
1090,175.48,87.37,,159.87,,,140.91
1091,176.90,,,,,,176.90
1092,220.27,,,,,,220.27
1093,231.53,184.78,,66.75,,,161.02
1094,231.24,155.29,,103.78,,,163.44
1095,151.16,145.84,,260.86,,,185.95
1096,137.02,287.25,,189.83,,,204.70
1097,131.35,,,,,,131.35
1098,130.23,,,,,,130.23
1100,97.53,,,,,,97.53
1101,197.29,,,,,,197.29
1102,128.45,,,,,,128.45
1106,168.47,,,,,,168.47
1107,232.52,,,,,,232.52
1108,196.41,,,,,,196.41
1109,196.40,150.10,,141.51,,,162.67
1110,190.93,145.60,,83.68,,,140.07
1111,188.07,,,,,,188.07
1112,167.16,230.39,,65.69,,,154.41
1113,262.15,148.01,,130.59,,,180.25
1116,232.51,314.01,,545.11,,,363.88
1117,286.79,,,,,,286.79
1118,279.52,,,,,,279.52
1119,217.14,,,,,,217.14
1123,210.70,,,,,,210.70
1124,91.84,,,,,,91.84
1126,121.83,,,,,,121.83
1127,188.17,132.11,,318.61,,,212.96
1128,252.46,,,,,,252.46
1129,284.30,,,,,,284.30
1130,291.49,,,,,,291.49
1131,282.42,,,,,,282.42
1132,271.62,,,,,,271.62
1133,293.01,88.96,,213.94,,,198.64
1134,150.16,290.93,,162.52,,,201.20
1135,124.23,428.46,,342.80,,,298.50
1136,120.91,,,,,,120.91
1137,102.75,,,,,,102.75
1140,105.36,,,,,,105.36
1141,572.27,426.42,,148.65,,,382.45
1142,126.71,563.14,,440.01,,,376.62
1143,146.46,,,,,,146.46
1146,412.42,,,,,,412.42
1147,421.09,180.55,,598.90,,,400.18
1149,189.31,,,,,,189.31
1150,177.43,,,,,,177.43
1153,408.80,,,,,,408.80
1154,383.91,,,,,,383.91
1157,500.36,114.81,,387.11,,,334.09
1158,487.71,,,,,,487.71
1159,480.33,,,,,,480.33
1160,484.10,,,,,,484.10
1162,589.70,,,,,,589.70
1164,578.07,424.46,,157.55,,,386.69
1165,458.54,128.93,,580.04,,,389.17
1166,580.77,,,,,,580.77
1167,579.72,,,,,,579.72
1168,143.86,,,,,,143.86
1171,143.66,,,,,,143.66
1172,140.07,,,,,,140.07
1173,570.34,,,,,,570.34
1174,568.29,,,,,,568.29
1175,135.07,433.69,,568.36,,,379.04
1176,142.46,,,,,,142.46
1177,140.98,,,,,,140.98
1178,142.33,,,,,,142.33
1179,435.23,139.07,,574.28,,,382.86
1180,564.39,,,,,,564.39
1181,567.14,,,,,,567.14
1183,143.81,439.31,,580.84,,,387.99
1184,575.74,,,,,,575.74
1185,575.94,,,,,,575.94
1186,133.61,572.36,,441.92,,,382.63
1187,137.87,,,,,,137.87
1188,579.01,,,,,,579.01
1189,579.15,,,,,,579.15
1190,146.27,584.09,,441.31,,,390.56
1191,147.60,435.92,,581.58,,,388.37
1192,586.06,,,,,,586.06
1193,580.06,,,,,,580.06
1194,589.61,,,,,,589.61
1197,591.84,,,,,,591.84
1199,162.53,,,,,,162.53
1200,156.26,444.79,,599.30,,,400.12
1205,159.92,,,,,,159.92
1206,440.10,,,,,,440.10
1207,161.24,,,,,,161.24
1208,150.19,455.83,,595.03,,,400.35
1209,158.78,,,,,,158.78
