frame,person,x,y
292,1,0.5466,0.6330
292,2,0.0605,0.7041
292,3,0.3431,0.6939
293,1,0.5385,0.6276
293,2,0.3412,0.6942
293,3,0.0610,0.7036
294,1,0.5514,0.6235
294,2,0.3425,0.6994
294,3,0.0614,0.7031
295,1,0.5514,0.6235
295,2,0.3425,0.6994
295,3,0.0614,0.7031
296,1,0.5705,0.6239
296,2,0.0600,0.7034
297,1,0.5856,0.6519
297,2,0.0606,0.7048
298,1,0.5793,0.6750
298,2,0.0593,0.7034
298,3,0.3428,0.7010
299,1,0.0617,0.7045
299,2,0.3369,0.7324
300,1,0.0620,0.7039
300,2,0.3392,0.7017
301,1,0.0603,0.7040
302,1,0.0598,0.7040
303,1,0.0608,0.7030
303,2,0.3386,0.7161
304,1,0.3386,0.7007
304,2,0.0588,0.7033
305,1,0.0601,0.7008
306,1,0.0604,0.7019
306,2,0.3430,0.6982
307,1,0.0604,0.7019
307,2,0.3430,0.6982
308,1,0.0595,0.7052
308,2,0.3412,0.7060
309,1,0.0584,0.7028
309,2,0.3431,0.6997
310,1,0.0584,0.7028
310,2,0.3431,0.6997
311,1,0.5551,0.7005
311,2,0.0597,0.7029
312,1,0.5541,0.7065
312,2,0.0602,0.7054
313,1,0.5541,0.7065
313,2,0.0602,0.7054
314,1,0.5524,0.7171
314,2,0.0578,0.7047
315,1,0.5524,0.7171
315,2,0.0578,0.7047
316,1,0.0573,0.7004
317,1,0.5545,0.7104
317,2,0.0569,0.7019
318,1,0.5659,0.6974
318,2,0.0586,0.7030
319,1,0.5658,0.6892
319,2,0.0589,0.7040
320,1,0.0600,0.7071
320,2,0.5599,0.6517
321,1,0.5608,0.6283
321,2,0.0588,0.7056
322,1,0.5556,0.6280
322,2,0.0596,0.7057
323,1,0.5556,0.6280
323,2,0.0596,0.7057
324,1,0.5378,0.6332
324,2,0.0587,0.7063
324,3,0.3451,0.6998
325,1,0.5376,0.6332
325,2,0.0595,0.7049
326,1,0.5360,0.6445
326,2,0.0595,0.7048
326,3,0.3446,0.7000
327,1,0.5381,0.6562
327,2,0.0592,0.7054
328,1,0.5388,0.6775
328,2,0.0612,0.7054
329,1,0.5507,0.7202
329,2,0.0612,0.7065
330,1,0.5555,0.7309
330,2,0.0603,0.7071
331,1,0.5555,0.7309
331,2,0.0603,0.7071
332,1,0.5569,0.7415
332,2,0.3414,0.6987
332,3,0.0618,0.7028
333,1,0.5561,0.7417
333,2,0.0627,0.7035
333,3,0.3415,0.7017
334,1,0.3353,0.7425
334,2,0.5511,0.7603
334,3,0.0626,0.7043
335,1,0.0627,0.7050
335,2,0.5530,0.7601
335,3,0.3338,0.7429
336,1,0.0627,0.7050
336,2,0.5530,0.7601
336,3,0.3338,0.7429
337,1,0.0611,0.7080
337,2,0.5539,0.7682
337,3,0.3289,0.7138
338,1,0.0605,0.7073
338,2,0.3403,0.6921
339,1,0.0603,0.7051
340,1,0.0613,0.7045
341,1,0.5518,0.7833
341,2,0.0617,0.7041
342,1,0.5516,0.7797
342,2,0.0615,0.7059
343,1,0.5534,0.7795
343,2,0.3433,0.6821
343,3,0.0611,0.7072
344,1,0.5532,0.7818
344,2,0.0603,0.7059
344,3,0.3426,0.6901
345,1,0.5527,0.7775
345,2,0.0605,0.7071
345,3,0.3427,0.6909
346,1,0.5533,0.7781
346,2,0.0609,0.7058
346,3,0.3432,0.6920
347,1,0.5533,0.7781
347,2,0.0609,0.7058
347,3,0.3432,0.6920
348,1,0.5555,0.7793
348,2,0.0603,0.7053
349,1,0.5552,0.7664
349,2,0.0613,0.7035
350,1,0.0623,0.7055
351,1,0.0632,0.7081
351,2,0.3429,0.6954
352,1,0.0626,0.7079
353,1,0.0620,0.7074
353,2,0.3420,0.6916
354,1,0.0622,0.7071
354,2,0.3454,0.6992
355,1,0.0612,0.7056
355,2,0.3467,0.6975
356,1,0.0604,0.7049
357,1,0.0624,0.7066
357,2,0.3463,0.6978
358,1,0.0624,0.7066
358,2,0.3463,0.6978
359,1,0.0617,0.7066
360,1,0.0618,0.7062
360,2,0.3425,0.6941
361,1,0.0601,0.7050
362,1,0.0601,0.7050
363,1,0.0613,0.7067
364,1,0.3431,0.6984
364,2,0.0624,0.7042
365,1,0.0619,0.7049
365,2,0.3455,0.6957
366,1,0.3408,0.6985
366,2,0.0616,0.7040
367,1,0.0614,0.7039
367,2,0.3458,0.6972
368,1,0.0622,0.7042
368,2,0.3431,0.6980
369,1,0.0614,0.7063
370,1,0.0607,0.7074
370,2,0.3416,0.6937
371,1,0.3430,0.6938
371,2,0.0597,0.7051
372,1,0.3409,0.6985
372,2,0.0605,0.7024
373,1,0.5596,0.7243
373,2,0.0610,0.7063
374,1,0.5600,0.7302
374,2,0.0625,0.7055
374,3,0.3438,0.6981
375,1,0.0620,0.7054
375,2,0.3439,0.6961
376,1,0.5598,0.7261
376,2,0.0622,0.7051
377,1,0.5598,0.7261
377,2,0.0622,0.7051
378,1,0.0589,0.7066
379,1,0.0585,0.6969
379,2,0.5594,0.7269
380,1,0.0585,0.6969
380,2,0.5594,0.7269
381,1,0.0603,0.7030
381,2,0.5592,0.7282
382,1,0.0605,0.6986
383,1,0.0597,0.7001
384,1,0.0611,0.6992
385,1,0.0617,0.6983
386,1,0.0617,0.6983
387,1,0.0619,0.6962
388,1,0.0617,0.7006
388,2,0.3435,0.6907
389,1,0.0614,0.7007
389,2,0.3429,0.6893
390,1,0.0614,0.7007
390,2,0.3429,0.6893
391,1,0.0612,0.6976
392,1,0.0625,0.6971
393,1,0.0625,0.6971
394,1,0.0623,0.6940
395,1,0.0624,0.7026
396,1,0.0614,0.7045
397,1,0.0604,0.7001
398,1,0.0604,0.7001
399,1,0.0595,0.7009
400,1,0.0597,0.7001
401,1,0.0596,0.7004
401,2,0.5733,0.7215
402,1,0.0596,0.7004
402,2,0.5733,0.7215
403,1,0.5557,0.7049
403,2,0.0609,0.7018
404,1,0.0614,0.6987
405,1,0.0596,0.7024
406,1,0.0596,0.7024
407,1,0.0603,0.6997
408,1,0.0603,0.6997
409,1,0.0610,0.7002
410,1,0.0610,0.7002
411,1,0.0624,0.7001
412,1,0.0602,0.7002
412,2,0.5940,0.7114
413,1,0.0611,0.7003
414,1,0.0611,0.7003
415,1,0.5888,0.7235
415,2,0.0642,0.6983
416,1,0.5888,0.7235
416,2,0.0642,0.6983
418,1,0.0620,0.6977
419,1,0.0600,0.7005
420,1,0.0622,0.6977
421,1,0.0622,0.6977
422,1,0.5739,0.7246
422,2,0.3456,0.6908
422,3,0.0646,0.7012
423,1,0.5609,0.7302
423,2,0.0639,0.6975
424,1,0.5499,0.7397
424,2,0.0636,0.6954
425,1,0.5572,0.7423
426,1,0.5690,0.7407
427,1,0.5690,0.7407
428,1,0.5659,0.7499
428,2,0.0642,0.6972
428,3,0.3451,0.6896
429,1,0.5659,0.7499
429,2,0.0642,0.6972
429,3,0.3451,0.6896
430,1,0.5623,0.7634
430,2,0.0651,0.6995
430,3,0.3442,0.6962
431,1,0.5623,0.7634
431,2,0.0651,0.6995
431,3,0.3442,0.6962
432,1,0.5632,0.7617
432,2,0.0617,0.7004
433,1,0.5582,0.7658
434,1,0.5565,0.7712
434,2,0.0644,0.6994
435,1,0.0640,0.6968
436,1,0.0640,0.7008
436,2,0.5544,0.7734
437,1,0.5568,0.7626
437,2,0.0639,0.6979
438,1,0.5581,0.7559
438,2,0.0607,0.6938
439,1,0.5613,0.7609
439,2,0.0616,0.6990
440,1,0.5630,0.7607
440,2,0.0645,0.6913
441,1,0.5681,0.7503
441,2,0.3456,0.6900
441,3,0.0659,0.6997
442,1,0.5678,0.7495
442,2,0.0631,0.7024
443,1,0.5641,0.7558
444,1,0.5677,0.7507
444,2,0.0634,0.7006
445,1,0.5719,0.7431
445,2,0.0637,0.7018
446,1,0.5717,0.7475
446,2,0.0632,0.6966
447,1,0.5708,0.7470
447,2,0.3454,0.6866
447,3,0.0634,0.7010
448,1,0.5699,0.7537
448,2,0.0653,0.6967
449,1,0.5709,0.7447
449,2,0.0621,0.6995
450,1,0.5716,0.7472
450,2,0.0634,0.6985
451,1,0.5724,0.7455
451,2,0.0652,0.7013
451,3,0.3466,0.6865
452,1,0.5694,0.7596
452,2,0.0682,0.7026
453,1,0.5679,0.7462
453,2,0.0678,0.6955
454,1,0.5678,0.7462
454,2,0.3479,0.6865
454,3,0.0688,0.7000
455,1,0.5851,0.7707
455,2,0.3446,0.6871
455,3,0.0649,0.7009
456,1,0.5687,0.7601
456,2,0.0671,0.7045
457,1,0.5784,0.7614
457,2,0.0709,0.7029
458,1,0.5784,0.7614
458,2,0.0709,0.7029
459,1,0.5980,0.7503
459,2,0.0705,0.7006
460,1,0.5880,0.7528
460,2,0.0668,0.7011
461,1,0.5811,0.7465
461,2,0.3464,0.6883
461,3,0.0672,0.7040
462,1,0.0649,0.7025
462,2,0.5580,0.7454
463,1,0.5531,0.7455
463,2,0.0645,0.6994
464,1,0.5638,0.7404
464,2,0.0666,0.7032
465,1,0.0666,0.7021
466,1,0.5610,0.7464
466,2,0.3432,0.6883
466,3,0.0647,0.6974
467,1,0.5590,0.7470
467,2,0.0657,0.7037
468,1,0.5538,0.7581
468,2,0.0679,0.7039
469,1,0.5527,0.7618
469,2,0.0618,0.6912
470,1,0.5498,0.7660
470,2,0.0642,0.6926
471,1,0.5491,0.7693
471,2,0.0646,0.6991
472,1,0.5486,0.7696
472,2,0.0661,0.6961
473,1,0.5466,0.7735
473,2,0.0645,0.6974
473,3,0.3443,0.6890
474,1,0.5460,0.7753
474,2,0.0650,0.6976
475,1,0.5492,0.7747
475,2,0.0641,0.6964
476,1,0.5492,0.7747
476,2,0.0641,0.6964
477,1,0.5487,0.7779
477,2,0.0635,0.7040
478,1,0.5503,0.7769
478,2,0.0638,0.6999
478,3,0.3490,0.6935
479,1,0.5542,0.7835
479,2,0.0635,0.7007
480,1,0.5542,0.7835
480,2,0.0635,0.7007
481,1,0.3458,0.6894
481,2,0.0669,0.6991
482,1,0.3458,0.6894
482,2,0.0669,0.6991
483,1,0.5687,0.7732
483,2,0.3388,0.6952
483,3,0.0665,0.6998
484,1,0.5817,0.7651
484,2,0.0658,0.7005
485,1,0.5797,0.7694
485,2,0.3536,0.6925
485,3,0.0642,0.6981
486,1,0.5797,0.7694
486,2,0.3536,0.6925
486,3,0.0642,0.6981
487,1,0.5793,0.7633
487,2,0.0656,0.7010
488,1,0.3355,0.7011
488,2,0.5790,0.7646
488,3,0.0645,0.6970
489,1,0.3355,0.7011
489,2,0.5790,0.7646
489,3,0.0645,0.6970
490,1,0.0620,0.6912
490,2,0.5816,0.7605
490,3,0.3510,0.7063
491,1,0.0636,0.6966
492,1,0.3391,0.6943
492,2,0.5895,0.7521
493,1,0.5895,0.7486
493,2,0.0642,0.6966
494,1,0.3531,0.7038
494,2,0.5914,0.7483
494,3,0.0655,0.7036
495,1,0.5938,0.7481
495,2,0.3390,0.6917
495,3,0.0661,0.6985
496,1,0.5938,0.7481
496,2,0.3390,0.6917
496,3,0.0661,0.6985
497,1,0.5970,0.7467
497,2,0.0670,0.7033
498,1,0.5958,0.7490
498,2,0.3423,0.7018
499,1,0.5944,0.7491
499,2,0.3521,0.7019
499,3,0.0662,0.7029
500,1,0.5929,0.7529
500,2,0.3401,0.6903
501,1,0.5932,0.7528
501,2,0.0643,0.6946
502,1,0.3412,0.7063
502,2,0.5928,0.7552
503,1,0.5927,0.7534
503,2,0.3419,0.7029
504,1,0.5927,0.7490
504,2,0.0689,0.6998
505,1,0.3441,0.7048
505,2,0.5943,0.7532
505,3,0.0669,0.7020
506,1,0.5965,0.7621
506,2,0.3302,0.7021
506,3,0.0673,0.7049
507,1,0.5962,0.7620
508,1,0.5944,0.7656
508,2,0.3438,0.6986
509,1,0.5945,0.7649
509,2,0.3457,0.6925
509,3,0.0695,0.7032
510,1,0.5945,0.7649
510,2,0.3457,0.6925
510,3,0.0695,0.7032
511,1,0.5927,0.7679
511,2,0.0646,0.6977
512,1,0.5847,0.7838
512,2,0.3451,0.7027
512,3,0.0667,0.6989
513,1,0.5810,0.7827
513,2,0.3469,0.7001
513,3,0.0662,0.6999
514,1,0.5790,0.7804
514,2,0.0635,0.6989
515,1,0.5733,0.7753
515,2,0.0662,0.6991
516,1,0.5722,0.7739
516,2,0.3479,0.7020
516,3,0.0684,0.7009
517,1,0.5669,0.7685
517,2,0.3476,0.7010
517,3,0.0658,0.6975
518,1,0.5703,0.7378
518,2,0.3481,0.7062
518,3,0.0677,0.7033
519,1,0.5703,0.7378
519,2,0.3481,0.7062
519,3,0.0677,0.7033
520,1,0.5754,0.7358
520,2,0.0678,0.6994
520,3,0.3468,0.7040
521,1,0.5747,0.7357
521,2,0.3470,0.7036
521,3,0.0677,0.7020
522,1,0.5756,0.7365
522,2,0.0678,0.6948
522,3,0.3469,0.7112
523,1,0.5757,0.7333
523,2,0.3465,0.7088
524,1,0.5769,0.7339
524,2,0.0687,0.7027
524,3,0.3465,0.7024
525,1,0.5769,0.7339
525,2,0.0687,0.7027
525,3,0.3465,0.7024
526,1,0.5768,0.7347
526,2,0.0719,0.7019
527,1,0.5767,0.7334
527,2,0.0699,0.7040
528,1,0.5756,0.7325
528,2,0.0691,0.7013
529,1,0.5756,0.7325
529,2,0.0691,0.7013
530,1,0.5760,0.7329
530,2,0.3429,0.7097
530,3,0.0689,0.7033
531,1,0.5760,0.7329
531,2,0.3429,0.7097
531,3,0.0689,0.7033
532,1,0.5763,0.7325
532,2,0.0657,0.7027
532,3,0.3450,0.6905
533,1,0.5759,0.7319
533,2,0.3448,0.6917
534,1,0.5754,0.7330
534,2,0.0709,0.7186
534,3,0.3456,0.6922
535,1,0.0828,0.7175
535,2,0.5752,0.7343
535,3,0.3450,0.6935
536,1,0.5761,0.7342
536,2,0.0885,0.7429
537,1,0.5755,0.7332
537,2,0.0891,0.7391
537,3,0.3421,0.6938
538,1,0.5745,0.7351
538,2,0.0863,0.7442
539,1,0.5722,0.7389
539,2,0.0883,0.7441
539,3,0.3443,0.6943
540,1,0.5715,0.7385
540,2,0.0850,0.7491
540,3,0.3445,0.6963
541,1,0.0889,0.7361
541,2,0.5703,0.7466
541,3,0.3412,0.7001
542,1,0.0816,0.7273
542,2,0.3532,0.7246
542,3,0.5719,0.7489
543,1,0.8505,0.9181
543,2,0.3651,0.7388
543,3,0.5710,0.7557
543,4,0.0739,0.7170
544,1,0.3615,0.7314
544,2,0.0716,0.7143
544,3,0.5707,0.7600
544,4,0.8495,0.9402
545,1,0.3621,0.7318
545,2,0.5708,0.7611
545,3,0.0709,0.7202
546,1,0.0777,0.7167
546,2,0.3641,0.7347
546,3,0.5707,0.7637
547,1,0.3612,0.7129
547,2,0.0748,0.7272
547,3,0.5710,0.7651
548,1,0.0775,0.7107
548,2,0.5713,0.7690
548,3,0.3609,0.7214
549,1,0.3679,0.7271
549,2,0.0744,0.7273
549,3,0.5719,0.7672
550,1,0.3639,0.7228
550,2,0.5732,0.7702
550,3,0.0763,0.7037
551,1,0.3672,0.7280
551,2,0.0729,0.7212
551,3,0.5728,0.7704
552,1,0.0769,0.7195
552,2,0.5735,0.7735
552,3,0.3614,0.7235
553,1,0.0754,0.7210
553,2,0.3637,0.7219
553,3,0.5742,0.7759
554,1,0.3642,0.7235
554,2,0.0749,0.7200
554,3,0.5740,0.7805
555,1,0.3648,0.7248
555,2,0.0771,0.7111
555,3,0.5747,0.7817
556,1,0.3665,0.7282
556,2,0.0762,0.7176
556,3,0.5745,0.7827
557,1,0.0771,0.7097
557,2,0.3625,0.7216
558,1,0.3657,0.7296
558,2,0.0746,0.7246
559,1,0.3640,0.7282
559,2,0.0767,0.7037
559,3,0.5737,0.7829
560,1,0.0709,0.7210
560,2,0.3604,0.7235
560,3,0.5733,0.7867
561,1,0.3646,0.7294
561,2,0.5719,0.7887
561,3,0.0742,0.7086
562,1,0.3645,0.7269
562,2,0.5664,0.7951
562,3,0.0668,0.7052
563,1,0.5674,0.7962
563,2,0.3604,0.7252
563,3,0.0658,0.7065
564,1,0.3643,0.7261
564,2,0.5636,0.7846
564,3,0.0640,0.7080
565,1,0.5637,0.7867
565,2,0.3643,0.7253
565,3,0.0635,0.7076
566,1,0.3634,0.7243
566,2,0.5612,0.7802
566,3,0.0659,0.7046
567,1,0.3653,0.7274
567,2,0.5605,0.7783
567,3,0.0649,0.7045
568,1,0.3662,0.7275
568,2,0.5573,0.7688
568,3,0.0655,0.7093
569,1,0.5534,0.7682
569,2,0.3598,0.7239
569,3,0.0653,0.7064
570,1,0.3595,0.7276
570,2,0.5502,0.7598
570,3,0.0655,0.7089
571,1,0.3667,0.7342
571,2,0.5482,0.7582
571,3,0.0667,0.7072
572,1,0.3581,0.7275
572,2,0.0659,0.7079
573,1,0.3611,0.7297
573,2,0.0654,0.7077
573,3,0.5468,0.7431
574,1,0.3638,0.7320
574,2,0.5460,0.7402
574,3,0.0644,0.7060
575,1,0.3600,0.7279
575,2,0.5461,0.7386
575,3,0.0637,0.7066
576,1,0.3661,0.7333
576,2,0.5454,0.7379
