frame,person,x,y
1124,1,0.4015,0.5785
1124,2,0.2073,0.5611
1125,1,0.4009,0.5785
1125,2,0.2092,0.5593
1126,1,0.4010,0.5758
1126,2,0.2124,0.5588
1127,1,0.4005,0.5760
1127,2,0.2124,0.5576
1128,1,0.4003,0.5765
1128,2,0.2091,0.5564
1129,1,0.4003,0.5765
1129,2,0.2091,0.5564
1130,1,0.3997,0.5776
1130,2,0.2099,0.5575
1131,1,0.4011,0.5790
1131,2,0.2111,0.5529
1132,1,0.4025,0.5775
1132,2,0.2128,0.5565
1133,1,0.3999,0.5780
1133,2,0.2132,0.5612
1134,1,0.3999,0.5780
1134,2,0.2132,0.5612
1135,1,0.4009,0.5830
1135,2,0.2109,0.5591
1136,1,0.3988,0.5831
1136,2,0.2104,0.5578
1137,1,0.3972,0.5793
1138,1,0.3959,0.5833
1138,2,0.2087,0.5582
1139,1,0.3959,0.5833
1139,2,0.2087,0.5582
1140,1,0.3959,0.5833
1140,2,0.2087,0.5582
1141,1,0.3900,0.5841
1141,2,0.2075,0.5621
1142,1,0.3900,0.5841
1142,2,0.2075,0.5621
1143,1,0.3848,0.5766
1144,1,0.3848,0.5766
1145,1,0.3778,0.5741
1145,2,0.2056,0.5565
1146,1,0.3717,0.5799
1146,2,0.2073,0.5606
1147,1,0.3752,0.5806
1147,2,0.2047,0.5570
1148,1,0.3752,0.5806
1148,2,0.2047,0.5570
1149,1,0.3765,0.5727
1149,2,0.2030,0.5552
1150,1,0.3675,0.5644
1150,2,0.2079,0.5611
1151,1,0.2048,0.5649
1151,2,0.3486,0.5601
1152,1,0.2012,0.5601
1153,1,0.2012,0.5601
1154,1,0.3208,0.5198
1154,2,0.2007,0.5627
1155,1,0.3208,0.5198
1155,2,0.2007,0.5627
1156,1,0.2003,0.5618
1156,2,0.3138,0.5523
1157,1,0.3227,0.5608
1157,2,0.1970,0.5675
1158,1,0.3227,0.5608
1158,2,0.1970,0.5675
1159,1,0.3227,0.5608
1159,2,0.1970,0.5675
1160,1,0.1961,0.5690
1160,2,0.3237,0.5467
1161,1,0.3242,0.5434
1162,1,0.3236,0.5493
1162,2,0.1956,0.5601
1163,1,0.3236,0.5493
1163,2,0.1956,0.5601
1164,1,0.3242,0.5557
1164,2,0.1962,0.5642
1165,1,0.2018,0.5638
1165,2,0.3241,0.5531
1166,1,0.1993,0.5668
1166,2,0.3182,0.5738
1167,1,0.2905,0.5697
1168,1,0.2905,0.5697
1171,1,0.1824,0.5515
1172,1,0.1471,0.5460
1173,1,0.1471,0.5460
1174,1,0.1261,0.5466
1175,1,0.1175,0.5408
1175,2,0.1955,0.5424
1176,1,0.1175,0.5408
1176,2,0.1955,0.5424
1177,1,0.0968,0.5530
1178,1,0.0682,0.5592
1179,1,0.0682,0.5592
1180,1,0.0423,0.5598
1180,2,0.1933,0.5537
1181,1,0.0423,0.5598
1181,2,0.1933,0.5537
1182,1,0.0339,0.5918
1183,1,0.0339,0.5918
1184,1,0.0475,0.6123
1184,2,0.1982,0.5526
1185,1,0.0486,0.6347
1185,2,0.1983,0.5518
1186,1,0.0689,0.6461
1187,1,0.0689,0.6461
1188,1,0.0884,0.6507
1188,2,0.1966,0.5694
1189,1,0.1117,0.6541
1191,1,0.2201,0.6345
1192,1,0.2201,0.6345
1193,1,0.2709,0.6344
1193,2,0.1954,0.5614
