frame,par1,par2,par3,par4,par5,par6,media
497,263.09,206.70,,56.78,,,175.52
498,263.09,206.70,,56.78,,,175.52
499,256.45,60.67,,196.61,,,171.24
500,256.45,60.67,,196.61,,,171.24
501,256.45,60.67,,196.61,,,171.24
502,256.45,60.67,,196.61,,,171.24
503,214.56,282.13,,70.39,,,189.03
504,214.56,282.13,,70.39,,,189.03
505,214.56,282.13,,70.39,,,189.03
506,214.56,282.13,,70.39,,,189.03
507,296.57,220.83,,78.03,,,198.48
508,218.64,296.37,,80.90,,,198.64
509,218.64,296.37,,80.90,,,198.64
510,218.64,296.37,,80.90,,,198.64
511,218.64,296.37,,80.90,,,198.64
512,218.58,284.32,,68.44,,,190.45
513,218.58,284.32,,68.44,,,190.45
514,69.65,223.86,,290.85,,,194.79
515,69.65,223.86,,290.85,,,194.79
516,302.11,230.82,,73.58,,,202.17
517,224.31,295.00,,73.12,,,197.48
518,224.31,295.00,,73.12,,,197.48
519,224.31,295.00,,73.12,,,197.48
520,224.31,295.00,,73.12,,,197.48
521,62.53,237.09,,297.70,,,199.11
522,237.34,297.95,,62.28,,,199.19
523,237.34,297.95,,62.28,,,199.19
524,237.34,297.95,,62.28,,,199.19
525,238.72,63.21,,300.69,,,200.87
526,238.72,63.21,,300.69,,,200.87
527,248.13,295.91,,50.66,,,198.23
528,248.13,295.91,,50.66,,,198.23
529,248.13,295.91,,50.66,,,198.23
530,248.13,295.91,,50.66,,,198.23
531,246.52,,,,,,246.52
532,246.52,,,,,,246.52
533,246.52,,,,,,246.52
534,301.19,,,,,,301.19
535,301.19,,,,,,301.19
536,141.84,299.78,,161.67,,,201.10
537,141.84,299.78,,161.67,,,201.10
538,131.12,,,,,,131.12
539,133.27,,,,,,133.27
540,133.27,,,,,,133.27
541,130.77,288.47,,160.79,,,193.34
542,126.04,,,,,,126.04
543,126.04,,,,,,126.04
544,132.09,292.94,,163.64,,,196.22
545,132.09,292.94,,163.64,,,196.22
546,132.33,299.27,,168.56,,,200.05
547,131.56,290.46,,161.32,,,194.45
550,130.59,,,,,,130.59
551,130.59,,,,,,130.59
552,123.07,,,,,,123.07
553,275.07,,,,,,275.07
554,275.07,,,,,,275.07
558,117.63,,,,,,117.63
559,117.63,,,,,,117.63
560,278.51,,,,,,278.51
561,278.51,,,,,,278.51
562,286.31,,,,,,286.31
563,274.93,,,,,,274.93
564,274.93,,,,,,274.93
565,274.93,,,,,,274.93
566,127.85,260.69,,135.91,,,174.82
567,140.55,272.24,,134.49,,,182.43
568,140.55,272.24,,134.49,,,182.43
569,140.55,272.24,,134.49,,,182.43
570,140.55,272.24,,134.49,,,182.43
571,118.81,,,,,,118.81
572,118.81,,,,,,118.81
573,118.81,,,,,,118.81
574,100.00,167.44,,262.41,,,176.62
576,285.11,,,,,,285.11
577,285.11,,,,,,285.11
579,196.28,,,,,,196.28
580,196.28,,,,,,196.28
605,92.77,183.51,,265.95,,,180.74
606,172.67,,,,,,172.67
607,172.67,,,,,,172.67
610,188.96,,,,,,188.96
611,185.58,,,,,,185.58
612,185.58,,,,,,185.58
613,185.58,,,,,,185.58
614,118.55,168.67,,278.74,,,188.65
615,118.55,168.67,,278.74,,,188.65
616,174.79,115.82,,280.13,,,190.25
617,174.79,115.82,,280.13,,,190.25
618,137.12,,,,,,137.12
619,140.55,,,,,,140.55
620,140.55,,,,,,140.55
621,140.55,,,,,,140.55
622,152.30,130.17,,274.59,,,185.69
623,159.75,276.60,,121.19,,,185.85
624,159.75,276.60,,121.19,,,185.85
625,166.55,109.58,,272.59,,,182.91
626,166.55,109.58,,272.59,,,182.91
627,273.03,,,,,,273.03
628,273.03,,,,,,273.03
629,273.03,,,,,,273.03
630,159.00,273.10,,116.07,,,182.72
631,274.37,,,,,,274.37
632,274.37,,,,,,274.37
633,274.37,,,,,,274.37
634,273.69,,,,,,273.69
635,273.69,,,,,,273.69
636,280.90,,,,,,280.90
637,280.90,,,,,,280.90
638,283.98,127.44,,157.79,,,189.74
639,283.98,127.44,,157.79,,,189.74
640,166.51,116.85,,282.62,,,188.66
641,166.51,116.85,,282.62,,,188.66
642,173.18,277.23,,104.63,,,185.01
643,267.11,,,,,,267.11
644,265.25,,,,,,265.25
645,265.25,,,,,,265.25
646,268.57,,,,,,268.57
647,184.91,268.95,,85.03,,,179.63
648,265.43,,,,,,265.43
649,265.43,,,,,,265.43
650,265.43,,,,,,265.43
651,271.86,,,,,,271.86
652,272.34,,,,,,272.34
653,272.34,,,,,,272.34
654,272.34,,,,,,272.34
655,272.34,,,,,,272.34
657,278.76,,,,,,278.76
658,278.76,,,,,,278.76
659,278.76,,,,,,278.76
660,281.72,,,,,,281.72
661,281.72,,,,,,281.72
662,281.72,,,,,,281.72
663,281.72,,,,,,281.72
664,281.67,155.08,,128.14,,,188.30
665,280.97,152.17,,129.00,,,187.38
666,280.97,152.17,,129.00,,,187.38
667,280.97,152.17,,129.00,,,187.38
668,280.80,130.31,,150.51,,,187.21
669,280.80,130.31,,150.51,,,187.21
670,280.80,130.31,,150.51,,,187.21
671,280.80,130.31,,150.51,,,187.21
672,280.80,130.31,,150.51,,,187.21
673,152.84,280.91,,128.09,,,187.28
674,280.83,152.42,,128.42,,,187.22
675,280.23,151.76,,128.49,,,186.83
676,280.23,151.76,,128.49,,,186.83
677,280.23,151.76,,128.49,,,186.83
678,280.25,151.41,,128.87,,,186.84
679,280.25,151.41,,128.87,,,186.84
680,152.37,280.83,,128.52,,,187.24
681,152.37,280.83,,128.52,,,187.24
682,152.37,280.83,,128.52,,,187.24
683,152.37,280.83,,128.52,,,187.24
684,150.72,278.32,,127.62,,,185.55
685,276.40,150.80,,125.62,,,184.27
686,276.40,150.80,,125.62,,,184.27
687,276.40,150.80,,125.62,,,184.27
688,276.40,150.80,,125.62,,,184.27
689,276.80,125.82,,151.12,,,184.58
690,277.24,126.53,,150.94,,,184.90
691,277.24,126.53,,150.94,,,184.90
692,277.24,126.53,,150.94,,,184.90
693,277.24,126.53,,150.94,,,184.90
694,277.06,,,,,,277.06
695,276.79,153.39,,126.49,,,185.56
696,276.79,153.39,,126.49,,,185.56
697,276.79,153.39,,126.49,,,185.56
698,277.32,,,,,,277.32
699,276.88,,,,,,276.88
700,276.62,141.30,,144.16,,,187.36
701,276.62,141.30,,144.16,,,187.36
702,276.62,141.30,,144.16,,,187.36
703,276.62,141.30,,144.16,,,187.36
704,274.96,,,,,,274.96
705,274.96,,,,,,274.96
706,274.96,,,,,,274.96
707,274.96,,,,,,274.96
708,276.56,158.48,,137.02,,,190.69
709,173.97,277.02,,120.02,,,190.34
710,173.97,277.02,,120.02,,,190.34
711,277.72,185.56,,112.04,,,191.77
712,277.72,185.56,,112.04,,,191.77
713,277.72,185.56,,112.04,,,191.77
714,278.71,108.23,,194.37,,,193.77
715,278.71,108.23,,194.37,,,193.77
716,276.44,,,,,,276.44
717,276.44,,,,,,276.44
718,276.16,,,,,,276.16
719,282.48,,,,,,282.48
720,282.48,,,,,,282.48
721,282.48,,,,,,282.48
722,282.48,,,,,,282.48
723,282.48,,,,,,282.48
724,279.27,,,,,,279.27
725,279.27,,,,,,279.27
726,280.88,,,,,,280.88
727,279.70,,,,,,279.70
728,279.70,,,,,,279.70
729,279.70,,,,,,279.70
730,279.70,,,,,,279.70
731,279.28,,,,,,279.28
732,279.28,,,,,,279.28
733,276.90,,,,,,276.90
734,268.63,,,,,,268.63
735,268.63,,,,,,268.63
736,268.63,,,,,,268.63
737,266.44,,,,,,266.44
738,267.99,,,,,,267.99
739,267.99,,,,,,267.99
742,265.83,,,,,,265.83
743,266.73,,,,,,266.73
744,266.73,,,,,,266.73
745,266.73,,,,,,266.73
746,266.73,,,,,,266.73
747,183.06,264.95,,84.62,,,177.54
748,179.45,,,,,,179.45
749,179.45,,,,,,179.45
750,179.45,,,,,,179.45
751,176.60,92.93,,269.00,,,179.51
752,176.60,92.93,,269.00,,,179.51
753,161.23,92.14,,252.01,,,168.46
754,161.23,92.14,,252.01,,,168.46
755,161.23,92.14,,252.01,,,168.46
756,239.31,,,,,,239.31
757,255.93,,,,,,255.93
758,255.93,,,,,,255.93
759,255.93,,,,,,255.93
760,255.93,,,,,,255.93
902,103.61,,,,,,103.61
903,103.61,,,,,,103.61
904,103.61,,,,,,103.61
905,103.61,,,,,,103.61
906,103.61,,,,,,103.61
907,114.18,,,,,,114.18
908,114.18,,,,,,114.18
909,114.18,,,,,,114.18
910,114.18,,,,,,114.18
911,120.68,,,,,,120.68
912,120.68,,,,,,120.68
913,124.73,,,,,,124.73
914,124.73,,,,,,124.73
915,124.57,,,,,,124.57
916,131.07,,,,,,131.07
917,124.31,,,,,,124.31
918,124.31,,,,,,124.31
919,124.31,,,,,,124.31
920,124.31,,,,,,124.31
921,205.94,,,,,,205.94
922,205.94,,,,,,205.94
923,205.94,,,,,,205.94
924,205.94,,,,,,205.94
925,214.82,,,,,,214.82
926,214.82,,,,,,214.82
927,222.77,,,,,,222.77
928,222.77,,,,,,222.77
929,222.77,,,,,,222.77
930,222.77,,,,,,222.77
931,227.71,,,,,,227.71
932,227.71,,,,,,227.71
933,227.71,,,,,,227.71
934,227.71,,,,,,227.71
935,221.06,,,,,,221.06
939,200.82,,,,,,200.82
942,144.43,,,,,,144.43
943,144.43,,,,,,144.43
946,115.47,,,,,,115.47
947,109.41,,,,,,109.41
948,137.74,,,,,,137.74
949,137.74,,,,,,137.74
950,137.74,,,,,,137.74
951,148.08,,,,,,148.08
952,148.08,,,,,,148.08
957,166.63,,,,,,166.63
958,166.63,,,,,,166.63
959,167.39,,,,,,167.39
960,167.39,,,,,,167.39
1007,86.89,,,,,,86.89
1008,86.89,,,,,,86.89
1009,94.93,,,,,,94.93
1010,94.93,,,,,,94.93
1011,87.55,,,,,,87.55
1012,84.59,,,,,,84.59
1013,84.59,,,,,,84.59
1014,80.79,158.55,,79.24,,,106.19
1015,80.79,158.55,,79.24,,,106.19
1016,64.26,,,,,,64.26
1017,64.26,,,,,,64.26
1018,70.18,,,,,,70.18
1019,68.11,,,,,,68.11
1020,68.11,,,,,,68.11
1021,60.68,,,,,,60.68
1022,60.68,,,,,,60.68
1023,115.08,200.73,,89.32,,,135.04
1024,115.08,200.73,,89.32,,,135.04
1025,136.50,87.59,,220.58,,,148.22
1026,129.19,84.73,,212.99,,,142.30
1027,129.19,84.73,,212.99,,,142.30
1028,129.19,84.73,,212.99,,,142.30
1029,129.19,84.73,,212.99,,,142.30
1030,168.43,,,,,,168.43
1031,168.43,,,,,,168.43
1032,165.78,,,,,,165.78
1033,157.51,,,,,,157.51
1034,157.51,,,,,,157.51
1035,157.51,,,,,,157.51
1036,128.64,,,,,,128.64
1038,115.05,,,,,,115.05
1039,115.05,,,,,,115.05
1040,115.05,,,,,,115.05
1042,116.16,,,,,,116.16
1043,118.27,,,,,,118.27
1049,119.96,,,,,,119.96
1050,119.96,,,,,,119.96
1051,119.96,,,,,,119.96
1052,115.82,116.52,,95.91,,,109.42
1053,117.95,,,,,,117.95
1054,117.95,,,,,,117.95
1055,116.72,,,,,,116.72
1059,137.64,,,,,,137.64
1060,149.79,,,,,,149.79
1061,149.79,,,,,,149.79
1062,160.37,,,,,,160.37
1063,160.37,,,,,,160.37
1066,214.59,75.48,,159.42,,,149.83
1067,214.59,75.48,,159.42,,,149.83
1068,84.94,227.06,,158.88,,,156.96
1069,84.94,227.06,,158.88,,,156.96
1070,93.80,,,,,,93.80
1071,93.80,,,,,,93.80
1072,102.66,,,,,,102.66
1073,109.76,,,,,,109.76
1074,115.55,,,,,,115.55
1075,115.55,,,,,,115.55
1076,115.55,,,,,,115.55
1077,115.55,,,,,,115.55
1078,120.94,,,,,,120.94
1079,120.94,,,,,,120.94
1080,119.87,,,,,,119.87
1081,119.87,,,,,,119.87
1082,119.87,,,,,,119.87
1083,123.54,,,,,,123.54
1084,123.54,,,,,,123.54
1085,123.54,,,,,,123.54
1086,123.54,,,,,,123.54
1087,123.54,,,,,,123.54
1088,190.71,309.19,,123.42,,,207.77
1089,190.71,309.19,,123.42,,,207.77
1090,190.71,309.19,,123.42,,,207.77
1091,190.71,309.19,,123.42,,,207.77
1092,190.71,309.19,,123.42,,,207.77
1093,119.96,165.92,,279.66,,,188.51
1094,119.96,165.92,,279.66,,,188.51
1095,119.96,165.92,,279.66,,,188.51
1096,119.96,165.92,,279.66,,,188.51
1097,272.97,154.42,,124.14,,,183.84
1098,272.97,154.42,,124.14,,,183.84
1099,154.69,268.56,,121.54,,,181.60
1100,154.69,268.56,,121.54,,,181.60
1101,154.69,268.56,,121.54,,,181.60
1102,146.34,262.84,,123.59,,,177.59
1103,146.34,262.84,,123.59,,,177.59
1104,274.43,138.17,,141.62,,,184.74
1105,274.43,138.17,,141.62,,,184.74
1106,274.43,138.17,,141.62,,,184.74
1107,274.43,138.17,,141.62,,,184.74
1108,128.69,256.19,,132.10,,,172.33
1109,126.29,130.58,,251.47,,,169.45
1110,126.29,130.58,,251.47,,,169.45
1111,126.29,130.58,,251.47,,,169.45
1112,127.73,128.64,,250.79,,,169.05
1113,127.73,128.64,,250.79,,,169.05
1114,229.89,99.97,,130.99,,,153.62
1115,229.89,99.97,,130.99,,,153.62
1116,229.89,99.97,,130.99,,,153.62
1117,229.89,99.97,,130.99,,,153.62
1118,131.29,223.58,,92.38,,,149.08
1119,92.70,220.26,,127.68,,,146.88
1120,92.70,220.26,,127.68,,,146.88
1121,92.70,220.26,,127.68,,,146.88
1122,92.70,220.26,,127.68,,,146.88
1123,218.91,127.70,,91.28,,,145.96
1124,218.91,127.70,,91.28,,,145.96
1125,220.72,129.00,,91.77,,,147.16
1126,220.72,129.00,,91.77,,,147.16
1127,220.72,129.00,,91.77,,,147.16
1128,220.72,129.00,,91.77,,,147.16
1129,221.76,132.32,,89.46,,,147.85
1130,138.03,227.83,,89.80,,,151.89
1131,138.03,227.83,,89.80,,,151.89
1132,138.03,227.83,,89.80,,,151.89
1133,138.03,227.83,,89.80,,,151.89
1134,138.03,227.83,,89.80,,,151.89
1135,138.65,228.96,,90.63,,,152.75
1136,138.65,228.96,,90.63,,,152.75
1137,138.65,228.96,,90.63,,,152.75
1138,138.65,228.96,,90.63,,,152.75
1139,153.43,85.09,,238.32,,,158.95
1140,155.62,88.53,,244.01,,,162.72
1141,155.62,88.53,,244.01,,,162.72
1142,155.62,88.53,,244.01,,,162.72
1143,155.62,88.53,,244.01,,,162.72
1144,155.62,88.53,,244.01,,,162.72
1145,138.04,95.94,,232.58,,,155.52
1146,138.04,95.94,,232.58,,,155.52
1147,138.65,96.53,,234.15,,,156.44
1148,138.65,96.53,,234.15,,,156.44
1149,138.65,96.53,,234.15,,,156.44
1150,228.36,133.11,,95.30,,,152.26
1151,90.79,227.68,,136.99,,,151.82
1152,90.79,227.68,,136.99,,,151.82
1153,90.79,227.68,,136.99,,,151.82
1154,90.79,227.68,,136.99,,,151.82
1155,134.43,222.89,,89.92,,,149.08
1156,224.22,135.38,,90.26,,,149.95
1157,224.22,135.38,,90.26,,,149.95
1158,224.22,135.38,,90.26,,,149.95
1159,224.22,135.38,,90.26,,,149.95
1160,136.14,223.62,,89.12,,,149.63
1161,136.14,223.62,,89.12,,,149.63
1162,137.58,224.38,,88.49,,,150.15
1163,137.58,224.38,,88.49,,,150.15
1164,137.37,224.18,,88.63,,,150.06
1165,137.37,224.18,,88.63,,,150.06
1166,132.32,223.98,,92.72,,,149.67
1167,132.32,223.98,,92.72,,,149.67
1168,132.32,223.98,,92.72,,,149.67
1169,132.39,225.33,,94.14,,,150.62
1170,132.39,225.33,,94.14,,,150.62
1171,130.43,223.76,,94.84,,,149.68
1172,130.43,223.76,,94.84,,,149.68
1173,130.43,223.76,,94.84,,,149.68
1174,130.43,223.76,,94.84,,,149.68
1175,132.97,224.71,,93.79,,,150.49
1176,132.97,224.71,,93.79,,,150.49
1177,132.97,224.71,,93.79,,,150.49
1178,132.97,224.71,,93.79,,,150.49
1179,133.60,224.23,,92.88,,,150.24
1180,136.37,224.56,,90.24,,,150.39
1181,136.37,224.56,,90.24,,,150.39
1182,136.37,224.56,,90.24,,,150.39
1183,138.66,224.74,,87.79,,,150.40
1184,138.66,224.74,,87.79,,,150.40
1185,136.48,222.56,,87.22,,,148.75
1186,136.48,222.56,,87.22,,,148.75
1187,136.48,222.56,,87.22,,,148.75
1188,223.98,139.03,,86.33,,,149.78
1189,223.98,139.03,,86.33,,,149.78
1190,224.03,138.94,,86.22,,,149.73
1191,224.03,138.94,,86.22,,,149.73
1192,224.03,138.94,,86.22,,,149.73
1193,141.06,223.58,,83.87,,,149.50
1194,141.06,223.58,,83.87,,,149.50
1195,141.06,223.58,,83.87,,,149.50
1196,223.99,139.91,,85.18,,,149.69
1197,223.99,139.91,,85.18,,,149.69
1198,224.29,137.25,,88.35,,,149.96
1199,223.76,135.29,,89.99,,,149.68
1200,222.35,135.95,,88.67,,,148.99
1201,222.35,135.95,,88.67,,,148.99
1202,222.35,135.95,,88.67,,,148.99
1203,222.35,135.95,,88.67,,,148.99
1204,223.23,134.71,,90.42,,,149.45
1205,132.11,222.41,,91.83,,,148.78
1206,132.11,222.41,,91.83,,,148.78
1207,222.23,132.05,,91.76,,,148.68
1208,222.23,132.05,,91.76,,,148.68
1209,129.47,224.54,,96.27,,,150.09
1210,129.47,224.54,,96.27,,,150.09
1211,129.47,224.54,,96.27,,,150.09
1212,130.38,224.83,,96.77,,,150.66
1213,129.34,223.72,,97.66,,,150.24
1214,129.34,223.72,,97.66,,,150.24
1215,129.34,223.72,,97.66,,,150.24
1216,127.21,223.13,,100.32,,,150.22
1217,127.29,224.05,,101.00,,,150.78
1218,124.99,223.11,,102.24,,,150.11
1219,124.99,223.11,,102.24,,,150.11
1220,126.32,223.77,,101.10,,,150.40
1221,123.43,102.82,,223.37,,,149.87
1222,223.53,122.94,,102.56,,,149.68
1223,224.84,97.09,,129.94,,,150.62
1224,224.84,97.09,,129.94,,,150.62
1225,226.53,134.23,,94.05,,,151.60
1226,227.53,137.79,,91.36,,,152.23
1227,227.53,137.79,,91.36,,,152.23
1228,155.52,220.04,,69.54,,,148.37
1229,150.95,,,,,,150.95
1230,150.95,,,,,,150.95
1231,150.95,,,,,,150.95
1232,144.68,227.91,,83.33,,,151.97
1233,144.68,227.91,,83.33,,,151.97
1234,85.46,151.04,,236.48,,,157.66
1235,235.95,141.12,,94.91,,,157.33
1236,235.95,141.12,,94.91,,,157.33
1237,235.95,141.12,,94.91,,,157.33
1238,142.94,236.56,,94.92,,,158.14
1239,142.94,236.56,,94.92,,,158.14
1240,142.94,236.56,,94.92,,,158.14
1241,239.00,,,,,,239.00
1242,241.96,,,,,,241.96
1243,241.96,,,,,,241.96
1244,151.98,247.78,,96.77,,,165.51
1245,151.98,247.78,,96.77,,,165.51
1246,160.80,255.45,,94.71,,,170.32
1247,160.80,255.45,,94.71,,,170.32
1248,154.89,253.22,,98.47,,,168.86
1249,97.31,248.74,,151.50,,,165.85
1250,151.95,250.58,,98.74,,,167.09
1251,99.90,,,,,,99.90
1252,247.99,152.54,,95.49,,,165.34
1253,156.80,243.87,,87.08,,,162.58
1254,156.80,243.87,,87.08,,,162.58
1255,245.98,158.46,,87.54,,,163.99
1256,245.98,158.46,,87.54,,,163.99
1257,151.42,90.39,,241.73,,,161.18
1258,151.42,90.39,,241.73,,,161.18
1259,144.72,242.11,,97.70,,,161.51
1260,142.40,241.53,,100.19,,,161.37
1261,142.63,242.60,,101.19,,,162.14
1262,142.63,242.60,,101.19,,,162.14
1263,140.36,242.61,,103.31,,,162.09
1264,141.33,243.67,,103.42,,,162.81
1265,142.43,244.47,,103.28,,,163.39
1266,141.86,244.59,,103.95,,,163.47
1267,141.39,244.92,,104.38,,,163.56
1268,141.39,244.92,,104.38,,,163.56
1269,140.16,105.89,,245.27,,,163.77
1270,140.89,248.23,,108.30,,,165.81
1271,140.89,248.23,,108.30,,,165.81
1272,111.77,141.29,,251.15,,,168.07
1273,111.77,141.29,,251.15,,,168.07
1274,141.53,244.98,,104.38,,,163.63
1275,141.53,244.98,,104.38,,,163.63
1276,236.57,141.91,,95.18,,,157.89
1277,236.57,141.91,,95.18,,,157.89
1278,236.57,141.91,,95.18,,,157.89
1279,232.18,93.12,,139.52,,,154.94
1280,232.18,93.12,,139.52,,,154.94
1281,231.52,92.87,,139.24,,,154.54
1282,231.52,92.87,,139.24,,,154.54
1283,233.38,136.84,,97.07,,,155.76
1284,233.38,136.84,,97.07,,,155.76
1285,234.83,137.03,,98.29,,,156.72
1286,233.94,135.99,,98.47,,,156.13
1287,233.94,135.99,,98.47,,,156.13
1288,234.16,135.38,,99.28,,,156.27
1289,234.37,134.38,,100.60,,,156.45
1290,234.37,134.38,,100.60,,,156.45
1291,234.37,134.38,,100.60,,,156.45
1292,239.96,141.57,,98.99,,,160.17
1293,239.96,141.57,,98.99,,,160.17
1294,239.96,141.57,,98.99,,,160.17
1295,239.96,141.57,,98.99,,,160.17
1296,94.39,,,,,,94.39
1297,94.39,,,,,,94.39
1298,94.39,,,,,,94.39
1299,239.23,95.29,,144.39,,,159.64
1300,239.23,95.29,,144.39,,,159.64
1301,253.52,95.54,,158.67,,,169.24
1302,253.52,95.54,,158.67,,,169.24
1303,253.52,95.54,,158.67,,,169.24
1304,250.77,,,,,,250.77
1305,248.95,,,,,,248.95
1306,248.95,,,,,,248.95
1307,248.95,,,,,,248.95
1308,251.57,98.29,,153.51,,,167.79
1309,251.57,98.29,,153.51,,,167.79
1310,254.98,156.86,,98.31,,,170.05
1311,254.98,156.86,,98.31,,,170.05
1312,254.98,156.86,,98.31,,,170.05
1313,254.46,,,,,,254.46
1314,254.46,,,,,,254.46
1315,254.22,156.64,,97.91,,,169.59
1316,254.22,156.64,,97.91,,,169.59
1317,254.22,156.64,,97.91,,,169.59
1318,254.22,156.64,,97.91,,,169.59
1319,102.14,159.19,,260.72,,,174.02
1320,102.14,159.19,,260.72,,,174.02
1321,102.14,159.19,,260.72,,,174.02
1322,102.14,159.19,,260.72,,,174.02
1323,261.71,159.45,,102.99,,,174.72
1324,261.71,159.45,,102.99,,,174.72
1325,100.47,263.07,,163.44,,,175.66
1326,100.47,263.07,,163.44,,,175.66
1327,100.47,263.07,,163.44,,,175.66
1328,259.98,163.31,,97.70,,,173.66
1329,259.98,163.31,,97.70,,,173.66
1330,171.42,259.89,,89.11,,,173.47
1331,171.42,259.89,,89.11,,,173.47
1332,171.42,259.89,,89.11,,,173.47
1333,171.42,259.89,,89.11,,,173.47
1335,261.04,,,,,,261.04
