frame,person,x,y
85,2,0.1653,0.4926
85,3,0.6888,0.4849
86,1,0.2617,0.6041
86,2,0.6905,0.4851
87,1,0.2782,0.6083
87,2,0.6931,0.4866
88,1,0.2782,0.6083
88,2,0.6931,0.4866
89,1,0.2782,0.6083
89,2,0.6931,0.4866
90,1,0.2307,0.6170
90,2,0.6923,0.4852
91,1,0.2307,0.6170
91,2,0.6923,0.4852
92,1,0.1753,0.5885
92,2,0.6915,0.4868
93,1,0.1281,0.5687
93,2,0.6912,0.4880
93,3,0.4496,0.5007
94,1,0.5024,0.5088
94,2,0.1357,0.5234
94,3,0.6912,0.4859
95,1,0.5499,0.5265
95,2,0.1629,0.5013
95,3,0.6931,0.4877
96,1,0.5499,0.5265
96,2,0.1629,0.5013
96,3,0.6931,0.4877
97,1,0.2081,0.4818
97,2,0.6212,0.5319
97,3,0.6912,0.4942
98,1,0.6906,0.5110
98,2,0.2375,0.4621
99,1,0.7537,0.5671
99,2,0.2703,0.4442
100,1,0.7537,0.5671
100,2,0.2703,0.4442
101,1,0.8263,0.5878
101,2,0.6783,0.4987
101,3,0.3000,0.4405
102,1,0.6459,0.4953
102,2,0.8938,0.5998
103,1,0.9559,0.6120
103,2,0.3530,0.4322
103,3,0.6072,0.5102
104,1,0.9559,0.6120
104,2,0.3530,0.4322
104,3,0.6072,0.5102
105,1,0.5619,0.5212
105,2,0.3521,0.4327
106,1,0.5123,0.5408
106,2,0.3558,0.4357
107,1,0.4351,0.5486
108,1,0.3628,0.5755
109,1,0.2656,0.6084
110,1,0.2015,0.6205
110,2,0.4914,0.4464
111,1,0.2007,0.6409
112,1,0.2007,0.6409
113,1,0.1988,0.6427
113,2,0.5737,0.4624
114,1,0.1927,0.6428
114,2,0.6008,0.4709
114,3,0.9531,0.6269
115,1,0.1903,0.6443
115,2,0.9124,0.6114
115,3,0.6206,0.4831
116,1,0.1903,0.6443
116,2,0.9124,0.6114
116,3,0.6206,0.4831
117,1,0.1936,0.6454
117,2,0.8404,0.5857
117,3,0.6215,0.4746
118,1,0.1935,0.6450
118,2,0.7963,0.5800
118,3,0.6215,0.4743
119,1,0.1935,0.6450
119,2,0.7963,0.5800
119,3,0.6215,0.4743
120,1,0.1954,0.6396
120,2,0.7373,0.5625
120,3,0.6161,0.4767
120,4,0.0490,0.4873
121,1,0.1954,0.6396
121,2,0.7373,0.5625
121,3,0.6161,0.4767
121,4,0.0490,0.4873
122,1,0.2032,0.6448
122,2,0.6302,0.5048
123,1,0.2032,0.6448
123,2,0.6302,0.5048
124,1,0.6804,0.4954
124,2,0.2682,0.6371
124,3,0.5370,0.4972
125,1,0.6804,0.4954
125,2,0.2682,0.6371
125,3,0.5370,0.4972
126,1,0.7480,0.5260
126,2,0.1956,0.4548
127,1,0.7850,0.5533
127,2,0.4948,0.5655
127,3,0.1959,0.4531
128,1,0.5656,0.5608
128,2,0.8382,0.5693
128,3,0.1955,0.4536
129,1,0.5656,0.5608
129,2,0.8382,0.5693
129,3,0.1955,0.4536
130,1,0.6235,0.5471
130,2,0.1958,0.4545
130,3,0.8795,0.5897
130,4,0.3922,0.4426
131,1,0.9213,0.6005
131,2,0.6820,0.5369
131,3,0.1946,0.4538
131,4,0.3664,0.4440
132,1,0.9213,0.6005
132,2,0.6820,0.5369
132,3,0.1946,0.4538
132,4,0.3664,0.4440
133,1,0.9260,0.6092
133,2,0.7274,0.5050
133,3,0.1932,0.4577
134,1,0.9257,0.6077
134,2,0.1960,0.4553
134,3,0.7203,0.4921
135,1,0.9257,0.6091
135,2,0.7153,0.4875
135,3,0.1959,0.4535
135,4,0.2777,0.4391
136,1,0.9245,0.6073
136,2,0.7337,0.4773
137,1,0.9241,0.6087
137,2,0.7247,0.4799
138,1,0.9241,0.6087
138,2,0.7247,0.4799
139,1,0.9244,0.6117
140,1,0.9237,0.6112
140,2,0.7053,0.4932
141,1,0.9231,0.6134
141,2,0.7080,0.4973
142,1,0.7085,0.5004
142,2,0.9231,0.6130
143,1,0.9100,0.6084
144,1,0.9100,0.6084
145,1,0.8903,0.6048
145,2,0.7095,0.4957
146,1,0.8606,0.6090
146,2,0.6914,0.4734
147,1,0.8606,0.6090
147,2,0.6914,0.4734
148,1,0.7150,0.5886
148,2,0.4428,0.4831
148,3,0.1532,0.4417
149,1,0.7150,0.5886
149,2,0.4428,0.4831
149,3,0.1532,0.4417
150,1,0.5334,0.5564
150,2,0.0799,0.4480
150,3,0.6392,0.5076
151,1,0.4551,0.5364
151,2,0.7185,0.5220
151,3,0.0441,0.4527
152,1,0.4051,0.5143
152,2,0.7846,0.5299
153,1,0.3674,0.4881
153,2,0.8023,0.5312
154,1,0.3359,0.4681
154,2,0.8070,0.5206
155,1,0.3359,0.4681
155,2,0.8070,0.5206
156,1,0.2991,0.4473
156,2,0.8857,0.5292
157,1,0.3144,0.4406
157,2,0.8793,0.5265
158,1,0.3142,0.4369
159,1,0.8784,0.5427
159,2,0.0220,0.5151
159,3,0.3100,0.4347
160,1,0.0421,0.5259
160,2,0.3108,0.4401
160,3,0.8967,0.5271
161,1,0.0888,0.5253
161,2,0.3065,0.4450
161,3,0.8856,0.5290
162,1,0.1330,0.5323
162,2,0.8848,0.5279
162,3,0.2883,0.4388
163,1,0.1818,0.5198
163,2,0.8837,0.5309
163,3,0.2770,0.4283
164,1,0.1818,0.5198
164,2,0.8837,0.5309
164,3,0.2770,0.4283
165,1,0.1818,0.5198
165,2,0.8837,0.5309
165,3,0.2770,0.4283
166,1,0.8844,0.5323
166,2,0.2618,0.4992
167,1,0.8859,0.5342
167,2,0.3165,0.4967
168,1,0.8859,0.5342
168,2,0.3165,0.4967
169,1,0.8856,0.5349
169,2,0.3344,0.4919
169,3,0.2685,0.4298
170,1,0.8856,0.5349
170,2,0.3344,0.4919
170,3,0.2685,0.4298
171,1,0.3232,0.4899
171,2,0.8860,0.5341
172,1,0.8851,0.5333
172,2,0.3374,0.4973
173,1,0.3546,0.4980
173,2,0.8840,0.5319
174,1,0.3591,0.4974
174,2,0.8842,0.5334
175,1,0.3591,0.4974
175,2,0.8842,0.5334
176,1,0.3571,0.4981
176,2,0.8847,0.5338
177,1,0.8835,0.5343
177,2,0.3495,0.5007
178,1,0.8835,0.5343
178,2,0.3495,0.5007
179,1,0.8846,0.5331
180,1,0.2782,0.4576
180,2,0.8853,0.5335
181,1,0.1490,0.5281
181,2,0.8845,0.5328
182,1,0.1490,0.5281
182,2,0.8845,0.5328
183,1,0.2615,0.4147
183,2,0.8849,0.5365
184,1,0.8844,0.5350
184,2,0.2644,0.4175
185,1,0.8844,0.5350
185,2,0.2644,0.4175
186,1,0.8885,0.5350
186,2,0.2511,0.4171
187,1,0.2332,0.4194
187,2,0.8874,0.5340
188,1,0.2265,0.4158
188,2,0.8858,0.5335
189,1,0.8825,0.5343
190,1,0.8830,0.5341
190,2,0.2329,0.4137
191,1,0.8870,0.5334
191,2,0.2313,0.4144
192,1,0.8916,0.5335
192,2,0.2314,0.4158
193,1,0.2289,0.4135
193,2,0.8901,0.5357
194,1,0.2265,0.4154
194,2,0.8911,0.5362
195,1,0.2256,0.4151
195,2,0.8867,0.5344
196,1,0.2255,0.4156
197,1,0.2262,0.4161
198,1,0.2262,0.4161
199,1,0.2262,0.4161
200,1,0.2297,0.4180
201,1,0.2296,0.4186
202,1,0.8459,0.7156
203,1,0.2298,0.4252
203,2,0.8331,0.7334
204,1,0.2298,0.4252
204,2,0.8331,0.7334
205,1,0.8298,0.7245
205,2,0.2297,0.4148
206,1,0.8298,0.7245
206,2,0.2297,0.4148
207,1,0.2276,0.4167
208,1,0.2271,0.4161
209,1,0.2271,0.4161
210,1,0.2273,0.4165
211,1,0.2273,0.4166
212,1,0.2272,0.4177
213,1,0.2267,0.4172
213,2,0.8306,0.7213
214,1,0.2271,0.4169
215,1,0.2271,0.4169
216,1,0.2288,0.4154
217,1,0.2288,0.4154
218,1,0.2274,0.4180
219,1,0.2274,0.4180
220,1,0.2283,0.4167
221,1,0.2296,0.4158
222,1,0.2296,0.4158
223,1,0.2307,0.4170
223,2,0.8367,0.7261
224,1,0.2307,0.4170
224,2,0.8367,0.7261
225,1,0.8410,0.7272
226,1,0.8416,0.7280
227,1,0.8417,0.7281
228,1,0.8417,0.7281
229,1,0.8415,0.7277
230,1,0.8419,0.7290
231,1,0.8419,0.7290
232,1,0.3004,0.7880
232,2,0.8417,0.7267
233,1,0.3004,0.7880
233,2,0.8417,0.7267
234,1,0.8406,0.7231
235,1,0.8406,0.7231
236,1,0.3077,0.7876
236,2,0.8410,0.7278
237,1,0.3077,0.7876
237,2,0.8410,0.7278
238,1,0.3057,0.7880
238,2,0.8399,0.7329
239,1,0.3057,0.7880
239,2,0.8399,0.7329
240,1,0.8383,0.7324
240,2,0.3067,0.7892
241,1,0.8397,0.7305
241,2,0.2956,0.7786
242,1,0.8392,0.7345
242,2,0.2847,0.7608
243,1,0.8391,0.7353
243,2,0.2983,0.7977
244,1,0.8393,0.7314
245,1,0.8385,0.7343
246,1,0.8407,0.7319
247,1,0.8407,0.7319
248,1,0.8365,0.7392
321,1,0.2723,0.6365
322,1,0.2711,0.6346
322,2,0.8217,0.8305
323,1,0.2711,0.6346
323,2,0.8217,0.8305
324,1,0.2733,0.6404
325,1,0.2737,0.6377
325,2,0.8007,0.8237
326,1,0.2707,0.6350
329,1,0.2703,0.6328
330,1,0.2690,0.6346
331,1,0.2688,0.6329
332,1,0.2692,0.6326
333,1,0.2689,0.6323
334,1,0.2683,0.6329
335,1,0.2686,0.6322
336,1,0.2702,0.6342
337,1,0.2693,0.6347
338,1,0.2693,0.6347
339,1,0.2709,0.6332
340,1,0.2709,0.6332
341,1,0.2687,0.6343
342,1,0.2700,0.6318
343,1,0.2727,0.6054
344,1,0.2740,0.6335
345,1,0.2735,0.6330
346,1,0.2756,0.6392
347,1,0.2775,0.6376
348,1,0.2766,0.6372
349,1,0.2714,0.6287
350,1,0.2705,0.6303
351,1,0.2703,0.6279
352,1,0.2751,0.6339
353,1,0.2744,0.6359
354,1,0.2756,0.6381
355,1,0.2702,0.6400
356,1,0.2702,0.6400
359,1,0.2750,0.6375
360,1,0.2744,0.6373
361,1,0.8072,0.8287
362,1,0.8072,0.8287
363,1,0.8072,0.8287
367,1,0.2738,0.6381
369,1,0.2749,0.6393
370,1,0.2731,0.6347
371,1,0.2731,0.6347
372,1,0.7685,0.8381
372,2,0.2741,0.6358
373,1,0.7446,0.8531
374,1,0.7517,0.8557
374,2,0.2742,0.6371
375,1,0.7581,0.8619
375,2,0.2748,0.6369
376,1,0.7581,0.8619
376,2,0.2748,0.6369
377,1,0.7581,0.8619
377,2,0.2748,0.6369
378,1,0.2753,0.6331
378,2,0.7311,0.8572
379,1,0.7297,0.8743
379,2,0.0490,0.6483
380,1,0.7042,0.8654
381,1,0.6952,0.8670
381,2,0.0432,0.6149
382,1,0.6952,0.8670
382,2,0.0432,0.6149
383,1,0.6772,0.8779
384,1,0.6772,0.8779
385,1,0.6309,0.8508
386,1,0.6138,0.8439
387,1,0.6147,0.8461
388,1,0.5942,0.8406
389,1,0.5853,0.8306
389,2,0.2813,0.6371
390,1,0.5969,0.8309
391,1,0.5612,0.8226
392,1,0.2814,0.6358
392,2,0.5520,0.8139
393,1,0.2814,0.6358
393,2,0.5520,0.8139
394,1,0.5393,0.8090
394,2,0.2804,0.6336
395,1,0.2817,0.6335
395,2,0.5334,0.8114
396,1,0.5331,0.8107
397,1,0.5331,0.8107
398,1,0.5240,0.8007
399,1,0.5071,0.7904
400,1,0.5095,0.8049
401,1,0.5055,0.7829
402,1,0.4950,0.7835
403,1,0.4962,0.7882
404,1,0.4962,0.7882
405,1,0.0413,0.5436
405,2,0.4730,0.7828
406,1,0.4719,0.7730
406,2,0.0471,0.5396
407,1,0.0617,0.5550
407,2,0.4821,0.7784
408,1,0.0617,0.5550
408,2,0.4821,0.7784
409,1,0.0645,0.5510
409,2,0.4707,0.7734
410,1,0.4767,0.7689
410,2,0.0698,0.5480
411,1,0.4767,0.7689
411,2,0.0698,0.5480
412,1,0.0805,0.5650
412,2,0.4755,0.7801
413,1,0.0805,0.5650
413,2,0.4755,0.7801
414,1,0.0531,0.5509
414,2,0.4854,0.7708
415,1,0.0531,0.5509
415,2,0.4854,0.7708
416,1,0.4800,0.7555
416,2,0.0620,0.6036
417,1,0.4900,0.7619
417,2,0.0492,0.6478
418,1,0.4900,0.7619
418,2,0.0492,0.6478
419,1,0.4806,0.7504
420,1,0.4829,0.7543
421,1,0.4829,0.7543
422,1,0.5065,0.7667
423,1,0.4869,0.7790
424,1,0.4869,0.7790
425,1,0.4949,0.7784
428,1,0.4985,0.7719
429,1,0.5182,0.7493
430,1,0.5080,0.7592
431,1,0.5080,0.7592
435,1,0.4423,0.6823
437,1,0.4210,0.6832
438,1,0.4323,0.6836
439,1,0.4168,0.6946
441,1,0.3939,0.6508
442,1,0.3839,0.5591
442,2,0.1478,0.7393
443,1,0.1655,0.7608
443,2,0.3864,0.5028
444,1,0.1900,0.7602
444,2,0.3860,0.4944
445,1,0.2670,0.7357
445,2,0.3897,0.5030
446,1,0.2923,0.7456
446,2,0.3756,0.4979
447,1,0.2914,0.7350
447,2,0.3715,0.4989
448,1,0.3994,0.7549
449,1,0.4350,0.7316
450,1,0.4012,0.5056
451,1,0.5270,0.7199
451,2,0.4015,0.5084
452,1,0.5588,0.7117
452,2,0.4015,0.5037
453,1,0.5998,0.7366
453,2,0.4033,0.5059
454,1,0.5998,0.7366
454,2,0.4033,0.5059
455,1,0.6482,0.7863
455,2,0.4048,0.5094
456,1,0.6801,0.8161
456,2,0.4046,0.5078
457,1,0.6985,0.8118
457,2,0.4034,0.5073
458,1,0.6985,0.8118
458,2,0.4034,0.5073
459,1,0.7485,0.7921
459,2,0.4042,0.5056
460,1,0.7451,0.7724
460,2,0.4057,0.5058
461,1,0.7559,0.7609
461,2,0.4059,0.5048
462,1,0.7559,0.7609
462,2,0.4059,0.5048
463,1,0.7671,0.7881
463,2,0.4127,0.5089
464,1,0.7671,0.7881
464,2,0.4127,0.5089
465,1,0.4110,0.5066
466,1,0.4124,0.5086
467,1,0.4124,0.5086
468,1,0.4124,0.5086
469,1,0.4152,0.5142
469,2,0.7651,0.7768
470,1,0.4151,0.5139
470,2,0.7980,0.7624
471,1,0.4151,0.5139
471,2,0.7980,0.7624
472,1,0.4153,0.5163
472,2,0.8025,0.7990
473,1,0.4154,0.5175
473,2,0.8039,0.8106
474,1,0.4150,0.5161
474,2,0.8226,0.8293
475,1,0.4162,0.5187
475,2,0.8415,0.8441
476,1,0.4168,0.5199
477,1,0.4175,0.5229
478,1,0.4167,0.5302
479,1,0.4167,0.5302
480,1,0.4185,0.5393
481,1,0.4181,0.5428
482,1,0.4181,0.5428
483,1,0.4186,0.5431
483,2,0.7802,0.7460
484,1,0.4188,0.5460
484,2,0.7803,0.7527
485,1,0.7826,0.7534
485,2,0.4191,0.5496
486,1,0.7808,0.7530
486,2,0.4203,0.5512
487,1,0.7816,0.7522
487,2,0.4205,0.5506
488,1,0.7816,0.7522
488,2,0.4205,0.5506
489,1,0.7816,0.7522
489,2,0.4205,0.5506
490,1,0.4186,0.5501
490,2,0.7822,0.7522
491,1,0.4186,0.5501
491,2,0.7822,0.7522
492,1,0.4200,0.5542
492,2,0.7817,0.7550
493,1,0.4193,0.5589
493,2,0.7834,0.7531
494,1,0.7809,0.7503
494,2,0.4207,0.5639
495,1,0.4239,0.5671
495,2,0.7830,0.7518
496,1,0.7808,0.7494
496,2,0.4282,0.5658
497,1,0.7808,0.7494
497,2,0.4282,0.5658
498,1,0.7809,0.7491
498,2,0.4326,0.5671
499,1,0.4358,0.5747
499,2,0.7796,0.7461
500,1,0.4380,0.5775
500,2,0.7813,0.7438
501,1,0.4420,0.5780
501,2,0.7831,0.7474
502,1,0.4420,0.5780
502,2,0.7831,0.7474
503,1,0.7810,0.7491
503,2,0.4462,0.5794
504,1,0.7815,0.7497
504,2,0.4464,0.5793
505,1,0.7815,0.7497
505,2,0.4464,0.5793
506,1,0.7802,0.7459
506,2,0.4461,0.5888
507,1,0.7803,0.7500
507,2,0.4456,0.5877
508,1,0.7803,0.7500
508,2,0.4456,0.5877
509,1,0.7815,0.7508
509,2,0.4389,0.5813
510,1,0.7824,0.7523
511,1,0.7824,0.7523
512,1,0.7811,0.7542
512,2,0.4211,0.6254
513,1,0.7798,0.7489
513,2,0.4227,0.6306
514,1,0.7796,0.7448
514,2,0.4212,0.6391
515,1,0.7780,0.7466
515,2,0.4263,0.6470
516,1,0.7784,0.7471
516,2,0.4244,0.6584
517,1,0.7785,0.7457
517,2,0.4256,0.6687
518,1,0.7785,0.7457
518,2,0.4256,0.6687
519,1,0.7806,0.7487
519,2,0.4356,0.6660
520,1,0.7806,0.7481
520,2,0.4326,0.6560
521,1,0.7806,0.7481
521,2,0.4326,0.6560
522,1,0.7780,0.7470
522,2,0.4197,0.6668
523,1,0.7758,0.7455
524,1,0.7759,0.7452
525,1,0.7771,0.7475
525,2,0.4335,0.6714
526,1,0.7787,0.7498
527,1,0.4516,0.6466
527,2,0.7777,0.7492
528,1,0.4520,0.6428
528,2,0.7765,0.7493
529,1,0.4545,0.6455
529,2,0.7763,0.7511
530,1,0.4545,0.6455
530,2,0.7763,0.7511
531,1,0.7774,0.7514
531,2,0.4599,0.6354
532,1,0.7793,0.7539
533,1,0.7823,0.7529
533,2,0.2650,0.6153
533,3,0.4607,0.6267
534,1,0.7823,0.7529
534,2,0.2650,0.6153
534,3,0.4607,0.6267
535,1,0.7828,0.7527
535,2,0.4594,0.6256
536,1,0.7860,0.7537
536,2,0.4595,0.6270
537,1,0.7837,0.7565
537,2,0.2768,0.5936
537,3,0.4593,0.6259
538,1,0.4601,0.6272
539,1,0.4601,0.6272
540,1,0.4589,0.6266
541,1,0.4567,0.6358
542,1,0.4535,0.6243
543,1,0.4577,0.6433
543,2,0.2652,0.5957
544,1,0.4577,0.6433
544,2,0.2652,0.5957
545,1,0.4544,0.6430
546,1,0.4544,0.6430
547,1,0.4513,0.6407
548,1,0.4595,0.6308
549,1,0.4619,0.6368
550,1,0.4636,0.6412
551,1,0.4623,0.6451
552,1,0.4596,0.6465
553,1,0.4614,0.6486
554,1,0.2542,0.5959
554,2,0.4614,0.6445
555,1,0.4620,0.6486
555,2,0.2508,0.5897
556,1,0.4674,0.6528
557,1,0.4612,0.6434
558,1,0.4596,0.6315
558,2,0.2577,0.5803
561,1,0.4577,0.6407
563,1,0.4570,0.6469
564,1,0.4570,0.6469
565,1,0.4607,0.6556
566,1,0.4618,0.6543
567,1,0.4618,0.6543
569,1,0.4621,0.6513
570,1,0.4683,0.6417
572,1,0.4617,0.6411
573,1,0.4617,0.6411
574,1,0.4740,0.6450
575,1,0.4740,0.6450
576,1,0.4800,0.6447
577,1,0.4896,0.6542
578,1,0.4986,0.6444
578,2,0.2537,0.4732
579,1,0.4986,0.6444
579,2,0.2537,0.4732
580,1,0.5025,0.6480
581,1,0.5005,0.6507
582,1,0.5024,0.6444
583,1,0.5070,0.6450
584,1,0.5121,0.6419
585,1,0.5229,0.6370
586,1,0.5213,0.6151
587,1,0.5299,0.6112
587,2,0.2557,0.4834
588,1,0.5299,0.6112
588,2,0.2557,0.4834
589,1,0.5458,0.6045
590,1,0.5504,0.5919
591,1,0.5486,0.5786
592,1,0.5486,0.5786
593,1,0.5391,0.5575
594,1,0.5391,0.5575
595,1,0.5378,0.5578
595,2,0.7845,0.7777
596,1,0.5378,0.5578
596,2,0.7845,0.7777
597,1,0.5386,0.5520
597,2,0.7848,0.7794
598,1,0.5382,0.5477
598,2,0.7869,0.7728
599,1,0.7851,0.7710
599,2,0.5401,0.5445
600,1,0.5403,0.5415
600,2,0.7872,0.7703
601,1,0.7852,0.7740
601,2,0.5333,0.5455
602,1,0.7802,0.7729
602,2,0.5275,0.5473
603,1,0.5223,0.5543
603,2,0.7781,0.7751
604,1,0.7766,0.7748
605,1,0.7732,0.7784
606,1,0.5012,0.5870
606,2,0.7728,0.7773
607,1,0.7711,0.7827
607,2,0.2523,0.5046
608,1,0.7763,0.7842
609,1,0.7762,0.7809
609,2,0.4920,0.6424
610,1,0.7783,0.7733
611,1,0.7786,0.7714
612,1,0.7803,0.7685
613,1,0.7826,0.7669
614,1,0.7715,0.7650
615,1,0.7715,0.7650
616,1,0.7715,0.7650
617,1,0.7726,0.7565
618,1,0.7711,0.7531
619,1,0.7711,0.7531
620,1,0.7657,0.7472
621,1,0.7584,0.7415
622,1,0.7550,0.7368
623,1,0.7487,0.7323
624,1,0.7488,0.7236
625,1,0.7488,0.7236
626,1,0.7425,0.7098
627,1,0.7397,0.7022
628,1,0.7377,0.6982
628,2,0.2507,0.5071
629,1,0.2523,0.5073
629,2,0.7348,0.6928
630,1,0.2523,0.5073
630,2,0.7348,0.6928
631,1,0.2525,0.5091
631,2,0.7309,0.6908
632,1,0.2525,0.5091
632,2,0.7309,0.6908
633,1,0.2523,0.5099
633,2,0.7263,0.6898
634,1,0.2522,0.5085
634,2,0.7240,0.6878
635,1,0.2522,0.5086
635,2,0.7222,0.6879
636,1,0.2522,0.5086
636,2,0.7222,0.6879
637,1,0.2521,0.5078
637,2,0.7176,0.6878
638,1,0.2522,0.5054
638,2,0.7094,0.6871
639,1,0.2520,0.5031
639,2,0.7036,0.6817
640,1,0.2519,0.5015
640,2,0.6997,0.6786
641,1,0.2523,0.5029
641,2,0.6971,0.6821
642,1,0.2523,0.5029
642,2,0.6971,0.6821
643,1,0.2521,0.5066
643,2,0.4726,0.6990
643,3,0.6986,0.6870
643,4,0.9661,0.8001
644,1,0.2522,0.5059
644,2,0.4721,0.6991
644,3,0.6966,0.6927
645,1,0.2522,0.5059
645,2,0.4721,0.6991
645,3,0.6966,0.6927
646,1,0.2525,0.5076
646,2,0.4724,0.7026
646,3,0.6941,0.6967
646,4,0.9652,0.8028
647,1,0.2525,0.5076
647,2,0.4724,0.7026
647,3,0.6941,0.6967
647,4,0.9652,0.8028
648,1,0.2525,0.5063
648,2,0.6958,0.6880
648,3,0.4726,0.6996
648,4,0.9656,0.8026
649,1,0.2525,0.5063
649,2,0.6958,0.6880
649,3,0.4726,0.6996
649,4,0.9656,0.8026
650,1,0.6917,0.6855
650,2,0.2530,0.5041
650,3,0.4712,0.6990
651,1,0.6917,0.6855
651,2,0.2530,0.5041
651,3,0.4712,0.6990
652,1,0.6911,0.6854
652,2,0.2533,0.5056
652,3,0.9695,0.8008
653,1,0.6911,0.6854
653,2,0.2533,0.5056
653,3,0.9695,0.8008
654,1,0.6877,0.6861
654,2,0.2529,0.5039
654,3,0.4715,0.6993
654,4,0.9708,0.7997
655,1,0.6866,0.6864
655,2,0.2532,0.5039
655,3,0.4690,0.6993
656,1,0.2531,0.5039
656,2,0.6876,0.6855
656,3,0.4739,0.7034
657,1,0.2533,0.5040
657,2,0.6861,0.6880
658,1,0.2533,0.5028
658,2,0.6877,0.6891
659,1,0.2528,0.5031
659,2,0.4786,0.7143
659,3,0.6901,0.6896
660,1,0.2524,0.5018
660,2,0.6882,0.6918
661,1,0.6873,0.6943
661,2,0.2536,0.5049
662,1,0.2537,0.5046
662,2,0.6868,0.6943
663,1,0.6883,0.6942
663,2,0.2540,0.5042
664,1,0.6877,0.6943
664,2,0.2541,0.5042
665,1,0.6891,0.6944
665,2,0.2537,0.5022
666,1,0.6891,0.6944
666,2,0.2537,0.5022
667,1,0.6889,0.7021
668,1,0.6894,0.7004
669,1,0.6910,0.6996
670,1,0.6927,0.6997
671,1,0.6927,0.7013
672,1,0.6927,0.7013
673,1,0.6928,0.7005
673,2,0.2579,0.4368
674,1,0.6928,0.7005
674,2,0.2579,0.4368
675,1,0.6933,0.7005
675,2,0.2573,0.4364
676,1,0.6924,0.7039
676,2,0.2581,0.4362
677,1,0.6936,0.7036
677,2,0.2575,0.4346
678,1,0.2570,0.4326
678,2,0.6969,0.7039
679,1,0.2563,0.4317
679,2,0.6973,0.7060
680,1,0.2558,0.4307
680,2,0.6984,0.7010
681,1,0.2549,0.4297
681,2,0.6985,0.7008
682,1,0.2546,0.4291
682,2,0.6995,0.7012
683,1,0.2538,0.4253
683,2,0.7008,0.7016
684,1,0.2534,0.4254
684,2,0.7056,0.7011
685,1,0.2532,0.4245
685,2,0.7056,0.7006
686,1,0.2521,0.4250
686,2,0.7009,0.7007
687,1,0.2535,0.4252
687,2,0.7005,0.6984
688,1,0.6968,0.6867
688,2,0.2532,0.4260
689,1,0.6971,0.6854
689,2,0.2538,0.4251
689,3,0.9589,0.7549
690,1,0.6963,0.6819
690,2,0.9175,0.7967
690,3,0.2519,0.4255
691,1,0.9059,0.7684
691,2,0.6977,0.6824
691,3,0.2515,0.4260
692,1,0.9113,0.6951
692,2,0.6984,0.6840
692,3,0.2514,0.4249
693,1,0.9141,0.6886
693,2,0.6982,0.6826
693,3,0.2518,0.4259
694,1,0.9139,0.6892
694,2,0.6987,0.6837
694,3,0.2524,0.4254
695,1,0.9204,0.6880
695,2,0.6992,0.6903
695,3,0.2526,0.4251
696,1,0.9195,0.6892
696,2,0.6995,0.6953
696,3,0.2526,0.4255
697,1,0.9165,0.6914
697,2,0.2528,0.4287
697,3,0.6987,0.6959
698,1,0.9193,0.7055
698,2,0.2529,0.4290
699,1,0.9220,0.7033
699,2,0.2532,0.4293
699,3,0.7018,0.7023
700,1,0.9220,0.7033
700,2,0.2532,0.4293
700,3,0.7018,0.7023
701,1,0.9147,0.6972
