frame,person,x,y
146,2,0.1347,0.4092
147,1,0.3888,0.7745
147,2,0.1354,0.4096
148,1,0.3854,0.7868
148,2,0.1356,0.4103
149,1,0.3881,0.7871
149,2,0.1353,0.4110
150,1,0.3881,0.7871
150,2,0.1353,0.4110
151,1,0.3881,0.7871
151,2,0.1353,0.4110
152,1,0.3862,0.7850
152,2,0.1352,0.4109
153,1,0.3862,0.7850
153,2,0.1352,0.4109
154,1,0.3854,0.7847
154,2,0.1353,0.4103
155,1,0.3854,0.7847
155,2,0.1353,0.4103
156,1,0.3841,0.7852
156,2,0.1353,0.4111
157,1,0.3841,0.7852
157,2,0.1353,0.4111
158,1,0.3841,0.7852
158,2,0.1353,0.4111
159,1,0.3870,0.7819
159,2,0.1349,0.4118
160,1,0.3870,0.7775
160,2,0.1353,0.4110
161,1,0.3870,0.7775
161,2,0.1353,0.4110
162,1,0.3870,0.7775
162,2,0.1353,0.4110
163,1,0.3848,0.7752
163,2,0.1348,0.4112
164,1,0.3848,0.7752
164,2,0.1348,0.4112
165,1,0.3869,0.7761
165,2,0.1353,0.4107
166,1,0.3869,0.7761
166,2,0.1353,0.4107
167,1,0.3832,0.7636
167,2,0.1352,0.4104
168,1,0.3832,0.7636
168,2,0.1352,0.4104
169,1,0.3806,0.7578
169,2,0.1356,0.4107
170,1,0.3780,0.7398
170,2,0.1353,0.4119
171,1,0.3785,0.7302
171,2,0.1357,0.4117
172,1,0.3785,0.7302
172,2,0.1357,0.4117
173,1,0.3788,0.7366
174,1,0.3697,0.7532
174,2,0.1362,0.4123
175,1,0.3697,0.7532
175,2,0.1362,0.4123
176,1,0.3510,0.6589
177,1,0.3302,0.5664
178,1,0.3343,0.4479
179,1,0.3343,0.4479
180,1,0.3210,0.3650
180,2,0.6878,0.3752
181,1,0.3297,0.3242
181,2,0.1366,0.4069
182,1,0.1365,0.4065
183,1,0.3675,0.2752
183,2,0.1375,0.4055
184,1,0.3675,0.2752
184,2,0.1375,0.4055
185,1,0.1370,0.4062
186,1,0.1350,0.4085
187,1,0.4768,0.2513
187,2,0.1339,0.4088
188,1,0.1340,0.4105
189,1,0.1340,0.4105
190,1,0.1344,0.4099
190,2,0.5368,0.2453
191,1,0.1343,0.4096
191,2,0.6871,0.3713
191,3,0.5366,0.2424
192,1,0.1344,0.4101
192,2,0.5281,0.2380
192,3,0.6873,0.3716
193,1,0.1344,0.4101
193,2,0.5281,0.2380
193,3,0.6873,0.3716
194,1,0.1351,0.4101
194,2,0.5269,0.2409
194,3,0.6875,0.3720
195,1,0.1355,0.4099
195,2,0.5266,0.2408
196,1,0.5259,0.2412
196,2,0.1364,0.4106
197,1,0.1360,0.4105
197,2,0.5269,0.2406
198,1,0.1360,0.4105
198,2,0.5269,0.2406
199,1,0.1365,0.4104
199,2,0.5269,0.2427
200,1,0.1365,0.4104
200,2,0.5269,0.2427
201,1,0.1335,0.4087
201,2,0.5278,0.2406
202,1,0.1329,0.4097
202,2,0.5271,0.2421
203,1,0.1329,0.4097
203,2,0.5271,0.2421
204,1,0.1329,0.4097
204,2,0.5271,0.2421
205,1,0.1329,0.4095
205,2,0.5267,0.2416
206,1,0.1327,0.4098
206,2,0.5263,0.2419
207,1,0.1328,0.4095
207,2,0.5267,0.2416
208,1,0.1328,0.4095
208,2,0.5267,0.2416
209,1,0.1327,0.4088
209,2,0.5260,0.2411
210,1,0.1342,0.4090
210,2,0.5264,0.2403
210,3,0.9611,0.5519
211,1,0.1342,0.4090
211,2,0.5264,0.2403
211,3,0.9611,0.5519
212,1,0.9289,0.5265
212,2,0.5259,0.2396
212,3,0.1335,0.4093
212,4,0.6877,0.3703
213,1,0.9289,0.5265
213,2,0.5259,0.2396
213,3,0.1335,0.4093
213,4,0.6877,0.3703
214,1,0.8537,0.4811
214,2,0.1335,0.4093
214,3,0.5267,0.2410
214,4,0.6865,0.3701
215,1,0.8537,0.4811
215,2,0.1335,0.4093
215,3,0.5267,0.2410
215,4,0.6865,0.3701
216,1,0.8246,0.4698
216,2,0.1337,0.4093
216,3,0.5271,0.2412
216,4,0.6852,0.3725
217,1,0.8226,0.4646
217,2,0.1336,0.4096
217,3,0.5284,0.2402
217,4,0.6841,0.3713
218,1,0.1337,0.4105
218,2,0.5288,0.2397
218,3,0.6847,0.3684
219,1,0.1331,0.4090
219,2,0.8303,0.4595
219,3,0.6843,0.3695
219,4,0.5314,0.2397
220,1,0.1331,0.4090
220,2,0.8303,0.4595
220,3,0.6843,0.3695
220,4,0.5314,0.2397
221,1,0.8179,0.4608
221,2,0.1330,0.4089
222,1,0.1330,0.4094
222,2,0.6825,0.3709
223,1,0.8225,0.4711
223,2,0.1331,0.4089
223,3,0.6826,0.3710
223,4,0.5321,0.2389
224,1,0.8199,0.4585
224,2,0.1331,0.4088
224,3,0.6829,0.3710
224,4,0.5324,0.2421
225,1,0.8199,0.4585
225,2,0.1331,0.4088
225,3,0.6829,0.3710
225,4,0.5324,0.2421
226,1,0.8118,0.4503
226,2,0.1336,0.4084
226,3,0.6843,0.3703
226,4,0.5321,0.2403
227,1,0.8105,0.4513
227,2,0.1336,0.4079
227,3,0.6836,0.3682
227,4,0.5311,0.2357
228,1,0.8060,0.4512
228,2,0.1341,0.4075
228,3,0.6831,0.3691
228,4,0.5286,0.2358
229,1,0.8060,0.4512
229,2,0.1341,0.4075
229,3,0.6831,0.3691
229,4,0.5286,0.2358
230,1,0.7878,0.4557
230,2,0.1339,0.4078
230,3,0.5283,0.2369
231,1,0.7685,0.4508
231,2,0.1335,0.4074
231,3,0.5274,0.2367
232,1,0.5257,0.2410
232,2,0.1331,0.4077
233,1,0.5257,0.2410
233,2,0.1331,0.4077
234,1,0.7541,0.4337
234,2,0.5253,0.2424
234,3,0.1330,0.4069
235,1,0.7378,0.4306
235,2,0.5257,0.2450
235,3,0.1335,0.4069
236,1,0.7378,0.4306
236,2,0.5257,0.2450
236,3,0.1335,0.4069
237,1,0.7337,0.4318
237,2,0.5245,0.2514
238,1,0.7282,0.4415
239,1,0.7245,0.4318
239,2,0.1366,0.4090
240,1,0.7245,0.4318
240,2,0.1366,0.4090
241,1,0.7171,0.4384
241,2,0.1365,0.4098
242,1,0.7142,0.4447
242,2,0.1365,0.4097
243,1,0.7142,0.4447
243,2,0.1365,0.4097
244,1,0.7176,0.4481
244,2,0.1365,0.4096
244,3,0.5250,0.2589
245,1,0.7209,0.4500
245,2,0.1362,0.4095
245,3,0.5275,0.2650
246,1,0.1364,0.4087
247,1,0.1364,0.4087
248,1,0.7208,0.4653
248,2,0.1365,0.4102
249,1,0.7201,0.4636
249,2,0.1344,0.4053
249,3,0.5245,0.2697
250,1,0.7254,0.4797
250,2,0.5102,0.2815
251,1,0.7247,0.4741
251,2,0.5086,0.2800
252,1,0.7280,0.4763
252,2,0.5137,0.2763
253,1,0.7280,0.4763
253,2,0.5137,0.2763
254,1,0.7232,0.4632
259,1,0.7501,0.5153
260,1,0.7582,0.5194
261,1,0.7582,0.5194
262,1,0.7563,0.5231
263,1,0.7356,0.5129
264,1,0.7260,0.5063
271,1,0.7316,0.4788
272,1,0.7361,0.4570
274,1,0.5238,0.4008
279,1,0.7685,0.4581
287,1,0.7461,0.4899
288,1,0.7461,0.4899
289,1,0.7484,0.4879
289,2,0.1385,0.4104
290,1,0.7461,0.4907
290,2,0.1381,0.4093
291,1,0.7461,0.4907
291,2,0.1381,0.4093
292,1,0.7372,0.4948
292,2,0.1377,0.4088
293,1,0.1389,0.4093
294,1,0.1388,0.4103
295,1,0.1388,0.4103
296,1,0.1396,0.4080
297,1,0.1393,0.4072
298,1,0.1383,0.4067
299,1,0.1383,0.4067
300,1,0.1383,0.4067
305,1,0.4499,0.3874
309,1,0.7198,0.4232
310,1,0.4612,0.4132
311,1,0.4636,0.4111
312,1,0.8900,0.5330
312,2,0.7157,0.4286
312,3,0.4630,0.4046
313,1,0.8900,0.5330
313,2,0.7157,0.4286
313,3,0.4630,0.4046
318,1,0.4671,0.3960
319,1,0.4672,0.4021
320,1,0.8476,0.6698
321,1,0.8235,0.6807
321,2,0.4655,0.4037
322,1,0.8161,0.7117
322,2,0.4676,0.4041
322,3,0.6976,0.4231
323,1,0.8161,0.7117
323,2,0.4676,0.4041
323,3,0.6976,0.4231
324,1,0.8035,0.7479
325,1,0.7855,0.7306
326,1,0.7927,0.7376
326,2,0.6894,0.4189
327,1,0.7855,0.7415
328,1,0.4584,0.4039
328,2,0.6924,0.4131
330,1,0.6849,0.7509
330,2,0.8303,0.5090
331,1,0.6677,0.7117
331,2,0.4693,0.3907
332,1,0.6661,0.6892
332,2,0.4725,0.3866
333,1,0.4733,0.3871
336,1,0.4722,0.3927
382,1,0.1320,0.4012
383,1,0.1257,0.3984
384,1,0.1258,0.3937
387,1,0.1238,0.3956
388,1,0.1243,0.3952
391,1,0.1100,0.3852
393,1,0.1103,0.3858
396,1,0.1124,0.3863
397,1,0.1108,0.3878
401,1,0.1109,0.3886
402,1,0.1129,0.3873
403,1,0.7549,0.3794
403,2,0.1140,0.3886
404,1,0.7541,0.3776
404,2,0.1143,0.3903
405,1,0.1159,0.3884
406,1,0.1183,0.3880
408,1,0.5261,0.3696
408,2,0.1155,0.3886
409,1,0.7416,0.3992
409,2,0.5248,0.3672
409,3,0.1151,0.3903
410,1,0.7592,0.4087
410,2,0.5272,0.3637
410,3,0.1134,0.3892
413,1,0.1289,0.3986
413,2,0.5226,0.3690
414,1,0.1290,0.4003
414,2,0.5252,0.3658
415,1,0.1290,0.4003
415,2,0.5252,0.3658
416,1,0.1308,0.4007
417,1,0.1307,0.3993
417,2,0.3714,0.3360
418,1,0.1307,0.3993
418,2,0.3714,0.3360
419,1,0.1321,0.3968
419,2,0.5268,0.3652
420,1,0.1327,0.3973
420,2,0.7634,0.4149
420,3,0.5337,0.3637
421,1,0.3452,0.3659
421,2,0.1318,0.3983
422,1,0.3388,0.3779
422,2,0.1305,0.3982
423,1,0.3388,0.3779
423,2,0.1305,0.3982
424,1,0.3214,0.3887
424,2,0.1307,0.3992
425,1,0.3072,0.4169
425,2,0.1309,0.4057
426,1,0.3072,0.4169
426,2,0.1309,0.4057
427,1,0.3052,0.4194
427,2,0.5328,0.3694
427,3,0.1313,0.4064
428,1,0.3080,0.4174
428,2,0.1309,0.4063
429,1,0.3106,0.4146
429,2,0.5425,0.3582
429,3,0.1309,0.4044
430,1,0.3122,0.4148
430,2,0.5453,0.3668
430,3,0.1306,0.4052
431,1,0.3179,0.4181
431,2,0.1300,0.4077
432,1,0.3179,0.4181
432,2,0.1300,0.4077
433,1,0.3283,0.4409
433,2,0.1301,0.4050
434,1,0.3283,0.4409
434,2,0.1301,0.4050
435,1,0.3283,0.4409
435,2,0.1301,0.4050
436,1,0.3240,0.4457
436,2,0.8383,0.3122
437,1,0.3372,0.4804
437,2,0.8823,0.3295
438,1,0.3475,0.4825
438,2,0.9341,0.3464
439,1,0.3529,0.4719
440,1,0.3526,0.4824
440,2,0.7402,0.4896
441,1,0.3513,0.4810
442,1,0.3530,0.4776
442,2,0.7548,0.4869
443,1,0.3437,0.4855
444,1,0.3412,0.4957
444,2,0.7446,0.4953
445,1,0.3610,0.4843
446,1,0.3610,0.4843
447,1,0.3868,0.4918
448,1,0.4095,0.5008
449,1,0.4095,0.5008
450,1,0.4205,0.5191
451,1,0.4265,0.5333
452,1,0.4265,0.5333
455,1,0.4913,0.6228
459,1,0.4901,0.6403
459,2,0.6389,0.3713
460,1,0.4972,0.6378
461,1,0.4945,0.6421
462,1,0.5016,0.6449
463,1,0.5067,0.6269
464,1,0.5047,0.6047
465,1,0.5052,0.6497
466,1,0.5097,0.6481
467,1,0.4951,0.6410
468,1,0.4863,0.6418
471,1,0.6333,0.4534
472,1,0.6297,0.4547
473,1,0.6297,0.4547
474,1,0.6969,0.4574
475,1,0.4351,0.4875
475,2,0.6942,0.4642
476,1,0.4351,0.4875
476,2,0.6942,0.4642
477,1,0.4256,0.4513
478,1,0.4119,0.4452
479,1,0.4074,0.4461
480,1,0.3974,0.4740
481,1,0.3974,0.4740
482,1,0.3974,0.4740
483,1,0.5790,0.7028
483,2,0.3850,0.5054
483,3,0.1282,0.3979
484,1,0.3873,0.4812
484,2,0.5910,0.6916
484,3,0.1279,0.3957
485,1,0.3865,0.4695
485,2,0.5933,0.7049
486,1,0.3865,0.4695
486,2,0.5933,0.7049
487,1,0.3832,0.4435
488,1,0.4088,0.4781
488,2,0.6403,0.7123
489,1,0.4046,0.5056
489,2,0.6566,0.7093
490,1,0.4130,0.5000
490,2,0.1290,0.3982
491,1,0.6933,0.6962
491,2,0.3980,0.4945
491,3,0.1280,0.3979
492,1,0.3911,0.4935
492,2,0.7038,0.7013
492,3,0.1283,0.3983
493,1,0.3874,0.4906
493,2,0.7068,0.6997
493,3,0.6657,0.4755
494,1,0.7189,0.6908
494,2,0.3884,0.4924
495,1,0.3902,0.5009
495,2,0.7300,0.6853
496,1,0.7521,0.6962
496,2,0.3927,0.5059
497,1,0.3973,0.5084
497,2,0.7571,0.6814
498,1,0.7652,0.6795
498,2,0.4087,0.5133
499,1,0.7743,0.6739
499,2,0.4265,0.5044
500,1,0.4470,0.4905
500,2,0.7841,0.6754
501,1,0.7868,0.6619
501,2,0.4683,0.4834
502,1,0.7939,0.6590
502,2,0.4919,0.4758
503,1,0.8038,0.6576
503,2,0.5210,0.4604
503,3,0.6644,0.4576
504,1,0.5307,0.4550
504,2,0.8119,0.6535
505,1,0.8186,0.6376
505,2,0.5348,0.4622
506,1,0.8186,0.6376
506,2,0.5348,0.4622
507,1,0.8223,0.6271
508,1,0.5466,0.4347
508,2,0.8352,0.6181
509,1,0.8445,0.6172
509,2,0.5493,0.4278
510,1,0.8445,0.6172
510,2,0.5493,0.4278
512,1,0.5657,0.4204
512,2,0.8490,0.5658
513,1,0.5657,0.4204
513,2,0.8490,0.5658
514,1,0.5660,0.4124
515,1,0.5542,0.4114
515,2,0.8028,0.5090
515,3,0.1285,0.4038
516,1,0.5542,0.4114
516,2,0.8028,0.5090
516,3,0.1285,0.4038
518,1,0.1280,0.4026
519,1,0.1280,0.4026
520,1,0.7718,0.4735
520,2,0.1283,0.4022
521,1,0.7718,0.4735
521,2,0.1283,0.4022
524,1,0.7723,0.4784
524,2,0.1313,0.4040
525,1,0.7700,0.4774
526,1,0.7700,0.4774
527,1,0.7692,0.4773
539,1,0.7616,0.4706
540,1,0.7616,0.4706
542,1,0.5028,0.4768
543,1,0.7611,0.4789
544,1,0.7611,0.4789
545,1,0.7611,0.4789
546,1,0.4769,0.4715
547,1,0.4733,0.4889
548,1,0.4674,0.4996
551,1,0.4668,0.4923
552,1,0.4780,0.4722
553,1,0.7174,0.4627
553,2,0.4795,0.4709
554,1,0.4746,0.4569
554,2,0.7217,0.4655
555,1,0.4746,0.4569
555,2,0.7217,0.4655
556,1,0.4778,0.4518
556,2,0.7203,0.4645
557,1,0.4778,0.4518
557,2,0.7203,0.4645
558,1,0.4828,0.4583
558,2,0.7216,0.4762
559,1,0.4813,0.4520
559,2,0.7160,0.4727
560,1,0.4813,0.4520
560,2,0.7160,0.4727
561,1,0.4767,0.4465
562,1,0.4848,0.4505
563,1,0.4824,0.4504
564,1,0.4793,0.4539
565,1,0.4793,0.4539
566,1,0.4785,0.4523
567,1,0.4757,0.4487
568,1,0.4732,0.4429
569,1,0.4757,0.4580
570,1,0.4757,0.4580
571,1,0.4782,0.4588
572,1,0.4827,0.4603
573,1,0.4794,0.4563
574,1,0.4794,0.4563
575,1,0.4828,0.4701
576,1,0.4828,0.4701
577,1,0.4840,0.4584
577,2,0.7401,0.5048
578,1,0.4862,0.4716
579,1,0.4804,0.4666
580,1,0.4798,0.4767
581,1,0.4798,0.4767
582,1,0.4780,0.4758
583,1,0.4792,0.4767
584,1,0.4778,0.4730
585,1,0.4778,0.4730
586,1,0.4739,0.4717
587,1,0.4721,0.4676
588,1,0.4706,0.4690
589,1,0.4706,0.4690
590,1,0.4497,0.4681
591,1,0.4497,0.4681
592,1,0.4497,0.4681
593,1,0.4546,0.4648
594,1,0.4509,0.4688
594,2,0.7073,0.4702
595,1,0.4509,0.4688
595,2,0.7073,0.4702
596,1,0.4509,0.4688
596,2,0.7073,0.4702
597,1,0.4546,0.4647
597,2,0.7080,0.4726
598,1,0.4420,0.4659
599,1,0.4413,0.4655
599,2,0.7057,0.4723
600,1,0.4413,0.4655
600,2,0.7057,0.4723
601,1,0.4544,0.4643
601,2,0.7046,0.4765
602,1,0.4544,0.4643
602,2,0.7046,0.4765
603,1,0.4383,0.4609
604,1,0.4384,0.4583
605,1,0.4384,0.4583
606,1,0.4345,0.4587
607,1,0.4353,0.4596
607,2,0.7032,0.4800
608,1,0.4345,0.4600
609,1,0.4354,0.4598
610,1,0.4340,0.4606
611,1,0.4346,0.4591
611,2,0.1351,0.4074
612,1,0.4323,0.4561
613,1,0.4323,0.4561
614,1,0.4337,0.4566
614,2,0.6938,0.4607
615,1,0.4321,0.4512
615,2,0.6963,0.4553
616,1,0.4309,0.4513
616,2,0.6938,0.4592
617,1,0.4316,0.4518
618,1,0.4318,0.4526
619,1,0.4318,0.4526
620,1,0.4317,0.4554
620,2,0.6914,0.4606
621,1,0.4317,0.4554
621,2,0.6914,0.4606
622,1,0.4309,0.4562
623,1,0.4308,0.4587
624,1,0.4308,0.4587
625,1,0.4297,0.4636
625,2,0.6914,0.4593
626,1,0.4339,0.4654
626,2,0.6867,0.4611
627,1,0.4360,0.4680
627,2,0.6897,0.4656
628,1,0.4272,0.4716
629,1,0.4245,0.4733
630,1,0.4250,0.4767
630,2,0.6898,0.4663
631,1,0.4250,0.4767
631,2,0.6898,0.4663
632,1,0.4238,0.4800
633,1,0.4244,0.4843
634,1,0.4247,0.4901
635,1,0.4267,0.4916
636,1,0.4299,0.4983
637,1,0.4299,0.4983
658,1,0.5350,0.4170
659,1,0.5350,0.4170
662,1,0.7103,0.4758
663,1,0.6998,0.4691
664,1,0.6875,0.4916
665,1,0.6875,0.4916
668,1,0.6926,0.5054
669,1,0.6978,0.5098
670,1,0.6987,0.5026
686,1,0.7083,0.3954
686,2,0.1381,0.4096
687,1,0.1367,0.4092
687,2,0.7064,0.3932
688,1,0.1367,0.4092
688,2,0.7064,0.3932
689,1,0.1367,0.4092
689,2,0.7064,0.3932
690,1,0.7063,0.3950
691,1,0.7017,0.3971
695,1,0.8176,0.6165
701,1,0.8180,0.6139
703,1,0.8206,0.6126
704,1,0.8206,0.6126
710,1,0.8234,0.6123
719,1,0.1394,0.4153
720,1,0.1398,0.4142
721,1,0.1398,0.4142
722,1,0.1395,0.4125
723,1,0.1395,0.4125
724,1,0.1391,0.4112
730,1,0.1391,0.4133
740,1,0.5128,0.5457
741,1,0.5128,0.5457
784,1,0.8062,0.6041
788,1,0.7991,0.5868
790,1,0.7989,0.5755
797,1,0.8017,0.5874
798,1,0.7988,0.5909
811,1,0.1362,0.4104
831,1,0.5208,0.4427
831,2,0.1353,0.4106
832,1,0.1361,0.4105
835,1,0.7243,0.3260
836,1,0.7243,0.3260
837,1,0.7273,0.3279
840,1,0.5125,0.4391
841,1,0.5125,0.4391
843,1,0.7175,0.3037
843,2,0.5122,0.4536
844,1,0.7135,0.3188
845,1,0.7076,0.3154
845,2,0.5110,0.4554
846,1,0.7042,0.3129
846,2,0.5091,0.4577
847,1,0.7049,0.3166
848,1,0.7008,0.3130
848,2,0.5080,0.4462
849,1,0.6979,0.3147
849,2,0.5041,0.4444
850,1,0.6968,0.3140
850,2,0.5035,0.4481
851,1,0.6919,0.3184
851,2,0.4999,0.4264
852,1,0.6897,0.3132
852,2,0.5007,0.4378
853,1,0.6783,0.3067
853,2,0.4994,0.4436
854,1,0.6693,0.3081
854,2,0.4992,0.4456
855,1,0.6693,0.3081
855,2,0.4992,0.4456
856,1,0.6536,0.3057
856,2,0.5023,0.4469
857,1,0.6345,0.3076
858,1,0.6254,0.3142
862,1,0.5678,0.3046
863,1,0.5572,0.3058
909,1,0.7834,0.8886
910,1,0.7834,0.8886
911,1,0.8048,0.7419
912,1,0.8048,0.7419
1009,1,0.1202,0.3969
1010,1,0.1202,0.3969
1051,1,0.1254,0.4039
1052,1,0.1263,0.4024
1053,1,0.1271,0.4038
1054,1,0.6520,0.6399
1054,2,0.1277,0.4036
1055,1,0.6520,0.6399
1055,2,0.1277,0.4036
1056,1,0.6390,0.6321
1056,2,0.1281,0.4037
1057,1,0.1289,0.4041
1058,1,0.6364,0.6313
1058,2,0.1284,0.4027
1059,1,0.1283,0.4028
1060,1,0.1284,0.4021
1061,1,0.1279,0.4018
1062,1,0.1283,0.4028
1063,1,0.1283,0.4028
1064,1,0.1285,0.4029
1065,1,0.1286,0.4033
1066,1,0.1285,0.4020
1067,1,0.1285,0.4020
1068,1,0.1286,0.4030
1069,1,0.1283,0.4022
1070,1,0.1286,0.4035
1071,1,0.1282,0.4034
1072,1,0.1284,0.4034
1073,1,0.1284,0.4034
1074,1,0.1284,0.4041
1075,1,0.1285,0.4049
1076,1,0.1285,0.4045
1077,1,0.1285,0.4045
1078,1,0.1281,0.4039
1079,1,0.1281,0.4041
1080,1,0.1277,0.4037
1081,1,0.1277,0.4037
1082,1,0.1277,0.4049
1083,1,0.1279,0.4052
1084,1,0.1280,0.4046
1085,1,0.1277,0.4050
1086,1,0.1277,0.4050
1087,1,0.1277,0.4050
1089,1,0.1259,0.4039
1090,1,0.1266,0.4038
1097,1,0.1261,0.4034
1101,1,0.1260,0.4039
1102,1,0.1260,0.4039
1110,1,0.7113,0.6776
1111,1,0.7113,0.6776
1112,1,0.7143,0.6877
1113,1,0.7143,0.6877
1114,1,0.6716,0.7282
1115,1,0.6668,0.7322
1116,1,0.6668,0.7322
1117,1,0.6712,0.7308
1118,1,0.6710,0.7264
1119,1,0.6710,0.7264
1120,1,0.6762,0.6991
1121,1,0.6762,0.6991
1124,1,0.6597,0.7046
1126,1,0.6915,0.7002
1127,1,0.7250,0.6975
1128,1,0.7250,0.6975
1129,1,0.7206,0.6862
1130,1,0.7065,0.6889
1131,1,0.7258,0.6940
1132,1,0.7258,0.6940
1133,1,0.7335,0.6952
1134,1,0.7316,0.6947
1135,1,0.7316,0.6947
1136,1,0.7293,0.6971
1137,1,0.6711,0.6886
1147,1,0.6812,0.6478
1151,1,0.6581,0.6332
1152,1,0.6453,0.6118
1153,1,0.6453,0.6118
1154,1,0.6472,0.5960
