frame,person,x,y
163,1,0.5220,0.3087
164,1,0.5134,0.3061
165,1,0.5134,0.3061
166,1,0.5061,0.3081
167,1,0.5051,0.3128
168,1,0.5051,0.3128
169,1,0.5059,0.3089
170,1,0.5072,0.3051
171,1,0.5072,0.3051
172,1,0.5070,0.3052
173,1,0.5068,0.3064
174,1,0.5068,0.3064
175,1,0.5069,0.3065
176,1,0.5067,0.3061
177,1,0.5065,0.3060
178,1,0.5065,0.3060
179,1,0.5064,0.3052
180,1,0.5064,0.3052
181,1,0.5068,0.3053
182,1,0.5067,0.3052
183,1,0.5070,0.3061
184,1,0.5070,0.3061
185,1,0.5068,0.3065
186,1,0.5068,0.3053
187,1,0.5068,0.3053
188,1,0.5058,0.3059
189,1,0.5058,0.3084
190,1,0.5058,0.3084
191,1,0.5064,0.3087
192,1,0.5066,0.3084
193,1,0.5066,0.3084
194,1,0.5062,0.3089
195,1,0.5062,0.3088
196,1,0.5059,0.3099
197,1,0.5056,0.3087
198,1,0.5056,0.3087
199,1,0.4964,0.3035
200,1,0.1430,0.5668
200,2,0.4828,0.2980
201,1,0.2723,0.5587
201,2,0.4488,0.2961
202,1,0.3851,0.5284
203,1,0.3851,0.5284
204,1,0.4675,0.5088
204,2,0.1137,0.3012
204,3,0.3431,0.2750
205,1,0.5224,0.4871
205,2,0.3115,0.2914
205,3,0.2263,0.3224
206,1,0.5518,0.4667
207,1,0.2150,0.2677
207,2,0.5628,0.4702
207,3,0.3639,0.3391
208,1,0.2150,0.2677
208,2,0.5628,0.4702
208,3,0.3639,0.3391
209,1,0.5626,0.4682
209,2,0.3895,0.3343
209,3,0.1699,0.2751
210,1,0.5619,0.4678
210,2,0.1593,0.2924
210,3,0.4123,0.3467
211,1,0.1745,0.3132
211,2,0.5578,0.4673
211,3,0.4264,0.3432
212,1,0.5569,0.4673
212,2,0.2242,0.3426
213,1,0.5567,0.4683
213,2,0.2581,0.3694
213,3,0.4299,0.3615
214,1,0.3157,0.3982
214,2,0.5589,0.4670
214,3,0.4373,0.3575
215,1,0.3157,0.3982
215,2,0.5589,0.4670
215,3,0.4373,0.3575
216,1,0.3815,0.4132
216,2,0.5598,0.4682
217,1,0.5647,0.4677
218,1,0.5619,0.4685
218,2,0.4217,0.4210
219,1,0.5620,0.4680
219,2,0.4201,0.4211
220,1,0.5645,0.4688
220,2,0.4219,0.4177
221,1,0.5647,0.4774
221,2,0.4240,0.4185
222,1,0.5647,0.4774
222,2,0.4240,0.4185
223,1,0.5902,0.4815
223,2,0.4240,0.4112
224,1,0.4235,0.4166
224,2,0.6088,0.4921
225,1,0.4235,0.4166
225,2,0.6088,0.4921
226,1,0.4238,0.4164
226,2,0.6089,0.4933
227,1,0.6067,0.4958
227,2,0.4271,0.4185
228,1,0.5434,0.5013
228,2,0.4463,0.4235
229,1,0.4029,0.4774
229,2,0.4832,0.4658
230,1,0.5097,0.4571
230,2,0.2251,0.4353
231,1,0.5097,0.4571
231,2,0.2251,0.4353
232,1,0.4910,0.4730
232,2,0.0928,0.3778
233,1,0.4503,0.5048
233,2,0.0333,0.2942
234,1,0.4263,0.4932
235,1,0.4333,0.4998
236,1,0.4299,0.4956
237,1,0.4299,0.4956
238,1,0.4293,0.4943
239,1,0.4333,0.5016
240,1,0.4368,0.5003
241,1,0.4231,0.4963
242,1,0.3829,0.4929
243,1,0.3683,0.4930
243,2,0.4776,0.3835
244,1,0.3683,0.4930
244,2,0.4776,0.3835
245,1,0.3615,0.4871
245,2,0.4792,0.3854
246,1,0.3648,0.4944
246,2,0.4796,0.3857
247,1,0.3646,0.4983
247,2,0.4813,0.3845
248,1,0.3634,0.4987
248,2,0.4804,0.3868
249,1,0.3634,0.4987
249,2,0.4804,0.3868
250,1,0.3646,0.4995
250,2,0.4794,0.3857
251,1,0.3685,0.5037
251,2,0.4786,0.3867
252,1,0.3681,0.5045
252,2,0.4790,0.3867
253,1,0.3647,0.5015
253,2,0.4793,0.3840
254,1,0.3647,0.5015
254,2,0.4793,0.3840
255,1,0.3642,0.5014
255,2,0.4782,0.3846
256,1,0.3438,0.4886
256,2,0.4783,0.3870
257,1,0.2926,0.4476
257,2,0.4782,0.3845
258,1,0.2657,0.4072
258,2,0.4785,0.3812
259,1,0.2217,0.3749
259,2,0.4786,0.3806
260,1,0.2217,0.3749
260,2,0.4786,0.3806
261,1,0.2217,0.3749
261,2,0.4786,0.3806
262,1,0.1300,0.3019
262,2,0.4791,0.3787
263,1,0.0867,0.2751
263,2,0.4791,0.3803
264,1,0.0837,0.2676
264,2,0.4792,0.3831
265,1,0.0890,0.2695
265,2,0.4787,0.3808
266,1,0.0890,0.2695
266,2,0.4787,0.3808
267,1,0.0879,0.2697
267,2,0.4783,0.3812
268,1,0.0937,0.2707
268,2,0.4782,0.3806
269,1,0.8707,0.7339
269,2,0.4778,0.3807
269,3,0.0961,0.2722
270,1,0.8707,0.7339
270,2,0.4778,0.3807
270,3,0.0961,0.2722
271,1,0.1055,0.2841
271,2,0.8692,0.7173
271,3,0.4787,0.3805
272,1,0.1055,0.2841
272,2,0.8692,0.7173
272,3,0.4787,0.3805
273,1,0.8669,0.7214
273,2,0.1056,0.2753
273,3,0.4787,0.3832
274,1,0.8646,0.7297
274,2,0.0947,0.2734
274,3,0.4793,0.3807
275,1,0.0701,0.2720
275,2,0.8777,0.7049
275,3,0.4790,0.3817
276,1,0.0701,0.2720
276,2,0.8777,0.7049
276,3,0.4790,0.3817
277,1,0.0690,0.2715
277,2,0.8870,0.7094
277,3,0.4791,0.3826
278,1,0.8890,0.7290
278,2,0.4795,0.3798
278,3,0.0601,0.2703
279,1,0.8937,0.7254
279,2,0.4813,0.3768
279,3,0.1422,0.2576
280,1,0.8908,0.7225
280,2,0.0670,0.2788
280,3,0.2187,0.2808
280,4,0.4825,0.3778
281,1,0.8908,0.7225
281,2,0.0670,0.2788
281,3,0.2187,0.2808
281,4,0.4825,0.3778
282,1,0.8907,0.7182
282,2,0.0736,0.2714
282,3,0.1992,0.2755
282,4,0.4807,0.3787
283,1,0.8907,0.7038
283,2,0.1044,0.2709
283,3,0.4799,0.3804
284,1,0.8788,0.7030
284,2,0.1094,0.2664
284,3,0.1619,0.2684
284,4,0.4801,0.3799
285,1,0.8603,0.6556
285,2,0.1038,0.2689
285,3,0.1994,0.2819
285,4,0.4810,0.3791
286,1,0.8882,0.6303
286,2,0.1019,0.2669
286,3,0.4799,0.3837
286,4,0.2920,0.2956
287,1,0.9008,0.6157
287,2,0.0982,0.2679
287,3,0.4790,0.3813
287,4,0.3434,0.3024
288,1,0.9008,0.6157
288,2,0.0982,0.2679
288,3,0.4790,0.3813
288,4,0.3434,0.3024
289,1,0.1106,0.2697
289,2,0.3534,0.3144
289,3,0.5148,0.3976
289,4,0.9236,0.5858
290,1,0.3499,0.3070
290,2,0.9303,0.5575
290,3,0.5431,0.4062
290,4,0.1463,0.2813
291,1,0.3499,0.3070
291,2,0.9303,0.5575
291,3,0.5431,0.4062
291,4,0.1463,0.2813
292,1,0.1721,0.2900
292,2,0.9170,0.5391
292,3,0.3590,0.3089
292,4,0.5655,0.4187
293,1,0.8960,0.5138
293,2,0.5930,0.4429
293,3,0.2236,0.3025
293,4,0.3640,0.3087
294,1,0.6178,0.4578
294,2,0.2913,0.3172
294,3,0.8823,0.4938
294,4,0.3651,0.3145
295,1,0.6178,0.4578
295,2,0.2913,0.3172
295,3,0.8823,0.4938
295,4,0.3651,0.3145
296,1,0.8815,0.4862
296,2,0.6061,0.4698
296,3,0.3139,0.3155
296,4,0.3645,0.3073
297,1,0.5922,0.4769
297,2,0.8904,0.4974
297,3,0.3183,0.3171
298,1,0.5850,0.4825
298,2,0.8894,0.4935
298,3,0.3190,0.3132
299,1,0.5790,0.4823
299,2,0.2393,0.2901
299,3,0.8839,0.4915
299,4,0.3010,0.3026
300,1,0.5790,0.4823
300,2,0.2393,0.2901
300,3,0.8839,0.4915
300,4,0.3010,0.3026
301,1,0.5780,0.4815
301,2,0.1271,0.2782
301,3,0.2829,0.3163
301,4,0.8835,0.4921
302,1,0.5791,0.4813
302,2,0.2362,0.3154
302,3,0.0734,0.3063
302,4,0.8818,0.4913
303,1,0.0918,0.3385
303,2,0.5795,0.4828
303,3,0.2144,0.3264
303,4,0.8799,0.4908
304,1,0.5773,0.4828
304,2,0.0841,0.3411
304,3,0.2335,0.3491
304,4,0.8792,0.4914
305,1,0.5779,0.4824
305,2,0.2129,0.3539
305,3,0.8762,0.4913
306,1,0.5779,0.4824
306,2,0.2129,0.3539
306,3,0.8762,0.4913
307,1,0.5792,0.4830
307,2,0.2040,0.3540
307,3,0.8693,0.4857
308,1,0.5801,0.4825
308,2,0.1994,0.3541
308,3,0.8644,0.4790
309,1,0.5806,0.4834
309,2,0.1958,0.3525
309,3,0.8610,0.4732
310,1,0.5813,0.4811
310,2,0.1964,0.3517
310,3,0.0264,0.3145
310,4,0.8592,0.4753
311,1,0.5826,0.4833
311,2,0.1969,0.3513
311,3,0.8553,0.4732
311,4,0.0276,0.3178
312,1,0.5814,0.4842
312,2,0.1998,0.3534
312,3,0.8462,0.4718
312,4,0.0510,0.3035
313,1,0.5812,0.4801
313,2,0.8281,0.4667
313,3,0.2033,0.3524
313,4,0.1298,0.3065
314,1,0.5812,0.4801
314,2,0.8281,0.4667
314,3,0.2033,0.3524
314,4,0.1298,0.3065
315,1,0.5812,0.4775
315,2,0.2116,0.3543
315,3,0.8129,0.4672
316,1,0.8134,0.4683
316,2,0.5787,0.4861
316,3,0.2184,0.3532
317,1,0.5555,0.4912
317,2,0.2298,0.3567
317,3,0.8173,0.4723
317,4,0.1596,0.2838
318,1,0.5246,0.4802
318,2,0.8186,0.4724
318,3,0.2054,0.3445
319,1,0.4954,0.4681
319,2,0.8164,0.4660
319,3,0.1792,0.3272
320,1,0.4737,0.4542
320,2,0.8317,0.4729
320,3,0.1643,0.3131
321,1,0.4737,0.4542
321,2,0.8317,0.4729
321,3,0.1643,0.3131
322,1,0.4570,0.4445
322,2,0.2123,0.3119
322,3,0.8643,0.4793
323,1,0.4232,0.4229
323,2,0.8782,0.4909
323,3,0.2818,0.3231
323,4,0.1681,0.2807
324,1,0.4262,0.4168
324,2,0.8887,0.4931
324,3,0.3366,0.3260
324,4,0.1681,0.2829
325,1,0.4262,0.4168
325,2,0.8887,0.4931
325,3,0.3366,0.3260
325,4,0.1681,0.2829
326,1,0.8921,0.4945
326,2,0.4274,0.4160
326,3,0.1616,0.2920
326,4,0.3607,0.3335
327,1,0.1173,0.3026
327,2,0.8907,0.4920
327,3,0.4280,0.4157
327,4,0.3623,0.3353
328,1,0.1876,0.3947
328,2,0.4274,0.4201
328,3,0.8813,0.4862
328,4,0.3590,0.3322
329,1,0.4275,0.4223
329,2,0.3210,0.3789
329,3,0.8401,0.4702
330,1,0.4265,0.4179
330,2,0.8115,0.4551
330,3,0.3236,0.3725
331,1,0.2609,0.4258
331,2,0.4284,0.4220
331,3,0.7811,0.4279
332,1,0.2609,0.4258
332,2,0.4284,0.4220
332,3,0.7811,0.4279
333,1,0.2084,0.4412
333,2,0.4267,0.4218
333,3,0.7332,0.4202
333,4,0.3376,0.3164
334,1,0.1968,0.4915
334,2,0.4248,0.4252
334,3,0.6917,0.4051
334,4,0.2876,0.3033
335,1,0.4240,0.4230
335,2,0.1707,0.4814
335,3,0.6512,0.3815
336,1,0.4236,0.4242
336,2,0.1488,0.4789
336,3,0.6130,0.3791
337,1,0.4247,0.4271
337,2,0.2342,0.5033
337,3,0.1322,0.3372
337,4,0.6027,0.3789
338,1,0.4247,0.4271
338,2,0.2342,0.5033
338,3,0.1322,0.3372
338,4,0.6027,0.3789
339,1,0.4290,0.4220
339,2,0.3192,0.5271
339,3,0.1621,0.3642
339,4,0.6011,0.3809
340,1,0.4290,0.4220
340,2,0.3192,0.5271
340,3,0.1621,0.3642
340,4,0.6011,0.3809
341,1,0.6458,0.5468
341,2,0.4264,0.4266
341,3,0.2743,0.4193
342,1,0.4262,0.4269
342,2,0.6914,0.5475
342,3,0.2711,0.4220
343,1,0.4262,0.4228
343,2,0.2277,0.4009
343,3,0.6882,0.5430
343,4,0.6106,0.3906
344,1,0.4262,0.4228
344,2,0.2277,0.4009
344,3,0.6882,0.5430
344,4,0.6106,0.3906
345,1,0.4253,0.4224
345,2,0.1775,0.3600
345,3,0.6631,0.5515
346,1,0.4249,0.4179
346,2,0.1819,0.3371
346,3,0.6160,0.5314
347,1,0.6014,0.5564
347,2,0.4243,0.4208
347,3,0.2140,0.3150
348,1,0.6014,0.5564
348,2,0.4243,0.4208
348,3,0.2140,0.3150
349,1,0.5405,0.5287
349,2,0.2805,0.2903
349,3,0.4245,0.4230
350,1,0.5405,0.5287
350,2,0.2805,0.2903
350,3,0.4245,0.4230
351,1,0.5492,0.5272
351,2,0.4274,0.4206
351,3,0.3436,0.2935
352,1,0.5350,0.5544
353,1,0.6023,0.5886
353,2,0.4136,0.3921
354,1,0.6510,0.5853
354,2,0.4159,0.3886
355,1,0.6532,0.5864
355,2,0.4223,0.3808
356,1,0.4377,0.3746
356,2,0.6412,0.5859
357,1,0.5497,0.5785
357,2,0.4601,0.3363
357,3,0.6540,0.4498
358,1,0.4302,0.5352
358,2,0.6417,0.4548
359,1,0.4302,0.5352
359,2,0.6417,0.4548
360,1,0.6719,0.4771
360,2,0.3233,0.4796
360,3,0.4573,0.3457
361,1,0.6939,0.4891
361,2,0.3219,0.4667
361,3,0.4596,0.3399
362,1,0.3380,0.4423
362,2,0.7055,0.4901
362,3,0.4642,0.3553
363,1,0.3245,0.4447
363,2,0.7033,0.4919
363,3,0.4633,0.3521
364,1,0.3245,0.4447
364,2,0.7033,0.4919
364,3,0.4633,0.3521
365,1,0.3003,0.4439
365,2,0.7008,0.4933
365,3,0.4585,0.3549
366,1,0.7014,0.4938
366,2,0.3400,0.4202
366,3,0.4522,0.3600
367,1,0.7061,0.4973
367,2,0.4157,0.3775
367,3,0.4626,0.3818
368,1,0.6936,0.4921
368,2,0.4717,0.3852
368,3,0.3954,0.3780
369,1,0.6936,0.4921
369,2,0.4717,0.3852
369,3,0.3954,0.3780
370,1,0.3587,0.3746
370,2,0.6857,0.4976
370,3,0.4761,0.3854
371,1,0.6907,0.5020
371,2,0.3329,0.3457
371,3,0.4885,0.3889
372,1,0.7192,0.4925
372,2,0.5282,0.4033
372,3,0.3354,0.3486
373,1,0.5559,0.4187
373,2,0.7606,0.5167
373,3,0.3094,0.3666
374,1,0.5559,0.4187
374,2,0.7606,0.5167
374,3,0.3094,0.3666
375,1,0.2057,0.3536
375,2,0.5708,0.4377
375,3,0.8079,0.5247
375,4,0.4231,0.3365
376,1,0.1159,0.3077
376,2,0.8233,0.5387
376,3,0.5785,0.4560
376,4,0.4357,0.3382
377,1,0.8226,0.5430
377,2,0.5561,0.4839
377,3,0.1644,0.2824
377,4,0.4343,0.3401
378,1,0.5125,0.4663
378,2,0.8345,0.5519
378,3,0.2111,0.2820
379,1,0.5125,0.4663
379,2,0.8345,0.5519
379,3,0.2111,0.2820
380,1,0.8819,0.5829
380,2,0.4690,0.4196
380,3,0.2389,0.2759
381,1,0.9359,0.6255
381,2,0.2620,0.2731
382,1,0.4380,0.4009
382,2,0.3164,0.2796
383,1,0.4617,0.3883
383,2,0.3562,0.2813
384,1,0.4617,0.3883
384,2,0.3562,0.2813
385,1,0.4578,0.3846
386,1,0.2767,0.2742
386,2,0.4269,0.4007
386,3,0.5110,0.3765
387,1,0.2089,0.2640
387,2,0.5588,0.3855
387,3,0.4223,0.4031
388,1,0.4288,0.4070
388,2,0.2150,0.2852
388,3,0.6150,0.4191
389,1,0.6512,0.4316
389,2,0.2070,0.3331
389,3,0.4243,0.4059
390,1,0.6512,0.4316
390,2,0.2070,0.3331
390,3,0.4243,0.4059
391,1,0.2275,0.3444
391,2,0.6591,0.4255
391,3,0.4226,0.4104
392,1,0.9460,0.6576
392,2,0.1993,0.3427
392,3,0.6456,0.4169
392,4,0.4245,0.4014
393,1,0.4438,0.3959
393,2,0.9180,0.6483
393,3,0.2364,0.3508
393,4,0.6190,0.3908
394,1,0.9204,0.6502
394,2,0.4619,0.3902
394,3,0.2796,0.3670
394,4,0.6196,0.3861
395,1,0.9204,0.6502
395,2,0.4619,0.3902
395,3,0.2796,0.3670
395,4,0.6196,0.3861
396,1,0.8903,0.6716
396,2,0.6206,0.3785
396,3,0.4678,0.3861
396,4,0.3118,0.3274
397,1,0.7591,0.6298
397,2,0.3934,0.3353
397,3,0.6103,0.3768
397,4,0.4665,0.3908
398,1,0.6233,0.6003
398,2,0.4532,0.3702
399,1,0.5037,0.5603
399,2,0.6030,0.3737
399,3,0.4586,0.3792
400,1,0.5037,0.5603
400,2,0.6030,0.3737
400,3,0.4586,0.3792
401,1,0.6034,0.3762
401,2,0.3356,0.3398
402,1,0.2214,0.3122
402,2,0.6028,0.3776
403,1,0.2214,0.3122
403,2,0.6028,0.3776
404,1,0.1761,0.3080
404,2,0.6052,0.3755
405,1,0.0870,0.2936
405,2,0.6048,0.3759
406,1,0.0784,0.2956
406,2,0.6054,0.3740
407,1,0.1083,0.2885
407,2,0.6077,0.3743
408,1,0.1083,0.2885
408,2,0.6077,0.3743
409,1,0.1940,0.3019
409,2,0.4435,0.5604
409,3,0.6015,0.3711
410,1,0.4411,0.5837
410,2,0.2413,0.3063
410,3,0.5867,0.3670
411,1,0.4363,0.5672
411,2,0.5870,0.3800
411,3,0.2715,0.3089
412,1,0.4318,0.5713
412,2,0.3137,0.2918
412,3,0.6162,0.3931
413,1,0.3964,0.5342
413,2,0.6329,0.4099
414,1,0.3964,0.5342
414,2,0.6329,0.4099
415,1,0.3964,0.5342
415,2,0.6329,0.4099
416,1,0.3225,0.4793
416,2,0.6858,0.4414
416,3,0.4686,0.3804
417,1,0.2963,0.4366
417,2,0.6941,0.4356
417,3,0.4587,0.3932
418,1,0.4593,0.3930
418,2,0.3212,0.4120
418,3,0.6722,0.4220
419,1,0.4593,0.3930
419,2,0.3212,0.4120
419,3,0.6722,0.4220
420,1,0.3400,0.3907
420,2,0.4614,0.3933
421,1,0.3400,0.3907
421,2,0.4614,0.3933
422,1,0.3917,0.3882
422,2,0.6335,0.3488
423,1,0.3824,0.3845
423,2,0.4641,0.3964
423,3,0.6579,0.3432
424,1,0.6694,0.3497
424,2,0.4841,0.3980
424,3,0.3794,0.3860
425,1,0.6694,0.3497
425,2,0.4841,0.3980
425,3,0.3794,0.3860
426,1,0.3640,0.3843
426,2,0.4849,0.3965
427,1,0.3267,0.3898
427,2,0.4827,0.4026
428,1,0.3358,0.3874
428,2,0.4817,0.4053
429,1,0.3398,0.3825
429,2,0.4801,0.4069
429,3,0.6635,0.3465
430,1,0.4767,0.4082
430,2,0.3334,0.3873
431,1,0.4767,0.4082
431,2,0.3334,0.3873
432,1,0.4758,0.4073
432,2,0.3423,0.3847
433,1,0.3389,0.3871
433,2,0.4775,0.4071
434,1,0.3472,0.3985
434,2,0.4774,0.4104
434,3,0.6604,0.3452
435,1,0.4022,0.4292
436,1,0.4257,0.4497
436,2,0.6426,0.3409
437,1,0.4365,0.4584
438,1,0.4485,0.4589
438,2,0.6164,0.3365
439,1,0.4441,0.4807
439,2,0.6653,0.3721
440,1,0.4441,0.4807
440,2,0.6653,0.3721
441,1,0.4631,0.4940
441,2,0.6392,0.3714
442,1,0.4876,0.4592
442,2,0.6133,0.3731
446,1,0.5072,0.5295
447,1,0.5082,0.5547
447,2,0.3642,0.2567
448,1,0.5082,0.5547
448,2,0.3642,0.2567
449,1,0.5120,0.5830
449,2,0.3602,0.2525
450,1,0.5120,0.5830
450,2,0.3602,0.2525
451,1,0.5272,0.6766
451,2,0.4870,0.3893
451,3,0.3433,0.2502
452,1,0.5272,0.6766
452,2,0.4870,0.3893
452,3,0.3433,0.2502
453,1,0.5225,0.7061
453,2,0.4696,0.3449
453,3,0.3408,0.2478
456,1,0.5937,0.8072
456,2,0.4593,0.4074
457,1,0.5937,0.8072
457,2,0.4593,0.4074
458,1,0.5964,0.8025
458,2,0.4681,0.4303
458,3,0.3482,0.2497
459,1,0.5844,0.8026
459,2,0.4785,0.4353
459,3,0.3517,0.2409
460,1,0.5826,0.8020
460,2,0.3555,0.2464
461,1,0.5847,0.8028
461,2,0.3515,0.2473
462,1,0.5815,0.8071
462,2,0.3450,0.2486
463,1,0.5815,0.8071
463,2,0.3450,0.2486
464,1,0.5815,0.8071
464,2,0.3450,0.2486
466,1,0.3433,0.2488
467,1,0.3450,0.2499
468,1,0.3447,0.2519
469,1,0.3416,0.2495
470,1,0.3416,0.2495
471,1,0.3430,0.2516
472,1,0.3445,0.2524
473,1,0.3454,0.2516
474,1,0.3449,0.2514
475,1,0.3449,0.2514
476,1,0.3449,0.2514
477,1,0.4679,0.4620
477,2,0.3469,0.2490
478,1,0.4679,0.4620
478,2,0.3469,0.2490
479,1,0.4668,0.4560
479,2,0.3517,0.2472
480,1,0.4697,0.4322
480,2,0.3573,0.2482
481,1,0.4697,0.4322
481,2,0.3573,0.2482
482,1,0.4465,0.4427
482,2,0.3522,0.2419
483,1,0.4465,0.4427
483,2,0.3522,0.2419
484,1,0.4010,0.4182
485,1,0.3454,0.4240
485,2,0.4632,0.4218
486,1,0.3197,0.4104
486,2,0.4646,0.4167
487,1,0.3036,0.4047
487,2,0.4690,0.4135
488,1,0.3036,0.4047
488,2,0.4690,0.4135
489,1,0.4683,0.4156
489,2,0.2995,0.3989
490,1,0.4698,0.4105
490,2,0.3000,0.3920
491,1,0.2926,0.3955
491,2,0.4718,0.4114
492,1,0.2926,0.3955
492,2,0.4718,0.4114
493,1,0.2858,0.3845
493,2,0.4746,0.4059
494,1,0.2798,0.3847
494,2,0.4797,0.4163
495,1,0.2826,0.3852
495,2,0.4766,0.4230
496,1,0.2813,0.3851
496,2,0.4722,0.4079
497,1,0.2813,0.3851
497,2,0.4722,0.4079
498,1,0.4736,0.4087
498,2,0.2779,0.3762
499,1,0.4746,0.4049
499,2,0.2731,0.3470
500,1,0.2183,0.7523
500,2,0.4732,0.4069
500,3,0.2667,0.3689
501,1,0.4744,0.4089
501,2,0.2587,0.3537
502,1,0.4744,0.4089
502,2,0.2587,0.3537
503,1,0.2130,0.7748
503,2,0.4748,0.4071
503,3,0.2272,0.3129
504,1,0.2162,0.7671
504,2,0.4733,0.4066
504,3,0.2035,0.3194
505,1,0.2000,0.7500
505,2,0.4738,0.4072
505,3,0.2070,0.3264
506,1,0.4721,0.4065
506,2,0.1953,0.7674
506,3,0.2125,0.3069
507,1,0.4705,0.4068
507,2,0.2097,0.3131
508,1,0.4723,0.4045
508,2,0.2030,0.7660
508,3,0.2063,0.3573
509,1,0.4724,0.4037
509,2,0.1906,0.3561
510,1,0.4724,0.4037
510,2,0.1906,0.3561
511,1,0.4739,0.4056
511,2,0.1631,0.3680
512,1,0.2311,0.8133
512,2,0.4733,0.4080
513,1,0.2311,0.8133
513,2,0.4733,0.4080
514,1,0.2316,0.8136
514,2,0.4734,0.4061
515,1,0.2316,0.8136
515,2,0.4734,0.4061
516,1,0.2135,0.7770
516,2,0.4725,0.4039
517,1,0.2097,0.3853
517,2,0.4719,0.4013
518,1,0.2416,0.4022
518,2,0.1193,0.7440
518,3,0.4733,0.4051
519,1,0.2416,0.4022
519,2,0.1193,0.7440
519,3,0.4733,0.4051
520,1,0.1254,0.7489
520,2,0.2555,0.4032
520,3,0.4723,0.4061
521,1,0.1439,0.7843
521,2,0.4733,0.4082
521,3,0.2506,0.4097
522,1,0.1832,0.7262
522,2,0.4708,0.4108
523,1,0.1832,0.7262
523,2,0.4708,0.4108
524,1,0.2222,0.7452
524,2,0.4720,0.4078
525,1,0.2272,0.7516
525,2,0.4717,0.4077
526,1,0.2220,0.7520
526,2,0.4725,0.4019
526,3,0.2490,0.3791
527,1,0.2220,0.7520
527,2,0.4725,0.4019
527,3,0.2490,0.3791
528,1,0.2213,0.7530
528,2,0.2502,0.3765
528,3,0.4740,0.3994
529,1,0.2285,0.7504
529,2,0.4790,0.3792
529,3,0.2484,0.3909
530,1,0.4781,0.3666
530,2,0.3070,0.7465
531,1,0.3688,0.7075
531,2,0.4781,0.3878
532,1,0.3688,0.7075
532,2,0.4781,0.3878
534,1,0.4941,0.6778
534,2,0.2330,0.4291
535,1,0.4851,0.7326
535,2,0.2299,0.4261
535,3,0.4890,0.3670
