frame,par1,par2,par3,par4,par5,par6,media
488,227.53,,,,,,227.53
489,226.17,,,,,,226.17
490,226.17,,,,,,226.17
491,225.21,,,,,,225.21
492,225.21,,,,,,225.21
493,231.13,,,,,,231.13
494,231.13,,,,,,231.13
499,211.93,,,,,,211.93
500,211.93,,,,,,211.93
501,209.42,,,,,,209.42
502,210.32,,,,,,210.32
503,207.43,,,,,,207.43
504,207.43,,,,,,207.43
505,334.77,210.8,,125.3,,,223.623333333333
506,334.77,210.8,,125.3,,,223.623333333333
507,211.96,,,,,,211.96
508,211.96,,,,,,211.96
509,329.64,212.86,,117.36,,,219.953333333333
527,133.79,,,,,,133.79
528,136.83,,,,,,136.83
529,136.83,,,,,,136.83
534,455.35,,,,,,455.35
535,455.35,,,,,,455.35
551,168.41,,,,,,168.41
560,181.41,,,,,,181.41
561,181.41,,,,,,181.41
568,176.62,,,,,,176.62
569,176.62,,,,,,176.62
570,177.61,,,,,,177.61
571,177.9,,,,,,177.9
572,178.57,,,,,,178.57
573,178.57,,,,,,178.57
574,176.7,,,,,,176.7
575,178.15,,,,,,178.15
576,178.15,,,,,,178.15
577,180.99,,,,,,180.99
578,180.97,,,,,,180.97
579,181.97,,,,,,181.97
584,189.83,,,,,,189.83
585,346.81,,,,,,346.81
586,346.81,,,,,,346.81
587,188.6,,,,,,188.6
588,193.6,,,,,,193.6
589,193.6,,,,,,193.6
610,319.15,,,,,,319.15
611,319.15,,,,,,319.15
612,313.07,,,,,,313.07
613,313.07,,,,,,313.07
614,310.21,,,,,,310.21
615,310.21,,,,,,310.21
616,307.66,,,,,,307.66
617,304.86,,,,,,304.86
618,299.8,,,,,,299.8
619,296.13,,,,,,296.13
620,293.6,,,,,,293.6
621,291.88,,,,,,291.88
622,157.22,293,469.01,144.65,317.91,176.02,259.635
623,157.02,292.28,,143.68,,,197.66
624,157.21,468.4,291.72,317.48,143.69,176.68,259.196666666667
625,157.28,290.71,468.33,141.9,317.43,177.65,258.883333333333
626,157.08,289.39,468.15,141.65,317.31,178.78,258.726666666667
627,157.08,289.39,468.15,141.65,317.31,178.78,258.726666666667
628,287.54,182.98,,470.52,,,313.68
629,287.54,182.98,,470.52,,,313.68
630,285.93,138.49,185.7,156.59,471.63,321.59,259.988333333333
631,285.93,138.49,185.7,156.59,471.63,321.59,259.988333333333
632,285.66,158.55,,136.89,,,193.7
633,285.66,158.55,,136.89,,,193.7
634,285.94,,,,,,285.94
635,285.94,,,,,,285.94
636,287.15,,,,,,287.15
637,285.8,,,,,,285.8
638,285.8,,,,,,285.8
639,286.26,,,,,,286.26
640,286.26,,,,,,286.26
641,287.08,,,,,,287.08
648,295.93,,,,,,295.93
649,295.93,,,,,,295.93
650,294.67,,,,,,294.67
651,294.67,,,,,,294.67
652,294.21,,,,,,294.21
653,294.21,,,,,,294.21
654,298.99,,,,,,298.99
655,298.99,,,,,,298.99
656,299.52,,,,,,299.52
657,299.52,,,,,,299.52
658,300.25,,,,,,300.25
659,301.08,,,,,,301.08
660,301.89,,,,,,301.89
661,302.86,,,,,,302.86
662,305.93,,,,,,305.93
663,305.93,,,,,,305.93
664,304.14,,,,,,304.14
665,303.93,,,,,,303.93
666,302.53,,,,,,302.53
667,302.53,,,,,,302.53
668,299,,,,,,299,00
669,298.74,169.45,,466.62,,,311.603333333333
670,155.6,298.07,,453.33,,,302.333333333333
671,147.52,299,,446.48,,,297.666666666667
672,136.85,436.6,,300.09,,,291.18
673,133.75,431.91,,300.13,,,288.596666666667
674,133.75,431.91,,300.13,,,288.596666666667
675,138.21,434.31,,300.28,,,290.933333333333
676,138.21,434.31,,300.28,,,290.933333333333
677,141.85,437.71,,300.97,,,293.51
678,141.85,437.71,,300.97,,,293.51
679,140.78,437.25,,302.1,,,293.376666666667
680,139.43,435.42,,301.54,,,292.13
681,139.43,435.42,,301.54,,,292.13
682,437.94,,,,,,437.94
683,439.25,140.91,,303.47,,,294.543333333333
684,439.25,140.91,,303.47,,,294.543333333333
685,136.31,434.46,,304.92,,,291.896666666667
686,136.31,434.46,,304.92,,,291.896666666667
687,141.02,441.9,,305.65,,,296.19
688,141.02,441.9,,305.65,,,296.19
691,158.96,,,,,,158.96
692,158.96,,,,,,158.96
693,160.9,,,,,,160.9
694,160.9,,,,,,160.9
695,160.11,,,,,,160.11
696,300.96,458.65,,160.75,,,306.786666666667
697,301.7,460.2,,161.27,,,307.723333333333
698,301.7,460.2,,161.27,,,307.723333333333
699,461.73,301.52,,161.31,,,308.186666666667
700,461.73,301.52,,161.31,,,308.186666666667
702,301.8,,,,,,301.8
703,301.96,,,,,,301.96
704,302.23,,,,,,302.23
705,302.08,,,,,,302.08
706,301.62,,,,,,301.62
707,301.62,,,,,,301.62
708,143.34,,,,,,143.34
709,183.29,447.24,,275.12,,,301.883333333333
710,182.07,445.63,,274.94,,,300.88
711,444.86,180.06,312.44,275.28,139.21,137.15,248.166666666667
712,443.7,177.22,314.96,275.8,136.39,141.3,248.228333333333
713,274.63,139.57,,136.76,,,183.653333333333
714,274.63,139.57,,136.76,,,183.653333333333
715,273.13,140.78,,134.23,,,182.713333333333
716,273.13,140.78,,134.23,,,182.713333333333
718,270.23,140.02,,132.7,,,180.983333333333
719,273.28,141.99,,133.25,,,182.84
720,273.28,141.99,,133.25,,,182.84
721,273.28,141.99,,133.25,,,182.84
722,273.28,141.99,,133.25,,,182.84
723,272.52,140.97,,134.03,,,182.506666666667
724,133.5,272.88,,141.41,,,182.596666666667
725,273.81,133.39,,142.06,,,183.086666666667
726,272.94,133.54,,140.89,,,182.456666666667
727,272.07,141.72,,132.74,,,182.176666666667
728,268.17,136.8,,133.29,,,179.42
729,268.17,136.8,,133.29,,,179.42
730,268.42,138.28,,131.67,,,179.456666666667
731,268.42,138.28,,131.67,,,179.456666666667
732,268.72,135.27,,134.38,,,179.456666666667
733,269.41,135.35,,136.09,,,180.283333333333
734,269.41,135.35,,136.09,,,180.283333333333
735,267.46,136.41,,132.72,,,178.863333333333
736,267.46,136.41,,132.72,,,178.863333333333
737,254.72,121.15,,136.18,,,170.683333333333
739,120.74,256.17,,137.69,,,171.533333333333
742,130.17,,,,,,130.17
743,134.04,,,,,,134.04
744,427.91,169.81,,264.78,,,287.5
745,427.91,169.81,,264.78,,,287.5
746,268.54,134.02,,135.79,,,179.45
747,248.37,,,,,,248.37
748,248.37,,,,,,248.37
749,225.45,101.67,,132.47,,,153.196666666667
750,225.45,101.67,,132.47,,,153.196666666667
753,153.12,,,,,,153.12
754,157.25,,,,,,157.25
755,157.25,,,,,,157.25
756,156.04,,,,,,156.04
757,156.04,,,,,,156.04
758,157.86,,,,,,157.86
759,157.86,,,,,,157.86
760,152.92,,,,,,152.92
761,152.92,,,,,,152.92
762,144.55,,,,,,144.55
763,155.32,,,,,,155.32
764,155.32,,,,,,155.32
766,154.46,,,,,,154.46
767,156.94,,,,,,156.94
768,151.56,,,,,,151.56
769,152.62,,,,,,152.62
772,135.46,,,,,,135.46
773,135.46,,,,,,135.46
774,140.56,,,,,,140.56
775,146.53,,,,,,146.53
776,146.53,,,,,,146.53
777,143.68,,,,,,143.68
778,143.68,,,,,,143.68
779,149.29,,,,,,149.29
782,270.69,135.6,,405.37,,,270.553333333333
783,270.69,135.6,,405.37,,,270.553333333333
784,132.43,,,,,,132.43
785,133.1,,,,,,133.1
786,282.61,406.1,,125.18,,,271.296666666667
787,282.61,406.1,,125.18,,,271.296666666667
788,138.13,,,,,,138.13
789,138.13,,,,,,138.13
790,131.95,413.51,,282.25,,,275.903333333333
793,136.23,,,,,,136.23
794,131.73,,,,,,131.73
795,139.19,,,,,,139.19
796,139.19,,,,,,139.19
797,398.25,120.19,,279.4,,,265.946666666667
804,277.48,,,,,,277.48
811,278.01,,,,,,278.01
812,278.01,,,,,,278.01
813,135.62,,,,,,135.62
814,136.24,416.41,,281.5,,,278.05
815,136.24,416.41,,281.5,,,278.05
816,135.68,,,,,,135.68
817,135.68,,,,,,135.68
818,137.08,416.88,,281.13,,,278.363333333333
819,136.24,,,,,,136.24
820,136.24,,,,,,136.24
837,248.73,,,,,,248.73
838,248.73,,,,,,248.73
839,260.38,,,,,,260.38
840,260.38,,,,,,260.38
863,171.77,,,,,,171.77
864,154.37,,,,,,154.37
865,154.37,,,,,,154.37
866,114.44,,,,,,114.44
867,100.51,,,,,,100.51
874,87.2,,,,,,87.2
875,114.19,,,,,,114.19
876,136.78,,,,,,136.78
877,146.57,,,,,,146.57
878,165.67,,,,,,165.67
879,165.67,,,,,,165.67
886,289.28,,,,,,289.28
887,289.28,,,,,,289.28
898,134.91,,,,,,134.91
899,149.04,,,,,,149.04
900,402.06,,,,,,402.06
901,402.06,,,,,,402.06
902,267.31,143.88,,132.02,,,181.07
903,368.29,243.35,128.18,125.35,244.05,122.42,205.273333333333
904,112.54,130.32,,236.47,,,159.776666666667
905,112.54,130.32,,236.47,,,159.776666666667
906,96.81,171.64,,261.64,,,176.696666666667
907,96.81,171.64,,261.64,,,176.696666666667
908,215.44,,,,,,215.44
909,215.44,,,,,,215.44
912,333.15,201.45,,152.45,,,229.016666666667
913,333.15,201.45,,152.45,,,229.016666666667
914,217.04,,,,,,217.04
916,292.24,,,,,,292.24
918,345.65,,,,,,345.65
919,358.66,,,,,,358.66
920,259.07,,,,,,259.07
921,259.07,,,,,,259.07
922,395.62,,,,,,395.62
923,395.62,,,,,,395.62
926,470.19,,,,,,470.19
927,297.03,440.21,,151.14,,,296.126666666667
928,374.61,,,,,,374.61
933,197.25,,,,,,197.25
934,197.25,,,,,,197.25
935,181.56,365.99,,199.78,,,249.11
936,147.71,239.81,,370.61,,,252.71
937,123.26,,,,,,123.26
938,123.26,,,,,,123.26
939,87.91,,,,,,87.91
941,108.91,,,,,,108.91
946,209.83,105.66,,280.38,,,198.623333333333
947,132.25,,,,,,132.25
948,132.25,,,,,,132.25
949,85.61,,,,,,85.61
957,420.16,,,,,,420.16
958,410.18,,,,,,410.18
959,410.18,,,,,,410.18
960,285.48,,,,,,285.48
961,243.86,,,,,,243.86
962,243.86,,,,,,243.86
963,181.45,264.59,,92.34,,,179.46
964,181.45,264.59,,92.34,,,179.46
965,178.06,,,,,,178.06
966,178.06,,,,,,178.06
967,104.66,,,,,,104.66
968,104.66,,,,,,104.66
969,141.45,,,,,,141.45
974,127.28,,,,,,127.28
978,138.08,,,,,,138.08
979,138.08,,,,,,138.08
981,272.85,,,,,,272.85
1000,77.74,,,,,,77.74
1051,104.4,,,,,,104.4
1056,124.99,,,,,,124.99
1057,124.99,,,,,,124.99
1067,132.84,,,,,,132.84
1068,108.55,,,,,,108.55
1069,108.55,,,,,,108.55
1075,97.24,,,,,,97.24
1076,97.24,,,,,,97.24
1084,147.81,,,,,,147.81
1085,147.81,,,,,,147.81
1092,144.47,,,,,,144.47
1094,84.13,,,,,,84.13
1095,139.18,,,,,,139.18
1096,139.18,,,,,,139.18
1098,95.39,,,,,,95.39
1099,220.14,,,,,,220.14
1100,220.14,,,,,,220.14
1109,143.75,,,,,,143.75
1110,143.75,,,,,,143.75
1115,177.98,272.64,,95.19,,,181.936666666667
1116,177.98,272.64,,95.19,,,181.936666666667
1119,111.92,,,,,,111.92
1122,169.42,,,,,,169.42
1124,127.82,,,,,,127.82
1125,127.82,,,,,,127.82
1128,224.64,111.71,,116.09,,,150.813333333333
1129,112.46,,,,,,112.46
1130,112.46,,,,,,112.46
1139,205.62,,,,,,205.62
1140,205.62,,,,,,205.62
1141,208.7,,,,,,208.7
1142,208.7,,,,,,208.7
1148,285.62,,,,,,285.62
1149,270.6,,,,,,270.6
1152,231.4,,,,,,231.4
1201,111.91,,,,,,111.91
1202,111.91,,,,,,111.91
1203,121.37,,,,,,121.37
1204,121.37,,,,,,121.37
1206,124.89,,,,,,124.89
1211,152.58,,,,,,152.58
1212,155.4,,,,,,155.4
1213,155.4,,,,,,155.4
1215,160.81,,,,,,160.81
1221,139.56,,,,,,139.56
1222,139.56,,,,,,139.56
1223,137.09,,,,,,137.09
1247,104.65,,,,,,104.65
1248,112.83,,,,,,112.83
1254,150.96,,,,,,150.96
1307,129.89,,,,,,129.89
1308,129.89,,,,,,129.89
1309,125.87,,,,,,125.87
1310,125.87,,,,,,125.87
1311,127.06,,,,,,127.06
1312,127.06,,,,,,127.06
1313,122.96,,,,,,122.96
1314,122.11,,,,,,122.11
1315,113.44,,,,,,113.44
1316,113.44,,,,,,113.44
1317,118.63,,,,,,118.63
1318,118.63,,,,,,118.63
1319,123.91,,,,,,123.91
1320,122.2,,,,,,122.2
1321,122.2,,,,,,122.2
1322,131.39,,,,,,131.39
1323,131.39,,,,,,131.39
1324,135.32,,,,,,135.32
1325,133,,,,,,133,00
1326,142.82,,,,,,142.82
1327,144,,,,,,144,00
1328,138.16,,,,,,138.16
1329,132.33,,,,,,132.33
1330,126.54,,,,,,126.54
1331,126.54,,,,,,126.54
1332,124.55,,,,,,124.55
1334,120.04,,,,,,120.04
1335,120.04,,,,,,120.04
1339,231.99,,,,,,231.99
1340,231.99,,,,,,231.99
1344,132.48,253.74,,169.13,,,185.116666666667
1345,132.48,253.74,,169.13,,,185.116666666667
1346,232.44,,,,,,232.44
1347,232.44,,,,,,232.44
1348,220.38,,,,,,220.38
1349,230.15,,,,,,230.15
1350,229.92,,,,,,229.92
1351,229.92,,,,,,229.92
1352,213.46,,,,,,213.46
1353,210.71,,,,,,210.71
1354,205.69,,,,,,205.69
1355,210.66,,,,,,210.66
1356,210.66,,,,,,210.66
1357,208.51,,,,,,208.51
1358,205.03,,,,,,205.03
1359,205.03,,,,,,205.03
1360,211.35,,,,,,211.35
1361,219.4,,,,,,219.4
1362,209.82,,,,,,209.82
1363,211.06,,,,,,211.06
1364,211.06,,,,,,211.06
1365,215.23,,,,,,215.23
1369,130.29,134.27,,211.62,,,158.726666666667
1371,192.26,,,,,,192.26
1372,99.18,193.01,,281.99,,,191.393333333333
1373,99.18,193.01,,281.99,,,191.393333333333
1374,204.59,341.91,,166.03,,,237.51
1375,211.07,348.7,,166.44,,,242.07
1376,211.07,348.7,,166.44,,,242.07
1377,200.87,168.14,,340.57,,,236.526666666667
1378,168.46,,,,,,168.46
1379,164.22,308.97,,168.59,,,213.926666666667
1380,164.22,308.97,,168.59,,,213.926666666667
1381,274.14,,,,,,274.14
1383,154.57,,,,,,154.57
1389,138.49,,,,,,138.49
1390,137.2,,,,,,137.2
1391,138.84,,,,,,138.84
1392,138.17,,,,,,138.17
1393,137.4,,,,,,137.4
1394,136.47,,,,,,136.47
1395,136.47,,,,,,136.47
1400,127.59,,,,,,127.59
1401,128.28,,,,,,128.28
1404,127.88,84.53,,205.67,,,139.36
1405,127.93,,,,,,127.93
1406,127.93,,,,,,127.93
1458,111.48,,,,,,111.48
1481,215.42,,,,,,215.42
1482,215.42,,,,,,215.42
1487,217.18,,,,,,217.18
1488,217.18,,,,,,217.18
1495,206.91,,,,,,206.91
1496,206.91,,,,,,206.91
1497,210.07,,,,,,210.07
1508,214.36,,,,,,214.36
1509,214.36,,,,,,214.36
1516,181.81,,,,,,181.81
1576,90.5,,,,,,90.5
1577,102.41,,,,,,102.41
1578,132.91,,,,,,132.91
1579,132.91,,,,,,132.91
1580,133.58,274.1,,147.79,,,185.156666666667
1581,133.58,274.1,,147.79,,,185.156666666667
1584,177.05,,,,,,177.05
1585,177.05,,,,,,177.05
1586,256.92,111.1,,150.92,,,172.98
1587,256.92,111.1,,150.92,,,172.98
1588,241.11,105.83,,146.53,,,164.49
1589,241.11,105.83,,146.53,,,164.49
1593,148.29,133.25,,98.41,,,126.65
1594,148.29,133.25,,98.41,,,126.65
1595,146.51,,,,,,146.51
1596,146.51,,,,,,146.51
1597,150.41,,,,,,150.41
1606,152.2,,,,,,152.2
1607,149.85,,,,,,149.85
1608,150.22,,,,,,150.22
1609,150.22,,,,,,150.22
1610,150.22,,,,,,150.22
1612,149.29,,,,,,149.29
1613,149.29,,,,,,149.29
1614,145.49,,,,,,145.49
1615,145.49,,,,,,145.49
1622,141.46,,,,,,141.46
1623,141.46,,,,,,141.46
1625,130.25,,,,,,130.25
1626,130.25,,,,,,130.25
1627,144.3,,,,,,144.3
1630,115.01,,,,,,115.01
1631,115.01,,,,,,115.01
1632,188.87,,,,,,188.87
1633,236.95,,,,,,236.95
1634,236.95,,,,,,236.95
1635,194.89,,,,,,194.89
1636,194.89,,,,,,194.89
1637,183.85,,,,,,183.85
1638,150.81,,,,,,150.81
1639,150.81,,,,,,150.81
1640,141.18,,,,,,141.18
1641,141.18,,,,,,141.18
1642,139.89,,,,,,139.89
1643,139.89,,,,,,139.89
1644,137.58,,,,,,137.58
1645,137.58,,,,,,137.58
1646,133.25,,,,,,133.25
1647,144.78,,,,,,144.78
1652,178.98,,,,,,178.98
1653,178.98,,,,,,178.98
1654,200.1,,,,,,200.1
1655,205.09,,,,,,205.09
1656,212.65,,,,,,212.65
1657,212.65,,,,,,212.65
1659,222.08,,,,,,222.08
1660,222.08,,,,,,222.08
1662,173.26,,,,,,173.26
1664,162.99,,,,,,162.99
1665,164.69,,,,,,164.69
1666,164.1,,,,,,164.1
1667,164.1,,,,,,164.1
1668,163.14,,,,,,163.14
1669,163.14,,,,,,163.14
1674,162.15,,,,,,162.15
1677,282.82,,,,,,282.82
1678,286.8,,,,,,286.8
1684,264.93,,,,,,264.93
1685,264.93,,,,,,264.93
1686,263.31,,,,,,263.31
1692,269.1,,,,,,269.1
1693,271.8,,,,,,271.8
1694,271.8,,,,,,271.8
1698,199.57,,,,,,199.57
1699,199.2,,,,,,199.2
1700,199.2,,,,,,199.2
1701,201.48,,,,,,201.48
1702,205.6,,,,,,205.6
1703,205.6,,,,,,205.6
1704,210.26,,,,,,210.26
1705,210.26,,,,,,210.26
1706,214.42,,,,,,214.42
1707,214.42,,,,,,214.42
1708,202.07,,,,,,202.07
1709,202.07,,,,,,202.07
1721,247.42,,,,,,247.42
1723,303.47,,,,,,303.47
1724,296.75,,,,,,296.75
1725,296.75,,,,,,296.75
1726,285.87,,,,,,285.87
1727,283.38,,,,,,283.38
1728,280.91,,,,,,280.91
1729,280.91,,,,,,280.91
1730,285.51,,,,,,285.51
1731,284.21,,,,,,284.21
1732,284.21,,,,,,284.21
1733,288.33,,,,,,288.33
1734,293.03,,,,,,293.03
1735,292.73,,,,,,292.73
1736,292.73,,,,,,292.73
1737,291.8,,,,,,291.8
1738,291.8,,,,,,291.8
1739,281.54,,,,,,281.54
1740,256.54,,,,,,256.54
1741,256.54,,,,,,256.54
1742,256.73,,,,,,256.73
1745,278.55,,,,,,278.55
1746,278.55,,,,,,278.55
1752,285.27,130.71,,408.48,,,274.82
1753,285.27,130.71,,408.48,,,274.82
1754,109.66,379.32,,279.65,,,256.21
1755,368.8,,,,,,368.8
1756,368.8,,,,,,368.8
1757,346.04,,,,,,346.04
1758,344.09,,,,,,344.09
1759,333.7,,,,,,333.7
1760,333.7,,,,,,333.7
1762,300.02,,,,,,300.02
1763,300.02,,,,,,300.02
1768,107.52,230.42,,328.99,,,222.31
1769,107.52,230.42,,328.99,,,222.31
1770,135.61,305.64,,173.04,,,204.763333333333
1771,135.61,305.64,,173.04,,,204.763333333333
1772,151.83,152.8,,298.98,,,201.203333333333
1773,145.25,144.63,,287.55,,,192.476666666667
1774,148.7,,,,,,148.7
1775,148.7,,,,,,148.7
1776,167.22,296.27,,129.15,,,197.546666666667
1777,167.22,296.27,,129.15,,,197.546666666667
1778,125.68,,,,,,125.68
1779,125.68,,,,,,125.68
1780,128.04,,,,,,128.04
1781,124.56,,,,,,124.56
1782,124.56,,,,,,124.56
1783,123.14,,,,,,123.14
1784,123.37,,,,,,123.37
1785,122.15,,,,,,122.15
1786,119.04,,,,,,119.04
1787,117.11,,,,,,117.11
1788,117.11,,,,,,117.11
1789,115.69,,,,,,115.69
1790,130.77,,,,,,130.77
1791,130.77,,,,,,130.77
1792,158.57,305.23,,146.92,,,203.573333333333
1793,144.49,,,,,,144.49
1794,139.84,,,,,,139.84
1795,145.02,,,,,,145.02
1796,323.79,185.67,,152.06,,,220.506666666667
1797,145.19,197.21,,331.66,,,224.686666666667
1798,145.19,197.21,,331.66,,,224.686666666667
1799,143.44,,,,,,143.44
1800,143.44,,,,,,143.44
1801,304.67,156.97,,148.03,,,203.223333333333
1802,159.99,,,,,,159.99
1803,160.64,,,,,,160.64
1804,160.64,,,,,,160.64
1805,149.52,,,,,,149.52
1806,149.52,,,,,,149.52
1807,139.37,,,,,,139.37
1808,139.37,,,,,,139.37
1809,310.95,132.03,,178.95,,,207.31
