frame,person,x,y
78,1,0.1162,0.4933
78,2,0.2870,0.4569
79,1,0.1652,0.5150
80,1,0.2916,0.4617
81,1,0.5508,0.5233
82,1,0.5508,0.5233
83,1,0.6176,0.4651
83,2,0.2893,0.4588
83,3,0.3717,0.4349
84,1,0.2139,0.4907
84,2,0.5590,0.4409
84,3,0.3211,0.4313
85,1,0.4158,0.4311
86,1,0.1512,0.4373
86,2,0.3742,0.5241
87,1,0.4288,0.5280
87,2,0.1440,0.4321
87,3,0.3186,0.4717
88,1,0.1387,0.4330
88,2,0.3148,0.4701
88,3,0.4352,0.4856
89,1,0.1214,0.4357
89,2,0.4095,0.4669
89,3,0.3038,0.4585
90,1,0.3301,0.4701
90,2,0.1317,0.4593
91,1,0.1057,0.4636
91,2,0.2823,0.4716
92,1,0.2847,0.4642
92,2,0.0742,0.5338
93,1,0.2847,0.4642
93,2,0.0742,0.5338
94,1,0.2796,0.4612
94,2,0.4414,0.5604
94,3,0.1661,0.4434
95,1,0.2796,0.4612
95,2,0.4414,0.5604
95,3,0.1661,0.4434
96,1,0.5742,0.4963
96,2,0.1137,0.5293
96,3,0.2560,0.4529
97,1,0.1226,0.6051
97,2,0.2923,0.4482
98,1,0.3507,0.6272
99,1,0.4693,0.6128
99,2,0.2892,0.4497
100,1,0.1698,0.4544
100,2,0.6331,0.5755
100,3,0.3064,0.4531
101,1,0.2092,0.4945
101,2,0.6705,0.5298
101,3,0.3605,0.4456
102,1,0.6435,0.5065
102,2,0.2924,0.5037
102,3,0.4234,0.4435
103,1,0.2818,0.4629
104,1,0.5433,0.4772
104,2,0.2833,0.4721
104,3,0.4280,0.4567
105,1,0.5004,0.5088
105,2,0.2981,0.4690
105,3,0.3873,0.4526
106,1,0.5004,0.5088
106,2,0.2981,0.4690
106,3,0.3873,0.4526
107,1,0.4515,0.5097
107,2,0.2860,0.4800
108,1,0.3754,0.4285
109,1,0.5784,0.4371
109,2,0.3178,0.5162
109,3,0.0556,0.4953
109,4,0.4227,0.5230
110,1,0.6391,0.4239
110,2,0.5038,0.5164
110,3,0.2576,0.5455
111,1,0.6391,0.4239
111,2,0.5038,0.5164
111,3,0.2576,0.5455
112,1,0.1112,0.6762
112,2,0.6225,0.4556
113,1,0.5967,0.4388
113,2,0.2399,0.7482
114,1,0.5967,0.4388
114,2,0.2399,0.7482
115,1,0.4693,0.4194
115,2,0.2608,0.6883
115,3,0.8700,0.7651
115,4,0.0661,0.5008
116,1,0.2485,0.6437
116,2,0.4712,0.6366
117,1,0.5197,0.5950
118,1,0.5197,0.5950
119,1,0.7690,0.5193
119,2,0.4987,0.5109
119,3,0.1866,0.4387
120,1,0.0840,0.4568
120,2,0.6080,0.4714
121,1,0.0515,0.4604
121,2,0.5382,0.4702
122,1,0.2666,0.6995
125,1,0.2662,0.7102
126,1,0.0962,0.7115
127,1,0.1090,0.7240
128,1,0.1188,0.7363
129,1,0.1171,0.7390
129,2,0.3325,0.7445
136,1,0.2155,0.7674
139,1,0.2124,0.7790
140,1,0.2251,0.7966
145,1,0.3366,0.7727
146,1,0.3604,0.7272
147,1,0.3604,0.7272
148,1,0.1493,0.7195
149,1,0.1493,0.7195
151,1,0.1359,0.8273
152,1,0.1346,0.8373
155,1,0.2758,0.7996
156,1,0.2876,0.8056
156,2,0.0734,0.8753
160,1,0.1128,0.8153
160,2,0.2741,0.8488
161,1,0.1128,0.8153
161,2,0.2741,0.8488
166,1,0.1308,0.8876
167,1,0.1260,0.8984
168,1,0.1260,0.8984
169,1,0.1527,0.8991
170,1,0.1820,0.8971
171,1,0.2864,0.8701
172,1,0.1803,0.8988
173,1,0.1583,0.8931
174,1,0.1967,0.8702
175,1,0.2355,0.8596
176,1,0.2470,0.8606
177,1,0.2747,0.8361
178,1,0.3179,0.8142
179,1,0.3196,0.8066
180,1,0.3266,0.8118
180,2,0.0882,0.8220
181,1,0.3266,0.8118
181,2,0.0882,0.8220
182,1,0.3355,0.8457
183,1,0.3260,0.8615
184,1,0.3224,0.8741
185,1,0.3341,0.8516
186,1,0.3340,0.8269
187,1,0.3410,0.8015
188,1,0.3591,0.7948
188,2,0.0543,0.8348
189,1,0.3591,0.7948
189,2,0.0543,0.8348
190,1,0.3744,0.7816
190,2,0.0883,0.7975
191,1,0.4098,0.7790
191,2,0.1234,0.7920
192,1,0.4283,0.7790
192,2,0.1102,0.7977
193,1,0.4189,0.7758
193,2,0.0680,0.8198
194,1,0.4179,0.7718
194,2,0.0612,0.8196
195,1,0.3943,0.7428
195,2,0.0673,0.8009
196,1,0.3874,0.7247
196,2,0.0664,0.8155
197,1,0.3874,0.7247
197,2,0.0664,0.8155
198,1,0.0668,0.8041
198,2,0.3813,0.7292
199,1,0.0668,0.8041
199,2,0.3813,0.7292
200,1,0.0683,0.8006
200,2,0.3599,0.6935
201,1,0.0725,0.8053
201,2,0.3532,0.7025
202,1,0.0825,0.8075
202,2,0.3544,0.7058
203,1,0.0825,0.8075
203,2,0.3544,0.7058
204,1,0.1071,0.8017
204,2,0.3620,0.6951
205,1,0.1071,0.8017
205,2,0.3620,0.6951
206,1,0.1042,0.8090
206,2,0.3648,0.6835
207,1,0.1051,0.8083
207,2,0.3641,0.6789
208,1,0.3599,0.6750
208,2,0.1028,0.7977
209,1,0.0995,0.8031
209,2,0.3653,0.6840
210,1,0.3561,0.6979
211,1,0.3561,0.6979
212,1,0.3326,0.6839
213,1,0.3311,0.6870
213,2,0.0680,0.8039
214,1,0.3253,0.6942
215,1,0.3292,0.6934
216,1,0.3292,0.6934
217,1,0.3284,0.6911
218,1,0.3284,0.6911
219,1,0.3106,0.6929
220,1,0.3083,0.7114
221,1,0.3131,0.6984
221,2,0.0490,0.7919
222,1,0.3102,0.7073
222,2,0.0548,0.7978
223,1,0.3101,0.6983
223,2,0.0549,0.7976
224,1,0.3101,0.6983
224,2,0.0549,0.7976
225,1,0.3215,0.7018
226,1,0.3406,0.6920
227,1,0.3504,0.6911
228,1,0.3559,0.6906
229,1,0.3512,0.6909
230,1,0.3512,0.6867
231,1,0.3649,0.6803
232,1,0.0557,0.7900
232,2,0.3897,0.6798
233,1,0.4064,0.6832
234,1,0.4016,0.6720
235,1,0.4092,0.6714
235,2,0.1079,0.7737
236,1,0.4070,0.6686
237,1,0.4074,0.6717
238,1,0.4105,0.6773
239,1,0.4154,0.6719
240,1,0.4154,0.6719
241,1,0.4176,0.6648
242,1,0.4096,0.6747
243,1,0.1160,0.8096
243,2,0.3990,0.6880
244,1,0.3968,0.6843
245,1,0.1543,0.7650
245,2,0.3991,0.6839
246,1,0.1595,0.7502
246,2,0.4056,0.6747
247,1,0.1595,0.7502
247,2,0.4056,0.6747
248,1,0.3791,0.6668
249,1,0.3802,0.6726
249,2,0.1680,0.7141
250,1,0.4125,0.6625
250,2,0.1647,0.7244
251,1,0.4555,0.6486
251,2,0.1424,0.7371
252,1,0.1307,0.7275
252,2,0.4464,0.6683
253,1,0.1098,0.7386
253,2,0.4350,0.6539
254,1,0.1098,0.7386
254,2,0.4350,0.6539
255,1,0.4442,0.6568
256,1,0.4446,0.6602
257,1,0.4506,0.6663
258,1,0.4514,0.6730
259,1,0.4756,0.6563
259,2,0.0607,0.7454
260,1,0.4733,0.6534
261,1,0.4851,0.6788
262,1,0.4468,0.6546
262,2,0.1054,0.7421
263,1,0.4686,0.6952
263,2,0.1071,0.7454
264,1,0.1032,0.7360
265,1,0.0904,0.7341
265,2,0.4744,0.6947
266,1,0.4809,0.7025
266,2,0.0829,0.7204
267,1,0.0866,0.7137
267,2,0.4805,0.7027
268,1,0.4692,0.6966
268,2,0.0978,0.7020
269,1,0.4709,0.6845
269,2,0.0994,0.7019
270,1,0.0915,0.7113
270,2,0.4735,0.6953
271,1,0.0856,0.7285
271,2,0.4931,0.6791
272,1,0.5198,0.6801
272,2,0.0716,0.7424
273,1,0.5198,0.6801
273,2,0.0716,0.7424
274,1,0.5241,0.7018
275,1,0.5367,0.6952
277,1,0.0645,0.7047
277,2,0.5042,0.6587
278,1,0.3048,0.8526
278,2,0.0692,0.7018
278,3,0.5087,0.6408
279,1,0.0715,0.7033
279,2,0.3536,0.8627
279,3,0.4903,0.6300
280,1,0.0699,0.6967
280,2,0.4882,0.6161
281,1,0.0752,0.6909
281,2,0.4947,0.6067
282,1,0.0753,0.6841
282,2,0.4746,0.6119
283,1,0.0879,0.6713
283,2,0.4811,0.6106
284,1,0.4942,0.6222
284,2,0.0913,0.6668
285,1,0.0974,0.6568
286,1,0.1135,0.6481
286,2,0.5269,0.6268
287,1,0.5461,0.6194
287,2,0.1399,0.6710
288,1,0.5451,0.6169
289,1,0.1738,0.6690
290,1,0.1763,0.6752
290,2,0.5432,0.6164
291,1,0.1787,0.6802
291,2,0.5429,0.6184
292,1,0.1722,0.6852
292,2,0.5428,0.6204
293,1,0.5434,0.6211
293,2,0.1682,0.6833
294,1,0.1641,0.6802
294,2,0.5421,0.6186
295,1,0.5429,0.6247
295,2,0.1576,0.6797
296,1,0.1459,0.6776
296,2,0.5428,0.6215
297,1,0.1245,0.6669
298,1,0.1178,0.6810
299,1,0.1034,0.6808
299,2,0.5374,0.6310
300,1,0.1042,0.6828
300,2,0.5395,0.6414
301,1,0.0703,0.6797
302,1,0.0559,0.6758
303,1,0.0513,0.6730
304,1,0.0559,0.6682
315,1,0.5523,0.6348
316,1,0.5523,0.6348
327,1,0.6607,0.7121
328,1,0.6640,0.7059
329,1,0.6449,0.7017
329,2,0.4910,0.6829
330,1,0.6543,0.7075
331,1,0.6543,0.7075
332,1,0.1713,0.7020
332,2,0.4798,0.6724
333,1,0.1529,0.6747
333,2,0.6185,0.6956
334,1,0.2878,0.6783
334,2,0.5964,0.6810
334,3,0.0644,0.6604
335,1,0.2878,0.6783
335,2,0.5964,0.6810
335,3,0.0644,0.6604
336,1,0.5754,0.6940
336,2,0.4449,0.6345
337,1,0.4836,0.6245
338,1,0.5362,0.6018
338,2,0.0564,0.6879
339,1,0.6639,0.5279
340,1,0.1942,0.6631
341,1,0.1942,0.6631
342,1,0.1942,0.6631
343,1,0.1991,0.6651
343,2,0.6409,0.4989
344,1,0.1953,0.6829
345,1,0.1873,0.6712
345,2,0.5930,0.5009
346,1,0.1840,0.6819
346,2,0.5800,0.4881
347,1,0.1755,0.6726
348,1,0.1755,0.6726
349,1,0.5483,0.4746
350,1,0.5483,0.4746
353,1,0.1490,0.6980
354,1,0.1489,0.6956
354,2,0.5823,0.4689
355,1,0.1452,0.6804
355,2,0.5653,0.4680
356,1,0.1452,0.6804
356,2,0.5653,0.4680
357,1,0.1429,0.6839
357,2,0.5653,0.4684
358,1,0.1429,0.6839
358,2,0.5653,0.4684
359,1,0.1318,0.6863
360,1,0.1287,0.6894
360,2,0.5601,0.4624
361,1,0.1265,0.6954
361,2,0.5635,0.4655
362,1,0.1179,0.6903
363,1,0.1125,0.6859
364,1,0.1125,0.6859
365,1,0.0949,0.6742
365,2,0.2263,0.5744
366,1,0.0949,0.6742
366,2,0.2263,0.5744
367,1,0.0918,0.6733
368,1,0.5279,0.4558
368,2,0.0907,0.6702
368,3,0.2331,0.5651
369,1,0.5279,0.4558
369,2,0.0907,0.6702
369,3,0.2331,0.5651
370,1,0.5192,0.4817
370,2,0.2202,0.5436
370,3,0.0623,0.6804
371,1,0.5192,0.4817
371,2,0.2202,0.5436
371,3,0.0623,0.6804
372,1,0.5063,0.4885
373,1,0.5063,0.4885
374,1,0.1465,0.5398
374,2,0.5296,0.4907
375,1,0.1507,0.5416
375,2,0.4217,0.6151
376,1,0.1520,0.5365
382,1,0.4307,0.5705
383,1,0.4307,0.5705
385,1,0.4308,0.5755
386,1,0.4300,0.5765
388,1,0.0872,0.7036
389,1,0.0773,0.6827
390,1,0.0673,0.6876
391,1,0.0525,0.6748
392,1,0.0513,0.6773
393,1,0.0513,0.6773
394,1,0.0513,0.6773
398,1,0.0687,0.7114
399,1,0.0950,0.6872
400,1,0.0892,0.6272
401,1,0.0892,0.6272
404,1,0.1463,0.6469
405,1,0.1544,0.6575
407,1,0.1696,0.6431
408,1,0.2126,0.6436
409,1,0.2669,0.6331
410,1,0.2669,0.6331
411,1,0.2919,0.6176
412,1,0.3207,0.6194
413,1,0.3445,0.6266
414,1,0.3430,0.5988
415,1,0.3376,0.6144
419,1,0.3547,0.7000
420,1,0.3547,0.7000
421,1,0.3547,0.7000
422,1,0.3454,0.7164
423,1,0.3472,0.7215
423,2,0.2026,0.5523
424,1,0.3499,0.7246
429,1,0.3955,0.6827
432,1,0.3729,0.7040
433,1,0.2032,0.5532
436,1,0.3537,0.7454
437,1,0.3514,0.7420
442,1,0.3430,0.7055
443,1,0.3331,0.7221
444,1,0.3366,0.7367
444,2,0.0525,0.6713
445,1,0.3366,0.7367
445,2,0.0525,0.6713
448,1,0.3319,0.7507
449,1,0.3319,0.7507
450,1,0.3255,0.6775
451,1,0.3309,0.6045
452,1,0.3309,0.6045
453,1,0.3027,0.6288
454,1,0.2899,0.6571
455,1,0.2899,0.6571
456,1,0.2163,0.6958
457,1,0.1899,0.7068
458,1,0.1899,0.7068
459,1,0.1850,0.7412
462,1,0.4318,0.5696
463,1,0.4316,0.5708
464,1,0.4314,0.5681
464,2,0.2042,0.5558
465,1,0.4310,0.5680
466,1,0.4310,0.5680
467,1,0.4314,0.5741
468,1,0.4328,0.5744
469,1,0.4329,0.5754
475,1,0.2246,0.7714
476,1,0.2418,0.7842
477,1,0.1762,0.7752
478,1,0.1762,0.7752
479,1,0.1762,0.7752
484,1,0.2277,0.7869
485,1,0.2228,0.8054
486,1,0.2228,0.8054
487,1,0.2177,0.8011
488,1,0.2198,0.7916
489,1,0.2198,0.7916
490,1,0.2237,0.7902
491,1,0.0640,0.6006
492,1,0.0640,0.6006
495,1,0.2140,0.7565
496,1,0.2140,0.7565
497,1,0.2079,0.7416
498,1,0.2073,0.7388
499,1,0.2068,0.7379
500,1,0.1933,0.7439
501,1,0.2318,0.8603
501,2,0.4326,0.5698
502,1,0.2314,0.7652
502,2,0.0734,0.6301
503,1,0.2314,0.7652
503,2,0.0734,0.6301
504,1,0.2570,0.8110
505,1,0.2031,0.7543
506,1,0.1993,0.7375
507,1,0.1738,0.7139
508,1,0.1528,0.6939
508,2,0.4299,0.5807
509,1,0.1018,0.6501
509,2,0.4302,0.5793
510,1,0.0927,0.6567
511,1,0.4303,0.5769
512,1,0.4303,0.5769
513,1,0.1084,0.6486
514,1,0.0974,0.6662
515,1,0.1296,0.6441
516,1,0.1520,0.6452
517,1,0.1531,0.6523
522,1,0.0626,0.6182
523,1,0.0681,0.6123
524,1,0.0681,0.6123
525,1,0.0832,0.6149
526,1,0.1032,0.6176
527,1,0.1173,0.6315
528,1,0.1138,0.6347
529,1,0.1135,0.6263
530,1,0.1135,0.6263
531,1,0.1009,0.6237
532,1,0.0871,0.6127
533,1,0.0871,0.6127
534,1,0.0840,0.5578
535,1,0.0840,0.5578
536,1,0.0848,0.5705
537,1,0.1175,0.5500
538,1,0.1175,0.5500
539,1,0.4298,0.5804
540,1,0.4298,0.5804
541,1,0.1232,0.5677
541,2,0.4292,0.5777
542,1,0.1192,0.5904
543,1,0.1202,0.5710
544,1,0.1202,0.5710
548,1,0.1233,0.5593
549,1,0.1233,0.5593
552,1,0.1091,0.5601
552,2,0.4398,0.5423
553,1,0.1091,0.5601
553,2,0.4398,0.5423
554,1,0.1116,0.5587
555,1,0.1116,0.5587
556,1,0.1217,0.5646
556,2,0.4387,0.5416
557,1,0.1256,0.5614
557,2,0.4377,0.5416
558,1,0.1271,0.5648
558,2,0.4383,0.5384
559,1,0.1198,0.6081
560,1,0.1198,0.6081
567,1,0.1165,0.6348
567,2,0.4386,0.5391
568,1,0.1165,0.6348
568,2,0.4386,0.5391
572,1,0.4375,0.5433
572,2,0.1304,0.6349
573,1,0.4371,0.5422
574,1,0.4377,0.5429
575,1,0.4377,0.5429
576,1,0.4367,0.5438
577,1,0.4367,0.5438
578,1,0.4355,0.5435
579,1,0.4309,0.5560
580,1,0.4309,0.5560
581,1,0.4329,0.5477
582,1,0.4327,0.5482
583,1,0.4327,0.5482
584,1,0.1469,0.6490
584,2,0.4347,0.5489
585,1,0.1447,0.6457
585,2,0.4341,0.5469
586,1,0.1447,0.6457
586,2,0.4341,0.5469
587,1,0.1389,0.6450
587,2,0.4339,0.5454
588,1,0.1389,0.6450
588,2,0.4339,0.5454
589,1,0.1385,0.6447
589,2,0.4346,0.5443
590,1,0.1385,0.6447
590,2,0.4346,0.5443
591,1,0.1402,0.6479
591,2,0.4340,0.5463
592,1,0.1402,0.6479
592,2,0.4340,0.5463
593,1,0.4343,0.5454
594,1,0.4343,0.5454
595,1,0.4336,0.5445
596,1,0.4336,0.5445
597,1,0.4336,0.5459
598,1,0.1376,0.6403
598,2,0.4339,0.5474
599,1,0.1356,0.6418
599,2,0.4339,0.5459
600,1,0.4328,0.5420
601,1,0.4334,0.5441
601,2,0.1255,0.6344
602,1,0.4334,0.5441
602,2,0.1255,0.6344
603,1,0.4332,0.5463
604,1,0.4335,0.5456
604,2,0.1302,0.6379
605,1,0.4335,0.5456
605,2,0.1302,0.6379
606,1,0.1280,0.6363
606,2,0.4338,0.5447
607,1,0.1280,0.6363
607,2,0.4338,0.5447
608,1,0.1185,0.6335
608,2,0.4344,0.5459
609,1,0.1166,0.6343
609,2,0.4342,0.5459
610,1,0.1166,0.6343
610,2,0.4342,0.5459
611,1,0.4343,0.5480
611,2,0.1160,0.6434
612,1,0.4351,0.5481
613,1,0.1145,0.6398
613,2,0.4351,0.5460
614,1,0.1123,0.6351
614,2,0.4340,0.5473
615,1,0.1164,0.6199
615,2,0.4344,0.5478
616,1,0.1362,0.6109
616,2,0.4331,0.5462
617,1,0.1436,0.5941
617,2,0.4332,0.5455
618,1,0.1534,0.5734
618,2,0.4334,0.5461
619,1,0.1599,0.6190
620,1,0.1599,0.6190
621,1,0.1648,0.6259
621,2,0.4348,0.5463
622,1,0.1648,0.6259
622,2,0.4348,0.5463
623,1,0.1806,0.6289
624,1,0.1641,0.6299
625,1,0.1641,0.6299
626,1,0.1504,0.6289
626,2,0.4347,0.5450
627,1,0.1172,0.6446
627,2,0.4352,0.5449
628,1,0.1082,0.6520
629,1,0.1010,0.6179
629,2,0.4352,0.5431
630,1,0.1010,0.6208
630,2,0.4360,0.5425
631,1,0.4354,0.5420
634,1,0.1406,0.5987
635,1,0.1413,0.5943
636,1,0.4371,0.5427
637,1,0.4376,0.5421
638,1,0.4376,0.5421
639,1,0.1418,0.6320
639,2,0.4376,0.5425
640,1,0.1418,0.6320
640,2,0.4376,0.5425
641,1,0.4375,0.5403
642,1,0.1386,0.6229
643,1,0.1386,0.6229
644,1,0.1171,0.6413
645,1,0.1211,0.6328
645,2,0.4377,0.5418
646,1,0.1437,0.6399
647,1,0.1394,0.6396
648,1,0.1394,0.6396
649,1,0.4407,0.5423
650,1,0.4407,0.5423
651,1,0.1785,0.6415
652,1,0.3228,0.6859
652,2,0.0259,0.4497
653,1,0.3453,0.6797
653,2,0.0274,0.4543
654,1,0.3271,0.6921
654,2,0.0287,0.4533
655,1,0.3271,0.6921
655,2,0.0287,0.4533
656,1,0.0396,0.4726
656,2,0.2971,0.6949
657,1,0.0396,0.4726
657,2,0.2971,0.6949
658,1,0.0420,0.4791
658,2,0.2931,0.6917
659,1,0.0404,0.4855
659,2,0.2947,0.6909
660,1,0.2913,0.6936
660,2,0.0382,0.4890
660,3,0.4399,0.5389
661,1,0.2881,0.6715
661,2,0.0387,0.4937
662,1,0.2893,0.6604
662,2,0.0375,0.4932
663,1,0.2911,0.6584
663,2,0.0373,0.4874
664,1,0.2911,0.6584
664,2,0.0373,0.4874
665,1,0.0366,0.4820
665,2,0.3052,0.6193
666,1,0.3448,0.6138
666,2,0.0338,0.4751
667,1,0.3394,0.6209
667,2,0.0347,0.4713
668,1,0.3394,0.6209
668,2,0.0347,0.4713
669,1,0.0402,0.4559
670,1,0.0402,0.4559
671,1,0.0516,0.4589
672,1,0.0516,0.4589
674,1,0.0452,0.4683
674,2,0.3360,0.6534
675,1,0.0418,0.4646
676,1,0.0428,0.4605
677,1,0.0423,0.4590
677,2,0.3360,0.6530
678,1,0.0404,0.4620
678,2,0.3317,0.6351
679,1,0.0366,0.4591
679,2,0.3166,0.6337
679,3,0.4409,0.5386
680,1,0.0366,0.4591
680,2,0.3166,0.6337
680,3,0.4409,0.5386
681,1,0.2894,0.6678
681,2,0.0395,0.4744
681,3,0.4412,0.5404
682,1,0.2665,0.6251
682,2,0.0378,0.4726
683,1,0.2665,0.6251
683,2,0.0378,0.4726
684,1,0.2701,0.6084
684,2,0.0374,0.4679
685,1,0.0376,0.4644
685,2,0.2809,0.6145
686,1,0.0376,0.4644
686,2,0.2809,0.6145
687,1,0.3853,0.6238
689,1,0.3680,0.6423
690,1,0.3690,0.6396
691,1,0.3582,0.6407
692,1,0.3587,0.6350
693,1,0.3560,0.6235
694,1,0.3560,0.6235
695,1,0.3568,0.6211
695,2,0.0753,0.5141
696,1,0.3508,0.6282
696,2,0.0754,0.4726
697,1,0.3508,0.6282
697,2,0.0754,0.4726
698,1,0.3522,0.6183
698,2,0.0682,0.4479
699,1,0.3494,0.6271
699,2,0.0639,0.4449
700,1,0.3494,0.6271
700,2,0.0639,0.4449
701,1,0.3538,0.6212
701,2,0.0589,0.4362
702,1,0.3538,0.6212
702,2,0.0589,0.4362
703,1,0.3504,0.6268
703,2,0.0561,0.4325
704,1,0.3495,0.6292
704,2,0.0549,0.4330
705,1,0.3495,0.6292
705,2,0.0549,0.4330
706,1,0.3510,0.6278
706,2,0.0639,0.4690
707,1,0.3510,0.6278
707,2,0.0639,0.4690
708,1,0.3520,0.6282
708,2,0.0625,0.4468
709,1,0.3509,0.6285
710,1,0.3501,0.6268
710,2,0.0618,0.4432
711,1,0.3501,0.6268
711,2,0.0618,0.4432
712,1,0.3498,0.6294
712,2,0.0571,0.4388
713,1,0.3498,0.6294
713,2,0.0571,0.4388
714,1,0.3494,0.6264
715,1,0.3497,0.6268
716,1,0.3497,0.6268
717,1,0.3479,0.6286
717,2,0.0865,0.4338
718,1,0.3473,0.6289
719,1,0.3503,0.6235
719,2,0.0855,0.4304
720,1,0.3491,0.6298
720,2,0.0841,0.4311
721,1,0.3491,0.6298
721,2,0.0841,0.4311
722,1,0.3567,0.6250
722,2,0.0735,0.4541
723,1,0.3558,0.6268
723,2,0.0775,0.4633
724,1,0.3558,0.6268
724,2,0.0775,0.4633
725,1,0.3634,0.6164
725,2,0.0793,0.4641
726,1,0.3659,0.6136
727,1,0.3549,0.6325
727,2,0.1045,0.5884
728,1,0.3549,0.6325
728,2,0.1045,0.5884
729,1,0.3554,0.6332
729,2,0.1223,0.6198
730,1,0.3529,0.6394
730,2,0.1203,0.5969
731,1,0.3529,0.6394
731,2,0.1203,0.5969
732,1,0.3478,0.6421
732,2,0.0876,0.4689
733,1,0.3502,0.6440
733,2,0.0832,0.4587
734,1,0.3502,0.6440
734,2,0.0832,0.4587
735,1,0.3569,0.6422
735,2,0.0831,0.4532
736,1,0.3569,0.6422
736,2,0.0831,0.4532
737,1,0.3570,0.6444
737,2,0.0854,0.4630
738,1,0.3572,0.6436
738,2,0.0881,0.4680
739,1,0.0891,0.4741
739,2,0.3586,0.6472
740,1,0.0891,0.4741
740,2,0.3586,0.6472
741,1,0.0904,0.4760
741,2,0.3588,0.6483
742,1,0.0889,0.4765
742,2,0.3588,0.6502
743,1,0.0889,0.4765
743,2,0.3588,0.6502
744,1,0.0875,0.4876
744,2,0.3572,0.6552
745,1,0.0904,0.4916
745,2,0.3612,0.6549
746,1,0.0904,0.4916
746,2,0.3612,0.6549
747,1,0.3612,0.6560
747,2,0.1031,0.5412
748,1,0.3612,0.6560
748,2,0.1031,0.5412
749,1,0.3726,0.6522
749,2,0.1136,0.5499
750,1,0.3726,0.6522
750,2,0.1136,0.5499
751,1,0.3729,0.6554
751,2,0.1101,0.5464
752,1,0.3938,0.6653
752,2,0.1105,0.5481
753,1,0.3938,0.6653
753,2,0.1105,0.5481
754,1,0.4021,0.6712
754,2,0.1063,0.5533
755,1,0.0940,0.4906
755,2,0.4127,0.6619
756,1,0.0890,0.4654
756,2,0.4184,0.6656
757,1,0.0844,0.4307
758,1,0.0858,0.4372
759,1,0.0858,0.4372
760,1,0.0786,0.4193
761,1,0.0786,0.4193
762,1,0.0714,0.4190
763,1,0.0756,0.4290
764,1,0.0812,0.4263
765,1,0.0880,0.4412
766,1,0.0871,0.4325
767,1,0.4159,0.6569
767,2,0.0878,0.4332
768,1,0.4098,0.6483
768,2,0.0888,0.4478
769,1,0.4153,0.6491
770,1,0.4173,0.6516
770,2,0.0889,0.4492
771,1,0.4221,0.6348
771,2,0.0881,0.4283
772,1,0.4189,0.6319
772,2,0.0890,0.4299
773,1,0.4189,0.6319
773,2,0.0890,0.4299
774,1,0.4269,0.6623
774,2,0.0966,0.4325
775,1,0.4181,0.6682
775,2,0.0996,0.4572
776,1,0.1024,0.4641
776,2,0.4094,0.6606
777,1,0.1021,0.4685
777,2,0.3960,0.6474
778,1,0.1021,0.4685
778,2,0.3960,0.6474
779,1,0.4004,0.6841
779,2,0.0985,0.4805
780,1,0.0995,0.4784
781,1,0.4043,0.6875
781,2,0.0992,0.4770
782,1,0.4037,0.6817
782,2,0.0994,0.4773
783,1,0.4037,0.6817
783,2,0.0994,0.4773
784,1,0.4116,0.6762
784,2,0.0992,0.4736
785,1,0.4116,0.6762
785,2,0.0992,0.4736
786,1,0.4192,0.6740
