frame,par1,par2,par3,par4,par5,par6,media
352,371.88,123.63,230.91,261.75,147.66,114.62,208.41
353,391.76,190.51,255.52,203.74,143.32,65.24,208.35
354,243.58,,,,,,243.58
355,291.27,94.30,66.20,384.95,229.22,156.65,203.77
356,111.72,358.01,,253.81,,,241.18
357,175.64,318.65,221.16,155.95,72.30,97.67,173.56
358,175.64,318.65,221.16,155.95,72.30,97.67,173.56
359,290.17,70.14,,222.12,,,194.14
360,222.40,,,,,,222.40
361,222.40,,,,,,222.40
362,218.75,141.19,,85.55,,,148.50
363,218.75,141.19,,85.55,,,148.50
364,95.97,300.83,205.91,206.49,114.06,96.25,169.92
365,114.48,295.25,,180.95,,,196.89
366,72.78,239.04,,166.49,,,159.44
367,166.63,,,,,,166.63
368,87.24,148.16,,80.47,,,105.29
370,193.27,83.32,,116.52,,,131.04
371,193.27,83.32,,116.52,,,131.04
372,242.49,113.36,165.22,131.20,81.68,51.87,130.97
373,238.22,163.68,,75.84,,,159.25
374,223.01,64.61,,158.64,,,148.75
375,223.01,64.61,,158.64,,,148.75
376,93.93,,,,,,93.93
377,127.63,,,,,,127.63
378,127.63,,,,,,127.63
379,273.47,163.01,,111.67,,,182.72
380,273.47,163.01,,111.67,,,182.72
381,132.72,,,,,,132.72
382,132.72,,,,,,132.72
383,114.21,158.51,,45.61,,,106.11
384,114.21,158.51,,45.61,,,106.11
385,67.45,162.31,,95.01,,,108.26
386,150.55,82.46,,70.43,,,101.15
387,150.55,82.46,,70.43,,,101.15
388,122.15,,,,,,122.15
389,199.84,,,,,,199.84
390,199.84,,,,,,199.84
391,199.84,,,,,,199.84
392,79.45,161.23,,114.43,,,118.37
393,79.45,161.23,,114.43,,,118.37
394,216.38,176.09,,63.60,,,152.02
395,252.65,,,,,,252.65
397,68.17,133.78,310.15,193.37,374.93,184.73,210.85
398,84.57,132.08,319.25,215.39,403.83,192.54,224.61
399,84.57,132.08,319.25,215.39,403.83,192.54,224.61
400,264.01,436.88,,172.98,,,291.29
401,264.01,436.88,,172.98,,,291.29
402,374.29,,,,,,374.29
403,190.93,293.44,,112.56,,,198.98
404,190.93,293.44,,112.56,,,198.98
409,143.88,100.97,,196.04,,,146.96
410,94.82,106.91,194.10,157.80,102.12,255.41,151.86
411,94.82,106.91,194.10,157.80,102.12,255.41,151.86
412,129.26,,,,,,129.26
413,120.46,159.55,,64.40,,,114.80
414,209.98,137.94,280.28,93.78,75.88,149.74,157.93
415,135.96,,,,,,135.96
417,59.81,151.29,,116.44,,,109.18
418,198.87,416.88,280.40,218.24,91.93,154.86,226.86
419,285.40,,,,,,285.40
420,285.40,,,,,,285.40
421,113.71,,,,,,113.71
423,246.57,296.01,,51.54,,,198.04
424,169.85,93.13,147.80,86.51,305.76,239.40,173.74
425,145.72,94.97,198.87,228.10,56.47,274.75,166.48
426,145.72,94.97,198.87,228.10,56.47,274.75,166.48
427,239.10,96.22,288.02,163.99,77.02,198.57,177.15
428,239.10,96.22,288.02,163.99,77.02,198.57,177.15
429,242.21,285.83,,82.49,,,203.51
430,216.71,91.83,,262.60,,,190.38
431,183.70,,,,,,183.70
432,148.16,,,,,,148.16
433,127.55,,,,,,127.55
434,180.44,133.65,,269.18,,,194.42
435,180.44,133.65,,269.18,,,194.42
436,99.72,104.91,251.63,160.71,165.50,326.19,184.78
437,109.61,,,,,,109.61
438,107.68,151.74,,84.45,,,114.62
439,124.71,167.65,,77.57,,,123.31
440,117.39,155.61,,85.24,,,119.41
441,117.39,155.61,,85.24,,,119.41
442,102.01,105.30,,168.44,,,125.25
443,102.01,105.30,,168.44,,,125.25
444,145.27,108.32,,249.30,,,167.63
447,204.21,99.14,,164.80,,,156.05
448,204.21,99.14,,164.80,,,156.05
449,315.84,407.66,263.44,107.51,100.05,151.39,224.31
450,315.84,407.66,263.44,107.51,100.05,151.39,224.31
451,408.40,314.80,,113.47,,,278.89
452,302.52,225.07,380.04,110.00,103.39,157.62,213.11
453,95.90,98.55,,132.27,,,108.91
454,95.90,98.55,,132.27,,,108.91
455,103.25,,,,,,103.25
456,125.77,297.81,171.73,198.37,91.12,126.22,168.50
457,138.28,280.69,208.75,171.15,106.77,71.98,162.94
458,140.69,,,,,,140.69
459,140.69,,,,,,140.69
460,91.98,148.62,,204.49,,,148.36
461,164.20,96.04,,222.99,,,161.08
462,182.16,,,,,,182.16
463,182.16,,,,,,182.16
464,206.10,115.53,,295.15,,,205.59
465,97.71,232.31,170.14,294.77,216.87,83.47,182.54
466,97.71,232.31,170.14,294.77,216.87,83.47,182.54
467,80.08,271.89,,305.73,,,219.23
468,226.85,87.46,,279.94,,,198.08
469,207.86,238.96,,69.08,,,171.97
470,207.86,238.96,,69.08,,,171.97
471,209.19,,,,,,209.19
472,246.12,,,,,,246.12
473,388.27,326.73,116.50,93.38,287.05,215.38,237.88
474,388.27,326.73,116.50,93.38,287.05,215.38,237.88
475,111.42,,,,,,111.42
476,324.16,145.27,,184.64,,,218.02
477,324.16,145.27,,184.64,,,218.02
478,61.01,313.74,118.24,367.67,161.21,211.99,205.64
479,365.94,191.22,,179.61,,,245.59
480,400.20,223.35,,179.60,,,267.72
481,167.21,,,,,,167.21
482,217.52,287.40,154.36,70.34,369.82,440.10,256.59
483,176.53,350.40,440.75,175.25,264.83,90.86,249.77
484,155.45,259.23,183.36,105.89,336.98,442.01,247.15
485,173.08,158.47,249.83,330.67,80.01,408.24,233.38
486,144.85,,,,,,144.85
487,170.06,326.97,,157.18,,,218.07
488,170.06,326.97,,157.18,,,218.07
489,193.74,325.30,,131.87,,,216.97
490,121.55,191.93,,313.13,,,208.87
491,121.55,191.93,,313.13,,,208.87
492,159.65,313.59,,154.05,,,209.10
493,325.26,152.95,217.48,176.41,107.78,71.42,175.22
494,220.80,311.43,116.20,90.71,109.98,198.81,174.66
495,274.58,171.89,52.52,103.03,225.40,124.19,158.60
496,177.73,,,,,,177.73
497,80.28,254.22,,174.93,,,169.81
498,166.34,,,,,,166.34
499,166.34,,,,,,166.34
500,175.44,,,,,,175.44
501,175.44,,,,,,175.44
502,212.36,,,,,,212.36
503,95.00,115.32,,194.75,,,135.02
504,355.97,,,,,,355.97
505,407.95,,,,,,407.95
506,407.95,,,,,,407.95
509,189.50,134.07,,56.97,,,126.85
510,401.47,191.38,,210.38,,,267.74
511,401.47,191.38,,210.38,,,267.74
512,148.79,80.76,159.38,71.21,308.02,239.69,167.97
513,126.45,,,,,,126.45
516,119.86,,,,,,119.86
517,119.86,,,,,,119.86
518,115.61,104.77,,216.26,,,145.55
519,115.61,104.77,,216.26,,,145.55
520,118.55,,,,,,118.55
521,123.43,,,,,,123.43
522,105.17,134.89,,231.03,,,157.03
523,96.98,,,,,,96.98
524,74.79,,,,,,74.79
525,74.79,,,,,,74.79
526,132.20,,,,,,132.20
527,113.63,,,,,,113.63
532,252.34,191.93,,69.34,,,171.20
533,252.34,191.93,,69.34,,,171.20
534,323.88,,,,,,323.88
535,334.95,,,,,,334.95
536,549.22,185.89,,368.56,,,367.89
537,187.97,525.15,,339.72,,,350.95
538,164.58,324.40,,486.15,,,325.04
539,164.58,324.40,,486.15,,,325.04
540,343.17,,,,,,343.17
543,53.51,,,,,,53.51
544,109.44,,,,,,109.44
545,109.44,,,,,,109.44
546,202.59,,,,,,202.59
547,202.59,,,,,,202.59
548,249.26,213.85,,48.10,,,170.40
551,382.30,,,,,,382.30
552,353.86,,,,,,353.86
553,353.86,,,,,,353.86
554,298.78,,,,,,298.78
555,266.60,,,,,,266.60
556,254.14,,,,,,254.14
557,254.14,,,,,,254.14
558,128.67,267.20,,394.15,,,263.34
559,290.41,,,,,,290.41
560,107.24,260.02,,192.72,,,186.66
561,288.21,,,,,,288.21
562,288.21,,,,,,288.21
563,383.25,,,,,,383.25
564,308.15,,,,,,308.15
565,308.15,,,,,,308.15
566,96.96,,,,,,96.96
567,96.96,,,,,,96.96
568,363.82,255.26,,124.38,,,247.82
570,172.45,355.95,,208.63,,,245.68
571,282.83,322.55,,46.17,,,217.18
572,403.91,278.09,,125.83,,,269.28
573,403.91,278.09,,125.83,,,269.28
574,135.38,,,,,,135.38
575,135.38,,,,,,135.38
578,401.05,,,,,,401.05
580,78.52,307.05,,383.98,,,256.52
581,156.73,413.44,,257.64,,,275.94
582,216.37,,,,,,216.37
583,216.37,,,,,,216.37
584,140.21,,,,,,140.21
585,101.09,,,,,,101.09
586,179.08,241.52,,62.51,,,161.04
587,179.08,241.52,,62.51,,,161.04
588,54.43,,,,,,54.43
589,54.43,,,,,,54.43
591,233.97,,,,,,233.97
592,316.76,,,,,,316.76
593,316.76,,,,,,316.76
594,419.05,,,,,,419.05
595,419.05,,,,,,419.05
596,155.39,,,,,,155.39
597,155.39,,,,,,155.39
598,322.98,,,,,,322.98
599,322.98,,,,,,322.98
600,146.23,266.02,,365.99,,,259.41
601,146.23,266.02,,365.99,,,259.41
602,249.51,,,,,,249.51
603,206.91,,,,,,206.91
604,257.85,85.31,,342.45,,,228.54
606,324.76,,,,,,324.76
607,137.43,355.31,,219.26,,,237.33
608,386.19,172.73,,213.46,,,257.46
609,130.99,,,,,,130.99
610,130.99,,,,,,130.99
612,394.56,,,,,,394.56
613,47.83,367.40,,414.72,,,276.65
614,47.83,367.40,,414.72,,,276.65
615,370.85,491.17,,121.83,,,327.95
616,261.88,158.20,,133.96,,,184.68
617,261.88,158.20,,133.96,,,184.68
622,256.65,,,,,,256.65
623,67.92,,,,,,67.92
624,139.10,245.26,,110.84,,,165.07
625,329.65,,,,,,329.65
626,329.65,,,,,,329.65
629,61.62,,,,,,61.62
630,61.62,,,,,,61.62
637,504.85,,,,,,504.85
638,504.85,,,,,,504.85
650,156.86,,,,,,156.86
654,272.98,,,,,,272.98
658,120.06,298.70,,196.28,,,205.01
659,120.06,298.70,,196.28,,,205.01
660,119.13,299.54,,201.07,,,206.58
661,194.68,115.87,,287.77,,,199.44
662,195.50,,,,,,195.50
663,193.87,,,,,,193.87
664,193.87,,,,,,193.87
665,306.74,,,,,,306.74
666,306.74,,,,,,306.74
667,180.99,298.46,79.49,120.56,106.38,220.16,167.67
668,180.99,298.46,79.49,120.56,106.38,220.16,167.67
669,79.33,,,,,,79.33
670,78.79,,,,,,78.79
671,80.66,,,,,,80.66
672,81.18,170.87,,95.44,,,115.83
673,81.18,170.87,,95.44,,,115.83
676,80.47,,,,,,80.47
683,291.06,,,,,,291.06
684,291.31,,,,,,291.31
685,291.31,,,,,,291.31
686,289.92,,,,,,289.92
687,289.92,,,,,,289.92
688,289.56,162.00,,129.69,,,193.75
689,292.15,,,,,,292.15
690,135.19,,,,,,135.19
691,135.19,,,,,,135.19
695,155.22,,,,,,155.22
696,268.22,,,,,,268.22
697,154.52,106.18,,259.36,,,173.35
698,154.52,106.18,,259.36,,,173.35
699,254.58,,,,,,254.58
700,254.58,,,,,,254.58
740,83.64,,,,,,83.64
741,83.64,,,,,,83.64
756,126.27,,,,,,126.27
760,180.39,,,,,,180.39
761,179.94,,,,,,179.94
762,181.70,,,,,,181.70
763,181.70,,,,,,181.70
764,182.20,,,,,,182.20
765,182.20,,,,,,182.20
766,177.96,,,,,,177.96
790,171.71,,,,,,171.71
791,166.07,,,,,,166.07
792,166.07,,,,,,166.07
805,180.17,,,,,,180.17
808,181.29,,,,,,181.29
809,181.29,,,,,,181.29
810,185.80,,,,,,185.80
815,52.10,,,,,,52.10
828,218.14,,,,,,218.14
829,220.75,,,,,,220.75
831,221.38,,,,,,221.38
870,244.44,,,,,,244.44
871,244.44,,,,,,244.44
872,235.44,,,,,,235.44
873,232.57,,,,,,232.57
874,228.08,,,,,,228.08
875,228.08,,,,,,228.08
884,240.25,,,,,,240.25
886,238.73,,,,,,238.73
887,242.26,,,,,,242.26
894,198.98,,,,,,198.98
895,198.98,,,,,,198.98
945,193.88,,,,,,193.88
946,193.88,,,,,,193.88
947,193.28,,,,,,193.28
948,194.87,,,,,,194.87
949,197.09,,,,,,197.09
950,197.09,,,,,,197.09
957,192.76,,,,,,192.76
958,192.76,,,,,,192.76
966,246.44,,,,,,246.44
967,246.44,,,,,,246.44
968,256.84,,,,,,256.84
969,256.84,,,,,,256.84
971,251.24,,,,,,251.24
983,246.15,177.11,,74.20,,,165.82
984,246.15,177.11,,74.20,,,165.82
993,200.09,,,,,,200.09
994,194.17,,,,,,194.17
997,196.03,,,,,,196.03
998,196.03,,,,,,196.03
1007,184.49,,,,,,184.49
1012,174.28,,,,,,174.28
1013,174.28,,,,,,174.28
1020,233.72,,,,,,233.72
1021,233.72,,,,,,233.72
1022,221.26,,,,,,221.26
1023,221.26,,,,,,221.26
1024,221.26,,,,,,221.26
1025,221.26,,,,,,221.26
1042,138.71,,,,,,138.71
1053,187.55,,,,,,187.55
1062,230.51,73.29,,158.43,,,154.08
1063,222.89,,,,,,222.89
1065,199.30,77.53,,125.08,,,133.97
1066,182.75,,,,,,182.75
1067,182.75,,,,,,182.75
1070,155.86,,,,,,155.86
1071,155.86,,,,,,155.86
1084,114.49,,,,,,114.49
1085,114.49,,,,,,114.49
1088,100.93,,,,,,100.93
1093,105.71,,,,,,105.71
1094,110.27,87.38,,182.56,,,126.74
1095,109.64,92.48,,198.20,,,133.44
1096,109.64,92.48,,198.20,,,133.44
1097,106.41,193.97,,90.29,,,130.22
1098,125.92,,,,,,125.92
1099,125.92,,,,,,125.92
1100,102.96,,,,,,102.96
1105,153.53,,,,,,153.53
1107,154.11,,,,,,154.11
1108,154.11,,,,,,154.11
1109,154.44,,,,,,154.44
1112,150.48,,,,,,150.48
1113,158.67,,,,,,158.67
1114,156.68,,,,,,156.68
1115,156.68,,,,,,156.68
1116,152.88,,,,,,152.88
1117,169.14,,,,,,169.14
1118,169.14,,,,,,169.14
1119,204.84,,,,,,204.84
1120,210.41,,,,,,210.41
1123,211.60,,,,,,211.60
1124,211.60,,,,,,211.60
1125,209.30,,,,,,209.30
1126,209.30,,,,,,209.30
1128,200.88,,,,,,200.88
1129,195.93,,,,,,195.93
1130,203.80,,,,,,203.80
1131,203.80,,,,,,203.80
1132,115.66,201.44,,108.10,,,141.73
1134,122.32,,,,,,122.32
1135,124.97,,,,,,124.97
1136,136.04,,,,,,136.04
1137,136.04,,,,,,136.04
1138,209.63,106.65,,132.20,,,149.49
1139,209.63,106.65,,132.20,,,149.49
1150,317.15,115.02,,213.06,,,215.08
1151,317.15,115.02,,213.06,,,215.08
1154,103.41,,,,,,103.41
1155,103.41,,,,,,103.41
1156,115.53,,,,,,115.53
1157,119.14,,,,,,119.14
1158,111.03,,,,,,111.03
1159,115.88,,,,,,115.88
1161,117.78,,,,,,117.78
1162,117.78,,,,,,117.78
1165,123.26,,,,,,123.26
1166,121.52,,,,,,121.52
1170,128.78,,,,,,128.78
1174,123.90,,,,,,123.90
1175,125.67,,,,,,125.67
1176,127.14,,,,,,127.14
1177,126.31,,,,,,126.31
1178,126.31,,,,,,126.31
1179,126.41,,,,,,126.41
1180,124.19,,,,,,124.19
1181,122.21,,,,,,122.21
1182,119.30,,,,,,119.30
1183,124.22,,,,,,124.22
1184,124.84,,,,,,124.84
1185,123.02,,,,,,123.02
1186,123.52,,,,,,123.52
1187,122.83,,,,,,122.83
1188,122.83,,,,,,122.83
1189,279.85,165.88,,122.88,,,189.54
1190,125.19,,,,,,125.19
1191,125.35,,,,,,125.35
1192,124.43,,,,,,124.43
1193,277.06,167.60,,118.98,,,187.88
1194,278.04,167.27,,119.43,,,188.25
1195,279.43,168.70,,120.50,,,189.54
1196,279.43,168.70,,120.50,,,189.54
1197,121.04,,,,,,121.04
1198,278.78,166.61,,123.07,,,189.49
1199,278.78,166.61,,123.07,,,189.49
1200,279.02,118.97,,169.98,,,189.32
1201,279.23,169.89,,119.88,,,189.67
1202,280.84,170.17,,120.72,,,190.58
1203,171.01,279.52,,118.81,,,189.78
1204,171.54,278.95,,117.96,,,189.48
1205,171.54,278.95,,117.96,,,189.48
1206,115.93,,,,,,115.93
1207,115.93,,,,,,115.93
1208,116.03,,,,,,116.03
1209,116.03,,,,,,116.03
1210,116.37,,,,,,116.37
1211,175.56,280.32,,115.64,,,190.51
1212,175.56,280.32,,115.64,,,190.51
1213,271.60,167.16,,114.73,,,184.50
1214,270.67,168.28,109.35,112.75,187.60,74.89,153.92
1215,270.67,168.28,109.35,112.75,187.60,74.89,153.92
1216,116.49,,,,,,116.49
1217,116.22,,,,,,116.22
1218,114.06,,,,,,114.06
1219,114.06,,,,,,114.06
1220,113.13,,,,,,113.13
1221,114.66,,,,,,114.66
1222,114.63,,,,,,114.63
1223,114.63,,,,,,114.63
1224,110.96,,,,,,110.96
1225,107.14,,,,,,107.14
1318,174.57,106.20,,68.37,,,116.38
1319,174.57,106.20,,68.37,,,116.38
1324,99.19,,,,,,99.19
1389,138.32,,,,,,138.32
1390,138.32,,,,,,138.32
1391,134.08,,,,,,134.08
1394,127.44,,,,,,127.44
1395,125.85,,,,,,125.85
1396,125.85,,,,,,125.85
1397,124.53,,,,,,124.53
1456,58.49,,,,,,58.49
1457,52.21,,,,,,52.21
1459,63.78,,,,,,63.78
1460,63.78,,,,,,63.78
1461,63.33,,,,,,63.33
1462,63.33,,,,,,63.33
1463,61.60,,,,,,61.60
1464,64.05,,,,,,64.05
1465,64.05,,,,,,64.05
1468,66.87,,,,,,66.87
1469,69.60,,,,,,69.60
1470,69.60,,,,,,69.60
1509,138.01,,,,,,138.01
1510,138.01,,,,,,138.01
1511,144.34,,,,,,144.34
1512,144.34,,,,,,144.34
1531,172.49,,,,,,172.49
1532,172.49,,,,,,172.49
1540,168.50,,,,,,168.50
1542,181.47,,,,,,181.47
1552,192.04,,,,,,192.04
1569,208.38,,,,,,208.38
1570,200.66,,,,,,200.66
1580,321.22,,,,,,321.22
1581,272.40,,,,,,272.40
1582,272.40,,,,,,272.40
1583,184.63,,,,,,184.63
1584,143.77,,,,,,143.77
1585,118.74,,,,,,118.74
1586,118.74,,,,,,118.74
1587,107.37,,,,,,107.37
1588,107.37,,,,,,107.37
1589,96.52,,,,,,96.52
1590,82.82,,,,,,82.82
1591,72.46,,,,,,72.46
1599,282.90,,,,,,282.90
1600,282.90,,,,,,282.90
1602,260.67,,,,,,260.67
1603,260.67,,,,,,260.67
1607,197.48,,,,,,197.48
