frame,par1,par2,par3,par4,par5,par6,media
895,361.41,480.82,,120.42,,,320.88
896,124.33,308.80,,184.55,,,205.89
897,124.33,308.80,,184.55,,,205.89
898,135.81,319.99,,184.29,,,213.36
899,137.87,183.98,,321.83,,,214.56
900,140.71,326.29,,185.61,,,217.54
901,362.52,186.10,504.18,187.30,144.88,332.17,286.19
902,151.17,,,,,,151.17
903,151.17,,,,,,151.17
904,159.97,184.21,,344.08,,,229.42
905,163.83,,,,,,163.83
906,163.46,,,,,,163.46
907,164.94,,,,,,164.94
908,164.94,,,,,,164.94
909,164.45,344.93,,180.48,,,229.95
910,164.45,344.93,,180.48,,,229.95
911,165.77,354.56,,188.83,,,236.39
912,165.77,354.56,,188.83,,,236.39
913,167.48,352.31,,184.90,,,234.90
914,165.47,351.71,,186.26,,,234.48
915,352.95,165.91,,187.28,,,235.38
916,352.95,165.91,,187.28,,,235.38
917,159.94,346.61,,186.90,,,231.15
918,163.88,349.34,,185.53,,,232.92
919,163.88,349.34,,185.53,,,232.92
920,343.74,,,,,,343.74
921,343.74,,,,,,343.74
922,336.03,148.83,,187.44,,,224.10
923,336.03,148.83,,187.44,,,224.10
924,316.52,492.20,132.85,186.42,184.05,360.27,278.72
925,482.20,307.39,,184.76,,,324.78
926,471.10,184.96,358.33,295.65,113.45,182.54,267.67
927,184.96,465.16,359.94,289.35,184.76,105.43,264.93
928,184.96,465.16,359.94,289.35,184.76,105.43,264.93
929,279.93,184.77,,96.93,,,187.21
930,279.93,184.77,,96.93,,,187.21
931,184.79,184.11,,356.79,,,241.90
932,184.75,183.14,283.17,356.03,457.28,101.37,260.96
933,97.80,,,,,,97.80
934,96.76,,,,,,96.76
935,100.22,,,,,,100.22
936,101.76,,,,,,101.76
937,100.12,,,,,,100.12
938,101.99,,,,,,101.99
945,105.46,,,,,,105.46
946,105.46,,,,,,105.46
947,100.20,,,,,,100.20
948,100.20,,,,,,100.20
949,102.09,,,,,,102.09
950,104.71,275.02,,172.95,,,184.23
951,104.71,275.02,,172.95,,,184.23
952,103.39,,,,,,103.39
953,105.69,,,,,,105.69
954,105.38,,,,,,105.38
955,261.34,108.37,,157.44,,,175.72
965,108.17,,,,,,108.17
966,108.13,268.63,,162.79,,,179.85
967,108.13,268.63,,162.79,,,179.85
968,106.12,,,,,,106.12
969,107.74,,,,,,107.74
972,110.94,,,,,,110.94
973,110.94,,,,,,110.94
974,118.22,,,,,,118.22
975,118.22,,,,,,118.22
976,125.64,,,,,,125.64
977,127.15,,,,,,127.15
978,127.15,,,,,,127.15
979,127.15,,,,,,127.15
980,124.91,271.81,,146.91,,,181.21
981,262.96,113.02,,150.04,,,175.34
982,103.56,,,,,,103.56
983,248.67,,,,,,248.67
984,248.67,,,,,,248.67
985,253.43,94.96,,160.06,,,169.48
986,253.43,94.96,,160.06,,,169.48
987,253.43,94.96,,160.06,,,169.48
988,163.74,,,,,,163.74
989,257.78,94.14,,167.81,,,173.24
990,257.78,94.14,,167.81,,,173.24
991,256.64,169.47,,92.40,,,172.84
992,256.64,169.47,,92.40,,,172.84
993,91.95,171.44,,258.47,,,173.95
994,102.23,176.22,,274.17,,,184.21
995,102.23,176.22,,274.17,,,184.21
996,94.80,270.47,,177.46,,,180.91
997,94.80,270.47,,177.46,,,180.91
998,94.80,270.47,,177.46,,,180.91
999,102.22,176.74,,276.54,,,185.17
1000,271.79,174.27,,102.56,,,182.87
1001,271.79,174.27,,102.56,,,182.87
1002,271.79,174.27,,102.56,,,182.87
1003,174.57,269.46,,96.89,,,180.31
1004,173.33,120.11,,292.15,,,195.20
1005,173.33,120.11,,292.15,,,195.20
1006,295.06,122.92,,172.74,,,196.91
1007,295.06,122.92,,172.74,,,196.91
1008,295.06,122.92,,172.74,,,196.91
1009,122.91,167.89,,290.41,,,193.74
1010,122.91,167.89,,290.41,,,193.74
1011,133.23,298.76,,165.76,,,199.25
1012,133.23,298.76,,165.76,,,199.25
1013,133.23,298.76,,165.76,,,199.25
1014,131.92,284.64,,152.73,,,189.76
1015,131.92,284.64,,152.73,,,189.76
1016,132.41,284.77,,152.36,,,189.85
1017,132.41,284.77,,152.36,,,189.85
1018,132.41,284.77,,152.36,,,189.85
1019,155.34,287.65,,132.38,,,191.79
1020,155.34,287.65,,132.38,,,191.79
1021,127.31,283.71,,156.49,,,189.17
1022,127.31,283.71,,156.49,,,189.17
1023,287.70,128.13,,159.64,,,191.82
1024,287.70,128.13,,159.64,,,191.82
1025,285.76,,,,,,285.76
1026,285.76,,,,,,285.76
1027,285.76,,,,,,285.76
1028,285.76,,,,,,285.76
1029,283.30,,,,,,283.30
1030,283.30,,,,,,283.30
1031,282.77,128.20,,154.91,,,188.63
1032,282.77,128.20,,154.91,,,188.63
1033,282.77,128.20,,154.91,,,188.63
1034,282.77,128.20,,154.91,,,188.63
1035,295.54,,,,,,295.54
1036,295.54,,,,,,295.54
1037,295.54,,,,,,295.54
1038,295.54,,,,,,295.54
1041,329.07,,,,,,329.07
1042,329.07,,,,,,329.07
1043,329.07,,,,,,329.07
1044,328.57,132.52,,196.06,,,219.05
1045,330.21,,,,,,330.21
1046,330.21,,,,,,330.21
1047,330.21,,,,,,330.21
1048,332.14,,,,,,332.14
1050,322.34,,,,,,322.34
1051,322.34,,,,,,322.34
1052,322.34,,,,,,322.34
1053,322.34,,,,,,322.34
1058,309.03,,,,,,309.03
1059,309.03,,,,,,309.03
1060,315.13,,,,,,315.13
1061,320.69,,,,,,320.69
1062,320.69,,,,,,320.69
1063,340.86,,,,,,340.86
1064,340.86,,,,,,340.86
1065,340.86,,,,,,340.86
1066,343.30,,,,,,343.30
1067,343.30,,,,,,343.30
1068,341.28,,,,,,341.28
1071,339.35,,,,,,339.35
1072,339.35,,,,,,339.35
1073,339.35,,,,,,339.35
1074,335.07,,,,,,335.07
1075,338.45,,,,,,338.45
1076,338.45,,,,,,338.45
1077,340.96,,,,,,340.96
1079,337.55,,,,,,337.55
1080,337.55,,,,,,337.55
1081,337.55,,,,,,337.55
1082,336.85,145.41,,192.28,,,224.85
1083,336.85,145.41,,192.28,,,224.85
1084,336.67,,,,,,336.67
1085,336.67,,,,,,336.67
1086,303.55,,,,,,303.55
1087,303.55,,,,,,303.55
1089,314.67,124.30,,191.23,,,210.07
1090,314.67,124.30,,191.23,,,210.07
1091,314.67,124.30,,191.23,,,210.07
1092,184.36,,,,,,184.36
1099,348.69,,,,,,348.69
1100,348.69,,,,,,348.69
1101,348.69,,,,,,348.69
1102,320.70,138.01,,183.42,,,214.04
1103,129.14,311.58,,182.87,,,207.86
1104,129.14,311.58,,182.87,,,207.86
1105,121.07,302.88,,183.36,,,202.44
1106,121.07,302.88,,183.36,,,202.44
1107,98.43,,,,,,98.43
1108,111.56,,,,,,111.56
1109,111.56,,,,,,111.56
1110,111.56,,,,,,111.56
1111,308.20,,,,,,308.20
1112,308.20,,,,,,308.20
1113,308.20,,,,,,308.20
1114,309.66,129.68,,180.52,,,206.62
1115,309.66,129.68,,180.52,,,206.62
1116,349.23,168.32,,181.00,,,232.85
1117,419.55,,,,,,419.55
1118,183.68,,,,,,183.68
1119,180.74,,,,,,180.74
1120,177.32,,,,,,177.32
1121,177.32,,,,,,177.32
1137,161.22,,,,,,161.22
1138,161.22,,,,,,161.22
1139,161.22,,,,,,161.22
1140,161.22,,,,,,161.22
1145,170.66,,,,,,170.66
1146,173.27,,,,,,173.27
1147,173.27,,,,,,173.27
1148,173.27,,,,,,173.27
1149,173.27,,,,,,173.27
1150,197.98,372.85,,174.87,,,248.57
1151,197.98,372.85,,174.87,,,248.57
1152,197.98,372.85,,174.87,,,248.57
1153,197.98,372.85,,174.87,,,248.57
1154,132.98,,,,,,132.98
1155,127.08,292.02,,165.33,,,194.81
1156,127.08,292.02,,165.33,,,194.81
1157,127.08,292.02,,165.33,,,194.81
1158,134.06,,,,,,134.06
1159,137.97,304.99,,167.03,,,203.33
1160,137.97,304.99,,167.03,,,203.33
1161,135.42,307.28,,171.95,,,204.88
1162,135.42,307.28,,171.95,,,204.88
1163,136.75,,,,,,136.75
1164,136.75,,,,,,136.75
1165,141.66,,,,,,141.66
1166,141.66,,,,,,141.66
1167,135.07,,,,,,135.07
1168,135.07,,,,,,135.07
1169,134.86,306.73,,172.28,,,204.62
1170,136.62,306.97,,170.58,,,204.72
1171,136.03,312.46,,177.03,,,208.51
1172,136.03,312.46,,177.03,,,208.51
1173,136.03,312.46,,177.03,,,208.51
1174,136.03,312.46,,177.03,,,208.51
1175,136.03,312.46,,177.03,,,208.51
1176,140.06,,,,,,140.06
1177,141.31,310.14,,169.59,,,207.01
1178,141.31,310.14,,169.59,,,207.01
1179,141.74,,,,,,141.74
1180,141.74,,,,,,141.74
1181,141.74,,,,,,141.74
1182,141.74,,,,,,141.74
1183,140.92,316.34,,175.46,,,210.91
1184,138.02,310.72,,172.69,,,207.14
1185,138.02,310.72,,172.69,,,207.14
1186,138.02,310.72,,172.69,,,207.14
1187,131.66,302.55,,170.90,,,201.70
1188,141.38,314.02,,172.78,,,209.39
1189,136.55,312.08,,176.14,,,208.26
1190,136.55,312.08,,176.14,,,208.26
1191,136.55,312.08,,176.14,,,208.26
1192,136.55,312.08,,176.14,,,208.26
1193,136.55,312.08,,176.14,,,208.26
1194,136.02,320.36,,184.38,,,213.59
1195,136.02,320.36,,184.38,,,213.59
1196,136.02,320.36,,184.38,,,213.59
1197,136.02,320.36,,184.38,,,213.59
1198,136.02,320.36,,184.38,,,213.59
1199,324.49,186.88,,137.81,,,216.39
1200,324.49,186.88,,137.81,,,216.39
1201,324.49,186.88,,137.81,,,216.39
1202,324.49,186.88,,137.81,,,216.39
1203,117.82,300.42,,183.43,,,200.56
1204,128.27,299.32,,171.16,,,199.58
1205,128.27,299.32,,171.16,,,199.58
1206,128.27,299.32,,171.16,,,199.58
1207,128.27,299.32,,171.16,,,199.58
1208,128.27,299.32,,171.16,,,199.58
1209,122.99,296.92,,174.16,,,198.02
1210,123.01,,,,,,123.01
1211,123.01,,,,,,123.01
1212,123.01,,,,,,123.01
1213,123.01,,,,,,123.01
1214,128.56,136.18,,264.63,,,176.46
1215,140.13,,,,,,140.13
1216,140.13,,,,,,140.13
1217,140.13,,,,,,140.13
1218,140.13,,,,,,140.13
1220,280.68,,,,,,280.68
1221,280.68,,,,,,280.68
1222,280.68,,,,,,280.68
1223,280.68,,,,,,280.68
1229,294.30,,,,,,294.30
1230,282.93,,,,,,282.93
1231,282.93,,,,,,282.93
1232,282.93,,,,,,282.93
1233,282.93,,,,,,282.93
1234,282.93,,,,,,282.93
1235,291.17,,,,,,291.17
1236,291.17,,,,,,291.17
1237,291.17,,,,,,291.17
1238,291.17,,,,,,291.17
1239,291.17,,,,,,291.17
1240,282.52,,,,,,282.52
1241,282.52,,,,,,282.52
1242,282.52,,,,,,282.52
1243,282.52,,,,,,282.52
1244,286.27,,,,,,286.27
1245,287.90,,,,,,287.90
1246,287.90,,,,,,287.90
1247,287.90,,,,,,287.90
1248,287.90,,,,,,287.90
1249,282.40,,,,,,282.40
1250,282.40,,,,,,282.40
1251,279.82,,,,,,279.82
1252,279.82,,,,,,279.82
1253,279.82,,,,,,279.82
1254,281.02,,,,,,281.02
1255,281.02,,,,,,281.02
1256,279.94,,,,,,279.94
1257,279.94,,,,,,279.94
1258,279.94,,,,,,279.94
1259,279.94,,,,,,279.94
1265,277.78,,,,,,277.78
1266,277.78,,,,,,277.78
1267,277.78,,,,,,277.78
1268,277.78,,,,,,277.78
1270,282.01,,,,,,282.01
1271,282.01,,,,,,282.01
1272,282.01,,,,,,282.01
1273,282.01,,,,,,282.01
1274,163.70,285.23,,121.73,,,190.22
1275,163.70,285.23,,121.73,,,190.22
1276,163.70,285.23,,121.73,,,190.22
1277,161.76,485.35,,327.26,,,324.79
1278,161.76,485.35,,327.26,,,324.79
1279,474.46,281.17,154.31,200.44,324.59,127.33,260.38
1280,474.46,281.17,154.31,200.44,324.59,127.33,260.38
1281,474.46,281.17,154.31,200.44,324.59,127.33,260.38
1282,156.83,130.03,,286.85,,,191.24
1283,156.83,130.03,,286.85,,,191.24
1284,148.04,,,,,,148.04
1285,148.04,,,,,,148.04
1286,148.04,,,,,,148.04
1287,341.54,490.80,,151.51,,,327.95
1288,341.54,490.80,,151.51,,,327.95
1289,153.55,,,,,,153.55
1290,153.55,,,,,,153.55
1291,145.75,,,,,,145.75
1292,145.75,,,,,,145.75
1293,335.17,148.17,,480.65,,,321.33
1294,133.40,,,,,,133.40
1295,133.40,,,,,,133.40
1296,456.98,131.65,265.19,331.69,200.01,134.87,253.40
1297,456.98,131.65,265.19,331.69,200.01,134.87,253.40
1298,456.98,131.65,265.19,331.69,200.01,134.87,253.40
1299,285.18,,,,,,285.18
1300,142.11,288.45,,146.98,,,192.51
1301,142.11,288.45,,146.98,,,192.51
1302,142.11,288.45,,146.98,,,192.51
1303,453.71,272.76,,195.01,,,307.16
1304,453.71,272.76,,195.01,,,307.16
1305,125.84,276.09,,150.98,,,184.30
1306,457.28,,,,,,457.28
1307,460.53,279.15,132.45,193.08,333.21,147.03,257.57
1308,460.53,279.15,132.45,193.08,333.21,147.03,257.57
1309,465.46,,,,,,465.46
1310,465.48,280.96,,198.12,,,314.85
1311,273.61,129.07,,144.87,,,182.52
1312,273.61,129.07,,144.87,,,182.52
1313,273.61,129.07,,144.87,,,182.52
1314,458.00,135.63,,330.16,,,307.93
1315,458.00,135.63,,330.16,,,307.93
1316,458.00,135.63,,330.16,,,307.93
1317,140.62,,,,,,140.62
1320,135.77,,,,,,135.77
1321,132.98,,,,,,132.98
1322,132.98,,,,,,132.98
1323,129.93,,,,,,129.93
1324,129.93,,,,,,129.93
1325,143.69,,,,,,143.69
1326,143.48,,,,,,143.48
1327,143.48,,,,,,143.48
1328,148.32,,,,,,148.32
1329,453.76,265.18,151.06,197.14,307.30,114.36,248.13
1330,453.76,265.18,151.06,197.14,307.30,114.36,248.13
1331,445.15,297.12,,151.50,,,297.92
1332,445.15,297.12,,151.50,,,297.92
1333,439.20,175.58,284.28,263.91,155.58,108.70,237.88
1334,439.20,175.58,284.28,263.91,155.58,108.70,237.88
1335,439.20,175.58,284.28,263.91,155.58,108.70,237.88
1336,421.65,,,,,,421.65
1337,403.17,,,,,,403.17
1338,395.78,236.24,,160.98,,,264.33
1339,395.78,236.24,,160.98,,,264.33
1340,408.84,,,,,,408.84
1341,408.84,,,,,,408.84
1342,395.55,,,,,,395.55
1343,395.55,,,,,,395.55
1344,359.25,,,,,,359.25
1345,359.25,,,,,,359.25
1346,349.91,,,,,,349.91
1347,324.53,,,,,,324.53
1348,324.53,,,,,,324.53
1349,324.53,,,,,,324.53
1350,316.90,,,,,,316.90
1351,316.90,,,,,,316.90
1352,314.11,,,,,,314.11
1353,314.11,,,,,,314.11
1354,314.11,,,,,,314.11
1355,284.52,,,,,,284.52
1356,284.52,,,,,,284.52
1357,284.52,,,,,,284.52
1358,284.52,,,,,,284.52
1359,283.91,,,,,,283.91
1360,283.91,,,,,,283.91
1361,283.91,,,,,,283.91
1362,271.46,,,,,,271.46
1365,245.91,104.53,99.32,291.93,166.39,126.16,172.37
1366,245.91,104.53,99.32,291.93,166.39,126.16,172.37
1367,240.08,163.42,,93.82,,,165.77
1368,240.08,163.42,,93.82,,,165.77
1369,228.34,116.05,85.25,291.94,164.47,128.85,169.15
1370,228.34,116.05,85.25,291.94,164.47,128.85,169.15
1371,116.49,206.19,,268.29,,,196.99
1372,209.44,267.10,,115.52,,,197.35
1373,209.44,267.10,,115.52,,,197.35
1374,209.44,267.10,,115.52,,,197.35
1375,113.15,207.97,,273.30,,,198.14
1376,113.15,207.97,,273.30,,,198.14
1377,113.03,268.75,,198.76,,,193.51
1378,113.03,268.75,,198.76,,,193.51
1379,113.03,268.75,,198.76,,,193.51
1380,203.98,265.57,,115.21,,,194.92
1381,203.98,265.57,,115.21,,,194.92
1382,203.04,262.86,,115.70,,,193.87
1383,203.04,262.86,,115.70,,,193.87
1384,179.91,,,,,,179.91
1385,179.91,,,,,,179.91
1386,178.03,112.69,,238.80,,,176.51
1387,178.03,112.69,,238.80,,,176.51
1388,104.74,,,,,,104.74
1389,172.43,92.27,,232.10,,,165.60
1390,172.43,92.27,,232.10,,,165.60
1391,172.84,237.31,,103.52,,,171.22
1392,172.84,237.31,,103.52,,,171.22
1393,167.63,107.48,,240.91,,,172.01
1394,167.63,107.48,,240.91,,,172.01
1395,152.45,113.85,,235.06,,,167.12
1396,152.45,113.85,,235.06,,,167.12
1397,152.45,113.85,,235.06,,,167.12
1398,152.45,113.85,,235.06,,,167.12
1399,80.24,158.20,,191.91,,,143.45
1400,165.49,,,,,,165.49
1401,165.49,,,,,,165.49
1402,165.49,,,,,,165.49
1403,165.49,,,,,,165.49
1404,165.49,,,,,,165.49
1405,131.68,77.25,,141.98,,,116.97
1406,131.68,77.25,,141.98,,,116.97
1407,131.68,77.25,,141.98,,,116.97
1408,131.68,77.25,,141.98,,,116.97
1409,131.68,77.25,,141.98,,,116.97
1413,97.96,,,,,,97.96
1414,97.96,,,,,,97.96
1415,102.70,,,,,,102.70
1416,102.70,,,,,,102.70
1419,120.30,,,,,,120.30
1420,135.27,,,,,,135.27
1421,135.27,,,,,,135.27
1422,165.20,,,,,,165.20
1423,166.74,80.20,,93.31,,,113.42
1424,166.74,80.20,,93.31,,,113.42
1425,164.35,,,,,,164.35
1426,164.35,,,,,,164.35
1427,134.67,,,,,,134.67
1428,134.67,,,,,,134.67
1429,134.67,,,,,,134.67
1430,127.68,,,,,,127.68
1431,127.68,,,,,,127.68
1432,127.68,,,,,,127.68
1433,136.21,,,,,,136.21
1434,143.55,,,,,,143.55
1435,143.17,,,,,,143.17
1436,143.17,,,,,,143.17
1437,143.17,,,,,,143.17
1438,125.78,,,,,,125.78
1439,125.78,,,,,,125.78
1440,142.78,,,,,,142.78
1441,142.78,,,,,,142.78
