frame,person,x,y
49,1,0.1817,0.4088
49,2,0.7894,0.7361
50,1,0.1817,0.4088
50,2,0.7894,0.7361
51,1,0.2402,0.4386
51,2,0.7806,0.8281
52,1,0.2741,0.4557
52,2,0.7287,0.8549
53,1,0.3077,0.4662
54,1,0.3260,0.4910
55,1,0.3895,0.4973
56,1,0.4337,0.5208
57,1,0.4907,0.5594
58,1,0.5682,0.5611
59,1,0.6145,0.5589
61,1,0.0746,0.6384
62,1,0.0746,0.6384
63,1,0.5488,0.8131
63,2,0.0899,0.6928
64,1,0.1173,0.7367
64,2,0.6420,0.4890
65,1,0.1638,0.7049
65,2,0.9641,0.6538
65,3,0.5792,0.7829
66,1,0.9045,0.7313
66,2,0.1822,0.7519
67,1,0.8001,0.7838
67,2,0.1625,0.8041
68,1,0.5553,0.8376
68,2,0.8801,0.8660
69,1,0.6092,0.8136
69,2,0.1109,0.7848
70,1,0.6674,0.7554
70,2,0.0853,0.7494
70,3,0.7847,0.5241
75,1,0.0703,0.7687
76,1,0.0703,0.7687
77,1,0.0735,0.7704
77,2,0.8857,0.7327
78,1,0.7977,0.5238
78,2,0.9472,0.6816
78,3,0.0809,0.7742
79,1,0.7612,0.5397
80,1,0.7612,0.5397
81,1,0.7421,0.5275
81,2,0.0744,0.7499
82,1,0.6902,0.5202
83,1,0.6725,0.5441
84,1,0.6725,0.5441
85,1,0.6645,0.5813
86,1,0.6375,0.6211
86,2,0.0756,0.7647
87,1,0.6375,0.6211
87,2,0.0756,0.7647
88,1,0.6278,0.6236
88,2,0.0751,0.7793
89,1,0.6125,0.6035
89,2,0.0749,0.7673
90,1,0.6109,0.6029
91,1,0.6109,0.6029
92,1,0.6216,0.6003
92,2,0.0773,0.7474
93,1,0.7330,0.6414
94,1,0.8291,0.6601
94,2,0.0828,0.7669
95,1,0.8082,0.7162
95,2,0.0830,0.7699
96,1,0.6775,0.7642
96,2,0.0810,0.7758
97,1,0.6775,0.7642
97,2,0.0810,0.7758
98,1,0.5799,0.6573
98,2,0.0796,0.7699
99,1,0.4917,0.5697
99,2,0.0810,0.7833
100,1,0.4581,0.4953
101,1,0.4581,0.4953
102,1,0.4002,0.4570
102,2,0.9617,0.4091
102,3,0.0848,0.7788
103,1,0.3857,0.4282
103,2,0.9097,0.3960
104,1,0.3526,0.4080
104,2,0.8316,0.3659
105,1,0.7841,0.3554
105,2,0.3245,0.3650
106,1,0.7841,0.3554
106,2,0.3245,0.3650
107,1,0.2960,0.3577
107,2,0.7861,0.3517
108,1,0.0693,0.7788
108,2,0.2480,0.3330
108,3,0.7932,0.3487
109,1,0.0679,0.7762
109,2,0.2412,0.3210
109,3,0.7936,0.3453
110,1,0.0679,0.7762
110,2,0.2412,0.3210
110,3,0.7936,0.3453
111,1,0.7919,0.3502
111,2,0.0698,0.7774
111,3,0.2401,0.3228
112,1,0.0928,0.7686
112,2,0.7903,0.3557
112,3,0.2156,0.3371
113,1,0.1566,0.7015
113,2,0.7872,0.3454
113,3,0.2105,0.3345
114,1,0.2071,0.6846
114,2,0.7806,0.3576
115,1,0.2071,0.6846
115,2,0.7806,0.3576
116,1,0.2751,0.6399
116,2,0.7809,0.3493
117,1,0.2751,0.6399
117,2,0.7809,0.3493
118,1,0.7446,0.3405
118,2,0.3193,0.5585
119,1,0.3805,0.5341
119,2,0.6979,0.3436
119,3,0.2594,0.3305
120,1,0.3805,0.5341
120,2,0.6979,0.3436
120,3,0.2594,0.3305
121,1,0.6473,0.3210
121,2,0.4021,0.4963
121,3,0.2571,0.3235
121,4,0.9658,0.4683
122,1,0.4264,0.4661
122,2,0.8885,0.4371
122,3,0.6035,0.3068
122,4,0.2754,0.3382
123,1,0.8118,0.4194
123,2,0.4375,0.4394
123,3,0.2703,0.3514
124,1,0.8118,0.4194
124,2,0.4375,0.4394
124,3,0.2703,0.3514
125,1,0.7588,0.4001
125,2,0.2709,0.3787
125,3,0.4457,0.4186
126,1,0.7188,0.3957
126,2,0.2839,0.4002
126,3,0.4708,0.4011
127,1,0.7188,0.3957
127,2,0.2839,0.4002
127,3,0.4708,0.4011
128,1,0.2932,0.4314
128,2,0.4744,0.3912
129,1,0.3376,0.4461
129,2,0.4948,0.3705
130,1,0.3376,0.4461
130,2,0.4948,0.3705
131,1,0.3772,0.4739
131,2,0.5099,0.3576
132,1,0.4364,0.4544
136,1,0.5228,0.3224
139,1,0.5345,0.3473
140,1,0.5345,0.3473
141,1,0.7270,0.4155
142,1,0.7520,0.3802
142,2,0.5928,0.3127
143,1,0.7429,0.3562
143,2,0.5045,0.3559
143,3,0.5685,0.3376
144,1,0.7173,0.3439
144,2,0.5562,0.3385
145,1,0.7173,0.3439
145,2,0.5562,0.3385
146,1,0.5624,0.3334
147,1,0.5624,0.3334
148,1,0.5638,0.3359
149,1,0.5637,0.3289
149,2,0.7189,0.3407
150,1,0.5637,0.3289
150,2,0.7189,0.3407
151,1,0.5702,0.3220
151,2,0.7209,0.3434
153,1,0.5723,0.3258
154,1,0.5723,0.3258
155,1,0.5124,0.3239
155,2,0.5757,0.3189
156,1,0.5124,0.3239
156,2,0.5757,0.3189
157,1,0.7250,0.3440
157,2,0.5686,0.3301
158,1,0.7250,0.3440
158,2,0.5686,0.3301
159,1,0.7027,0.3313
159,2,0.5948,0.3383
160,1,0.6891,0.3276
161,1,0.6891,0.3276
162,1,0.6957,0.3206
163,1,0.5303,0.3180
164,1,0.6207,0.3305
164,2,0.5357,0.3241
165,1,0.5395,0.3260
165,2,0.6116,0.3345
166,1,0.5395,0.3260
166,2,0.6116,0.3345
169,1,0.6682,0.3204
170,1,0.6679,0.3061
170,2,0.5512,0.3279
171,1,0.6679,0.3061
171,2,0.5512,0.3279
172,1,0.5476,0.3207
175,1,0.4836,0.3148
176,1,0.4822,0.3230
177,1,0.6433,0.2975
177,2,0.4840,0.3163
178,1,0.6629,0.3001
178,2,0.5181,0.3266
179,1,0.6629,0.3001
179,2,0.5181,0.3266
180,1,0.4835,0.3252
180,2,0.6641,0.2930
181,1,0.4835,0.3252
181,2,0.6641,0.2930
182,1,0.6598,0.2995
183,1,0.6634,0.3067
184,1,0.6644,0.3106
185,1,0.4656,0.3225
185,2,0.6650,0.3215
185,3,0.5622,0.3163
186,1,0.6712,0.3202
186,2,0.5591,0.3189
187,1,0.6712,0.3202
187,2,0.5591,0.3189
188,1,0.4511,0.3253
188,2,0.5567,0.3183
188,3,0.6704,0.3221
189,1,0.4511,0.3253
189,2,0.5567,0.3183
189,3,0.6704,0.3221
190,1,0.4700,0.3250
191,1,0.4700,0.3250
192,1,0.4439,0.3238
192,2,0.5617,0.3093
193,1,0.5572,0.3129
193,2,0.4261,0.3069
193,3,0.6629,0.3125
194,1,0.4102,0.2976
194,2,0.5586,0.3125
194,3,0.6653,0.3135
195,1,0.5573,0.3123
195,2,0.3763,0.2817
195,3,0.6663,0.3093
196,1,0.5563,0.3146
196,2,0.4015,0.2914
196,3,0.7392,0.3390
196,4,0.6630,0.3198
197,1,0.5563,0.3146
197,2,0.4015,0.2914
197,3,0.7392,0.3390
197,4,0.6630,0.3198
198,1,0.4302,0.3046
198,2,0.5560,0.3137
198,3,0.7402,0.3311
198,4,0.6630,0.3189
199,1,0.4308,0.3117
199,2,0.5566,0.3127
199,3,0.6610,0.3153
199,4,0.7453,0.3323
200,1,0.5585,0.3113
200,2,0.6673,0.3127
201,1,0.5579,0.3151
201,2,0.6670,0.3136
202,1,0.4350,0.3014
202,2,0.5576,0.3126
202,3,0.6635,0.3156
203,1,0.5586,0.3126
203,2,0.4356,0.3120
203,3,0.6610,0.3142
204,1,0.5596,0.3133
204,2,0.6638,0.3121
204,3,0.4169,0.3096
205,1,0.4189,0.3146
205,2,0.5584,0.3151
205,3,0.6642,0.3137
206,1,0.4189,0.3146
206,2,0.5584,0.3151
206,3,0.6642,0.3137
207,1,0.5546,0.3112
207,2,0.6662,0.3158
208,1,0.5546,0.3116
208,2,0.6650,0.3123
208,3,0.7421,0.3440
208,4,0.4390,0.3108
209,1,0.4352,0.3107
209,2,0.5526,0.3114
209,3,0.6648,0.3162
209,4,0.7433,0.3418
210,1,0.4352,0.3107
210,2,0.5526,0.3114
210,3,0.6648,0.3162
210,4,0.7433,0.3418
211,1,0.6669,0.3168
211,2,0.7426,0.3437
211,3,0.5546,0.3116
212,1,0.4581,0.3280
212,2,0.6641,0.3124
212,3,0.5531,0.3118
213,1,0.4581,0.3280
213,2,0.6641,0.3124
213,3,0.5531,0.3118
214,1,0.6656,0.3123
215,1,0.6649,0.3155
215,2,0.4844,0.3318
216,1,0.6649,0.3155
216,2,0.4844,0.3318
217,1,0.4609,0.3234
217,2,0.6640,0.3154
218,1,0.4519,0.3252
218,2,0.5524,0.3103
218,3,0.6656,0.3157
218,4,0.7401,0.3323
219,1,0.5528,0.3113
219,2,0.6639,0.3150
219,3,0.7402,0.3351
219,4,0.4480,0.3270
220,1,0.5528,0.3113
220,2,0.6639,0.3150
220,3,0.7402,0.3351
220,4,0.4480,0.3270
221,1,0.5528,0.3130
221,2,0.6662,0.3156
221,3,0.4370,0.3414
221,4,0.7319,0.3330
222,1,0.5532,0.3127
222,2,0.6679,0.3169
222,3,0.4455,0.3652
222,4,0.7368,0.3365
223,1,0.5506,0.3126
223,2,0.6676,0.3165
223,3,0.4505,0.3404
224,1,0.5534,0.3137
224,2,0.6669,0.3175
224,3,0.7352,0.3345
224,4,0.4406,0.3229
225,1,0.5534,0.3153
225,2,0.6654,0.3166
225,3,0.4382,0.3203
225,4,0.7326,0.3373
226,1,0.4348,0.3206
226,2,0.7281,0.3372
226,3,0.5538,0.3169
226,4,0.6658,0.3161
227,1,0.4348,0.3206
227,2,0.7281,0.3372
227,3,0.5538,0.3169
227,4,0.6658,0.3161
228,1,0.4175,0.3253
228,2,0.5504,0.3175
228,3,0.7348,0.3247
228,4,0.6619,0.3150
229,1,0.4158,0.3280
229,2,0.5490,0.3175
229,3,0.7383,0.3246
229,4,0.6637,0.3160
230,1,0.5511,0.3158
230,2,0.6654,0.3131
230,3,0.7381,0.3231
230,4,0.4223,0.3264
231,1,0.5520,0.3157
231,2,0.4238,0.3437
231,3,0.7368,0.3245
231,4,0.6656,0.3144
232,1,0.5523,0.3144
232,2,0.7369,0.3231
232,3,0.4135,0.3243
233,1,0.4164,0.3311
233,2,0.5527,0.3152
233,3,0.7351,0.3221
234,1,0.4194,0.3336
234,2,0.5561,0.3124
234,3,0.7347,0.3234
235,1,0.5560,0.3174
235,2,0.6648,0.3122
235,3,0.4119,0.3265
235,4,0.7365,0.3225
236,1,0.5546,0.3133
236,2,0.4049,0.3471
236,3,0.6658,0.3148
236,4,0.7362,0.3234
237,1,0.7339,0.3273
237,2,0.5565,0.3078
237,3,0.6662,0.3119
238,1,0.5556,0.3052
238,2,0.6646,0.3127
238,3,0.7342,0.3341
238,4,0.4065,0.3166
239,1,0.5554,0.3125
239,2,0.7359,0.3436
239,3,0.6681,0.3110
239,4,0.3949,0.3118
240,1,0.7340,0.3320
240,2,0.5546,0.3121
240,3,0.3893,0.3075
240,4,0.6659,0.3120
241,1,0.7366,0.3240
241,2,0.3761,0.3057
241,3,0.6662,0.3119
241,4,0.5570,0.3181
242,1,0.3612,0.3167
242,2,0.5576,0.3084
242,3,0.7367,0.3223
242,4,0.6666,0.3109
243,1,0.3596,0.3151
243,2,0.5539,0.3086
243,3,0.6648,0.3097
243,4,0.7379,0.3209
244,1,0.3591,0.3209
244,2,0.5502,0.3117
244,3,0.6640,0.3108
244,4,0.7382,0.3225
245,1,0.3591,0.3209
245,2,0.5502,0.3117
245,3,0.6640,0.3108
245,4,0.7382,0.3225
246,1,0.5523,0.3101
246,2,0.7347,0.3240
246,3,0.6648,0.3114
246,4,0.3632,0.3117
247,1,0.3640,0.3089
247,2,0.5521,0.3127
247,3,0.7364,0.3249
247,4,0.6636,0.3138
248,1,0.5534,0.3051
248,2,0.7365,0.3256
248,3,0.3691,0.3046
248,4,0.6619,0.3114
249,1,0.3778,0.3088
249,2,0.5516,0.3068
249,3,0.7357,0.3268
249,4,0.6611,0.3122
250,1,0.5521,0.3064
250,2,0.7370,0.3259
250,3,0.6612,0.3121
250,4,0.3754,0.3099
251,1,0.3808,0.3057
251,2,0.5542,0.3169
251,3,0.7456,0.3323
251,4,0.6594,0.3151
252,1,0.3874,0.3047
252,2,0.6593,0.3157
252,3,0.5554,0.3174
253,1,0.6601,0.3153
253,2,0.5547,0.3190
253,3,0.7659,0.3389
253,4,0.3878,0.3017
254,1,0.3804,0.2980
254,2,0.5545,0.3137
254,3,0.6592,0.3149
254,4,0.7738,0.3397
255,1,0.7698,0.3501
255,2,0.5498,0.3117
255,3,0.6584,0.3143
255,4,0.3829,0.3029
256,1,0.7653,0.3486
256,2,0.5471,0.3102
256,3,0.6604,0.3118
256,4,0.3869,0.2940
257,1,0.6608,0.3134
257,2,0.5478,0.3086
257,3,0.3924,0.2996
258,1,0.3858,0.2996
258,2,0.6619,0.3096
258,3,0.5492,0.3101
259,1,0.7672,0.3406
259,2,0.3780,0.2990
259,3,0.5496,0.3102
259,4,0.6589,0.3122
260,1,0.5501,0.3134
260,2,0.3747,0.2984
260,3,0.6613,0.3113
260,4,0.7833,0.3341
261,1,0.3727,0.2949
261,2,0.5499,0.3107
261,3,0.7803,0.3410
261,4,0.6607,0.3098
262,1,0.5494,0.3118
262,2,0.7789,0.3557
262,3,0.6607,0.3095
263,1,0.5492,0.3125
263,2,0.7840,0.3429
263,3,0.6604,0.3106
263,4,0.3832,0.2880
264,1,0.5495,0.3123
264,2,0.7822,0.3400
264,3,0.3822,0.2914
264,4,0.6595,0.3101
265,1,0.5495,0.3123
265,2,0.7822,0.3400
265,3,0.3822,0.2914
265,4,0.6595,0.3101
266,1,0.5489,0.3107
266,2,0.3859,0.2876
266,3,0.6593,0.3139
266,4,0.7820,0.3424
267,1,0.5480,0.3099
267,2,0.3846,0.2922
267,3,0.6599,0.3107
267,4,0.7821,0.3427
268,1,0.5497,0.3097
268,2,0.6600,0.3148
268,3,0.3857,0.2928
268,4,0.7846,0.3399
269,1,0.5494,0.3107
269,2,0.6588,0.3142
270,1,0.5494,0.3107
270,2,0.6588,0.3142
271,1,0.6612,0.3113
271,2,0.5511,0.3084
271,3,0.3943,0.2903
272,1,0.6612,0.3113
272,2,0.5511,0.3084
272,3,0.3943,0.2903
273,1,0.3971,0.2809
273,2,0.5501,0.3107
273,3,0.6592,0.3144
273,4,0.7807,0.3358
274,1,0.5497,0.3103
274,2,0.6589,0.3122
274,3,0.7800,0.3425
274,4,0.3986,0.2859
275,1,0.3939,0.2963
275,2,0.5494,0.3100
275,3,0.6587,0.3114
275,4,0.7806,0.3421
276,1,0.4104,0.2896
276,2,0.5514,0.3091
276,3,0.7783,0.3407
276,4,0.6593,0.3138
277,1,0.5520,0.3103
277,2,0.6590,0.3124
277,3,0.7816,0.3424
277,4,0.4168,0.2898
278,1,0.5512,0.3073
278,2,0.4040,0.2890
278,3,0.6597,0.3119
278,4,0.7816,0.3437
279,1,0.5512,0.3073
279,2,0.4040,0.2890
279,3,0.6597,0.3119
279,4,0.7816,0.3437
280,1,0.5512,0.3118
280,2,0.4061,0.2941
280,3,0.6603,0.3117
280,4,0.7829,0.3416
281,1,0.4011,0.2795
281,2,0.5517,0.3121
281,3,0.6611,0.3113
281,4,0.7830,0.3428
282,1,0.5518,0.3107
282,2,0.6610,0.3118
282,3,0.3839,0.2955
282,4,0.7831,0.3425
283,1,0.5518,0.3107
283,2,0.6610,0.3118
283,3,0.3839,0.2955
283,4,0.7831,0.3425
284,1,0.5543,0.3111
284,2,0.3033,0.2919
284,3,0.6613,0.3117
284,4,0.7822,0.3415
285,1,0.2614,0.3161
285,2,0.5552,0.3128
285,3,0.6616,0.3100
285,4,0.7838,0.3412
286,1,0.2614,0.3161
286,2,0.5552,0.3128
286,3,0.6616,0.3100
286,4,0.7838,0.3412
287,1,0.6627,0.3078
287,2,0.5498,0.3135
288,1,0.6627,0.3078
288,2,0.5498,0.3135
289,1,0.4144,0.3305
289,2,0.7701,0.3353
289,3,0.5449,0.3199
289,4,0.6600,0.3136
290,1,0.7389,0.3386
290,2,0.5480,0.3135
290,3,0.6624,0.3146
290,4,0.4436,0.3185
291,1,0.7389,0.3386
291,2,0.5480,0.3135
291,3,0.6624,0.3146
291,4,0.4436,0.3185
292,1,0.6641,0.3117
292,2,0.4501,0.3151
293,1,0.6641,0.3117
293,2,0.4501,0.3151
294,1,0.6620,0.3106
295,1,0.4308,0.3433
295,2,0.5523,0.3115
295,3,0.6622,0.3115
296,1,0.5538,0.3125
296,2,0.6615,0.3117
297,1,0.5514,0.3161
297,2,0.6614,0.3073
298,1,0.3909,0.4197
298,2,0.5541,0.3108
298,3,0.6621,0.3038
299,1,0.6614,0.2971
299,2,0.3949,0.4108
300,1,0.6635,0.2963
300,2,0.5515,0.3106
301,1,0.6604,0.2918
301,2,0.5511,0.3170
302,1,0.6612,0.2917
302,2,0.4044,0.3884
302,3,0.5507,0.3168
303,1,0.6616,0.2962
303,2,0.4202,0.3667
303,3,0.5514,0.3124
304,1,0.6614,0.2966
304,2,0.5514,0.3077
305,1,0.6614,0.2966
305,2,0.5514,0.3077
306,1,0.6618,0.2958
306,2,0.5516,0.3058
307,1,0.6622,0.2966
307,2,0.5491,0.3138
308,1,0.6624,0.2950
308,2,0.5537,0.3097
309,1,0.6619,0.2958
309,2,0.5511,0.3125
310,1,0.6613,0.2948
310,2,0.5536,0.3079
311,1,0.6627,0.2954
311,2,0.5515,0.3103
312,1,0.6622,0.2941
312,2,0.4464,0.3888
312,3,0.5527,0.3117
313,1,0.6619,0.2969
313,2,0.4459,0.3906
314,1,0.4446,0.4050
314,2,0.6624,0.2949
315,1,0.4386,0.4096
315,2,0.6612,0.2981
316,1,0.4401,0.4006
316,2,0.6630,0.2969
317,1,0.4488,0.3954
317,2,0.6618,0.2953
318,1,0.4442,0.4273
318,2,0.6625,0.2951
319,1,0.4483,0.4452
319,2,0.6628,0.2957
320,1,0.6634,0.2971
321,1,0.4385,0.4512
321,2,0.6615,0.2957
322,1,0.4385,0.4512
322,2,0.6615,0.2957
323,1,0.6618,0.2979
324,1,0.5542,0.2923
324,2,0.6621,0.2973
325,1,0.5542,0.2923
325,2,0.6621,0.2973
326,1,0.6636,0.2986
327,1,0.6623,0.2957
328,1,0.4411,0.4163
328,2,0.3536,0.3076
329,1,0.4476,0.4175
329,2,0.3150,0.2990
329,3,0.6626,0.2985
330,1,0.6632,0.2953
330,2,0.4517,0.4178
330,3,0.2930,0.2853
331,1,0.5564,0.3105
331,2,0.4317,0.4013
331,3,0.3224,0.2867
331,4,0.6636,0.3065
332,1,0.5564,0.3105
332,2,0.4317,0.4013
332,3,0.3224,0.2867
332,4,0.6636,0.3065
333,1,0.4051,0.3630
334,1,0.3660,0.3165
334,2,0.6618,0.3084
335,1,0.3533,0.3389
335,2,0.6615,0.3092
336,1,0.3533,0.3389
336,2,0.6615,0.3092
337,1,0.6660,0.3060
337,2,0.2589,0.3352
338,1,0.6675,0.3120
338,2,0.2216,0.3303
339,1,0.2037,0.3228
339,2,0.6675,0.3117
340,1,0.6652,0.3010
340,2,0.1845,0.3126
341,1,0.6644,0.2941
341,2,0.1806,0.2981
342,1,0.6642,0.2957
342,2,0.1782,0.2788
343,1,0.1983,0.2759
343,2,0.6639,0.2962
343,3,0.3583,0.2643
344,1,0.1983,0.2759
344,2,0.6639,0.2962
344,3,0.3583,0.2643
345,1,0.1490,0.2828
345,2,0.3529,0.2667
345,3,0.6660,0.3065
346,1,0.3711,0.2577
346,2,0.6662,0.3093
346,3,0.1075,0.2897
347,1,0.6668,0.3039
347,2,0.3746,0.2681
347,3,0.0891,0.2926
348,1,0.6660,0.3063
348,2,0.0677,0.2964
348,3,0.3678,0.2710
349,1,0.6660,0.3063
349,2,0.0677,0.2964
349,3,0.3678,0.2710
350,1,0.0663,0.2984
350,2,0.6653,0.2948
351,1,0.0887,0.3014
351,2,0.6667,0.2933
352,1,0.6668,0.2925
352,2,0.0985,0.3103
353,1,0.1055,0.3179
353,2,0.6667,0.2926
353,3,0.3486,0.4682
354,1,0.1210,0.3204
354,2,0.6662,0.2941
355,1,0.6655,0.2962
355,2,0.1208,0.3344
356,1,0.6662,0.2998
356,2,0.1297,0.3374
357,1,0.1473,0.3482
357,2,0.6685,0.3037
358,1,0.1473,0.3482
358,2,0.6685,0.3037
359,1,0.6649,0.2988
359,2,0.1868,0.3803
359,3,0.3638,0.4001
360,1,0.1970,0.3870
360,2,0.6654,0.3022
361,1,0.2446,0.3975
361,2,0.6654,0.3008
362,1,0.6661,0.3004
362,2,0.2513,0.4119
362,3,0.3632,0.3829
363,1,0.6661,0.3004
363,2,0.2513,0.4119
363,3,0.3632,0.3829
364,1,0.6656,0.3005
364,2,0.2933,0.4067
365,1,0.6650,0.2958
366,1,0.6660,0.2965
366,2,0.3064,0.4006
367,1,0.6657,0.2932
367,2,0.2892,0.4132
368,1,0.3072,0.4087
368,2,0.6640,0.2886
369,1,0.3013,0.4143
369,2,0.6651,0.2896
370,1,0.6649,0.2887
370,2,0.3114,0.4181
371,1,0.6649,0.2887
371,2,0.3114,0.4181
372,1,0.6657,0.2917
372,2,0.3092,0.4341
373,1,0.6653,0.2967
374,1,0.3106,0.4267
374,2,0.6672,0.2975
375,1,0.3011,0.4068
375,2,0.6658,0.2970
376,1,0.2959,0.4230
376,2,0.6670,0.3008
377,1,0.2959,0.4230
377,2,0.6670,0.3008
378,1,0.6678,0.3043
378,2,0.2920,0.4187
379,1,0.6678,0.3043
379,2,0.2920,0.4187
380,1,0.2978,0.4144
380,2,0.6678,0.3026
381,1,0.6660,0.3073
381,2,0.2959,0.4232
382,1,0.6660,0.3073
382,2,0.2959,0.4232
383,1,0.6654,0.3093
383,2,0.2975,0.4218
384,1,0.2987,0.4175
384,2,0.6666,0.3060
385,1,0.6670,0.3052
385,2,0.2979,0.4265
386,1,0.2952,0.4269
386,2,0.6677,0.3037
387,1,0.2914,0.4248
387,2,0.6657,0.3051
388,1,0.6652,0.3045
388,2,0.2860,0.4296
389,1,0.3067,0.4468
389,2,0.6665,0.3026
390,1,0.2751,0.4491
390,2,0.6663,0.3020
391,1,0.6659,0.3038
391,2,0.2954,0.4399
392,1,0.6658,0.3025
392,2,0.2946,0.4380
393,1,0.6653,0.3015
393,2,0.2957,0.4420
394,1,0.6653,0.3015
394,2,0.2957,0.4420
395,1,0.6653,0.3015
395,2,0.2957,0.4420
396,1,0.6650,0.3003
396,2,0.2997,0.4434
397,1,0.2979,0.4438
397,2,0.6636,0.3020
398,1,0.2945,0.4315
398,2,0.6624,0.3039
399,1,0.6633,0.3020
399,2,0.2938,0.4244
400,1,0.2913,0.4215
400,2,0.6642,0.2987
401,1,0.2939,0.4150
401,2,0.6635,0.3000
402,1,0.2868,0.4173
402,2,0.6635,0.3015
403,1,0.2868,0.4173
403,2,0.6635,0.3015
404,1,0.2863,0.4179
404,2,0.6669,0.2978
405,1,0.2865,0.4142
405,2,0.6679,0.2932
406,1,0.2923,0.4156
406,2,0.6659,0.2939
407,1,0.2923,0.4156
407,2,0.6659,0.2939
408,1,0.6647,0.2949
408,2,0.2954,0.4083
409,1,0.6649,0.2955
409,2,0.2923,0.4168
410,1,0.6652,0.2959
410,2,0.2922,0.4178
411,1,0.2886,0.4198
411,2,0.6661,0.2966
412,1,0.6662,0.3065
412,2,0.2928,0.4199
413,1,0.6662,0.3065
413,2,0.2928,0.4199
414,1,0.2936,0.4141
414,2,0.6649,0.3068
415,1,0.2973,0.4101
415,2,0.6623,0.3091
416,1,0.2919,0.4147
416,2,0.6674,0.3100
417,1,0.2984,0.4082
417,2,0.6695,0.3074
418,1,0.2999,0.4064
418,2,0.6679,0.3095
419,1,0.2927,0.4140
419,2,0.6687,0.3051
420,1,0.6699,0.3074
422,1,0.6731,0.3056
423,1,0.6732,0.3065
424,1,0.6735,0.3068
425,1,0.6726,0.3095
426,1,0.2860,0.4148
426,2,0.6722,0.3090
427,1,0.2860,0.4148
427,2,0.6722,0.3090
428,1,0.2898,0.3979
428,2,0.6713,0.3106
429,1,0.2926,0.3961
429,2,0.6725,0.3089
430,1,0.2903,0.3973
430,2,0.6733,0.3097
431,1,0.2898,0.3993
431,2,0.6735,0.3089
432,1,0.2889,0.4009
432,2,0.6695,0.3121
433,1,0.2906,0.4017
433,2,0.6702,0.3119
434,1,0.2906,0.4017
434,2,0.6702,0.3119
435,1,0.2928,0.4009
435,2,0.6709,0.3103
436,1,0.2900,0.4009
436,2,0.6714,0.3118
437,1,0.2911,0.3994
437,2,0.6705,0.3121
438,1,0.2937,0.3982
438,2,0.6711,0.3102
439,1,0.2911,0.3996
439,2,0.6724,0.3077
440,1,0.2920,0.4019
440,2,0.6715,0.3128
441,1,0.2884,0.4009
441,2,0.6711,0.3111
442,1,0.2912,0.4024
442,2,0.6711,0.3078
443,1,0.2923,0.3987
443,2,0.6707,0.3089
444,1,0.2913,0.3979
444,2,0.6719,0.3067
445,1,0.2902,0.3985
445,2,0.6704,0.3070
446,1,0.2908,0.3952
446,2,0.6708,0.3089
447,1,0.2908,0.3952
447,2,0.6708,0.3089
448,1,0.2919,0.3979
448,2,0.6710,0.3072
449,1,0.2919,0.3979
449,2,0.6710,0.3072
450,1,0.2935,0.4005
450,2,0.6713,0.3063
451,1,0.2968,0.3944
451,2,0.6705,0.3079
452,1,0.2976,0.3961
452,2,0.6705,0.3058
453,1,0.2969,0.3969
453,2,0.6710,0.3028
454,1,0.2977,0.3956
454,2,0.6715,0.3056
