frame,par1,par2,par3,par4,par5,par6,media
455,100.17,,,,,,100.17
458,70.70,,,,,,70.70
459,78.36,,,,,,78.36
460,78.36,,,,,,78.36
461,69.48,162.60,,94.02,,,108.70
462,69.48,162.60,,94.02,,,108.70
463,68.16,152.88,,85.30,,,102.11
464,59.93,87.09,,146.92,,,97.98
465,59.93,87.09,,146.92,,,97.98
466,77.51,,,,,,77.51
467,85.61,,,,,,85.61
470,67.80,,,,,,67.80
472,57.32,85.28,,142.57,,,95.06
473,57.32,85.28,,142.57,,,95.06
474,91.80,61.31,,152.90,,,102.00
475,91.80,61.31,,152.90,,,102.00
476,78.02,158.59,,80.57,,,105.73
477,70.94,90.60,,161.51,,,107.68
478,70.94,90.60,,161.51,,,107.68
479,55.49,77.68,,132.91,,,88.69
480,57.49,,,,,,57.49
481,70.38,,,,,,70.38
482,85.69,,,,,,85.69
483,95.82,,,,,,95.82
484,88.75,,,,,,88.75
487,66.36,,,,,,66.36
488,66.36,,,,,,66.36
492,106.09,,,,,,106.09
493,106.09,,,,,,106.09
496,102.76,,,,,,102.76
497,102.76,,,,,,102.76
498,97.87,,,,,,97.87
499,87.94,,,,,,87.94
500,87.94,,,,,,87.94
505,121.72,,,,,,121.72
506,121.72,,,,,,121.72
507,77.07,77.83,,154.89,,,103.26
508,132.32,75.69,,198.72,,,135.58
509,90.26,68.86,,159.04,,,106.05
510,97.24,,,,,,97.24
512,137.00,88.68,,48.32,,,91.33
513,137.00,88.68,,48.32,,,91.33
514,145.45,,,,,,145.45
515,70.38,,,,,,70.38
516,70.38,,,,,,70.38
517,130.70,,,,,,130.70
518,130.70,,,,,,130.70
527,98.36,,,,,,98.36
528,101.96,234.00,,142.21,,,159.39
529,129.38,98.90,,218.67,,,148.98
533,114.04,,,,,,114.04
534,77.79,82.41,,147.98,,,102.73
535,89.23,195.89,223.38,110.44,135.00,35.85,131.63
536,142.57,224.54,,84.86,,,150.66
538,169.65,,,,,,169.65
539,152.95,53.62,,206.31,,,137.63
540,152.95,53.62,,206.31,,,137.63
541,78.29,,,,,,78.29
542,89.03,220.51,,132.56,,,147.37
543,92.08,129.23,,220.84,,,147.38
544,81.13,136.63,,217.72,,,145.16
545,96.82,213.85,,117.09,,,142.59
546,92.58,183.32,,90.76,,,122.22
549,106.57,193.64,,87.08,,,129.10
550,106.57,193.64,,87.08,,,129.10
551,126.95,193.64,,66.95,,,129.18
552,126.95,193.64,,66.95,,,129.18
555,103.37,,,,,,103.37
556,103.37,,,,,,103.37
557,105.94,,,,,,105.94
561,171.54,109.18,,62.90,,,114.54
562,72.38,176.68,,105.17,,,118.08
563,72.38,176.68,,105.17,,,118.08
564,104.30,192.29,,88.02,,,128.20
565,104.30,192.29,,88.02,,,128.20
566,85.22,84.05,,169.12,,,112.80
567,76.27,69.44,,145.29,,,97.00
568,76.27,69.44,,145.29,,,97.00
572,91.91,,,,,,91.91
573,91.91,,,,,,91.91
575,146.47,,,,,,146.47
576,146.47,,,,,,146.47
578,146.25,,,,,,146.25
579,146.25,,,,,,146.25
580,92.87,178.13,,86.07,,,119.02
581,74.05,105.09,,177.55,,,118.90
582,74.05,105.09,,177.55,,,118.90
583,66.88,,,,,,66.88
584,93.24,167.00,,77.29,,,112.51
585,93.24,167.00,,77.29,,,112.51
589,178.99,46.84,,135.35,,,120.39
590,138.59,54.70,,188.43,,,127.24
591,138.59,54.70,,188.43,,,127.24
592,73.39,,,,,,73.39
593,73.39,,,,,,73.39
596,115.36,,,,,,115.36
597,139.35,,,,,,139.35
598,152.60,,,,,,152.60
600,139.62,,,,,,139.62
601,150.09,,,,,,150.09
604,152.32,,,,,,152.32
606,110.42,,,,,,110.42
607,110.42,,,,,,110.42
608,119.92,,,,,,119.92
609,120.92,,,,,,120.92
610,120.92,,,,,,120.92
618,122.23,,,,,,122.23
619,104.56,,,,,,104.56
620,104.56,,,,,,104.56
623,119.20,,,,,,119.20
625,111.39,,,,,,111.39
626,124.28,,,,,,124.28
629,134.18,,,,,,134.18
630,134.18,,,,,,134.18
631,129.05,,,,,,129.05
632,125.51,,,,,,125.51
633,125.51,,,,,,125.51
634,121.48,,,,,,121.48
635,90.09,,,,,,90.09
637,86.29,,,,,,86.29
640,108.32,,,,,,108.32
641,109.33,,,,,,109.33
642,109.33,,,,,,109.33
650,85.87,,,,,,85.87
655,96.47,,,,,,96.47
656,96.47,,,,,,96.47
657,96.98,76.65,,172.37,,,115.33
658,168.15,97.49,,71.50,,,112.38
659,168.15,97.49,,71.50,,,112.38
660,106.52,,,,,,106.52
661,106.52,,,,,,106.52
662,119.15,,,,,,119.15
663,116.03,163.73,,49.11,,,109.62
664,161.24,116.78,,45.10,,,107.71
665,169.94,,,,,,169.94
667,106.84,193.19,,87.40,,,129.14
668,106.84,193.19,,87.40,,,129.14
669,187.07,,,,,,187.07
670,158.09,,,,,,158.09
671,137.91,,,,,,137.91
673,47.60,,,,,,47.60
674,165.27,107.23,,58.70,,,110.40
675,164.99,,,,,,164.99
676,164.99,,,,,,164.99
679,72.41,,,,,,72.41
680,72.41,,,,,,72.41
688,102.51,,,,,,102.51
689,125.77,,,,,,125.77
690,131.87,,,,,,131.87
691,131.87,,,,,,131.87
692,173.47,,,,,,173.47
693,202.54,,,,,,202.54
694,202.54,,,,,,202.54
695,110.37,246.29,,136.08,,,164.25
696,130.67,,,,,,130.67
700,86.21,,,,,,86.21
701,70.65,84.87,,149.20,,,101.57
702,70.65,84.87,,149.20,,,101.57
703,112.65,169.43,,64.18,,,115.42
706,173.74,,,,,,173.74
707,173.74,,,,,,173.74
708,133.97,71.43,,189.80,,,131.73
709,133.97,71.43,,189.80,,,131.73
710,69.83,191.25,,130.35,,,130.48
711,69.83,191.25,,130.35,,,130.48
712,124.51,,,,,,124.51
713,124.51,,,,,,124.51
714,133.98,,,,,,133.98
715,165.57,,,,,,165.57
718,175.20,,,,,,175.20
719,175.20,,,,,,175.20
720,218.90,,,,,,218.90
722,186.91,,,,,,186.91
723,186.91,,,,,,186.91
724,133.94,,,,,,133.94
725,122.75,,,,,,122.75
726,104.20,,,,,,104.20
727,104.20,,,,,,104.20
728,121.90,,,,,,121.90
729,146.20,,,,,,146.20
730,135.17,,,,,,135.17
731,118.00,,,,,,118.00
732,118.00,,,,,,118.00
733,198.21,,,,,,198.21
734,198.21,,,,,,198.21
739,142.38,,,,,,142.38
744,242.51,,,,,,242.51
745,168.93,,,,,,168.93
746,222.33,,,,,,222.33
747,222.33,,,,,,222.33
748,180.72,,,,,,180.72
749,185.96,,,,,,185.96
750,179.57,,,,,,179.57
752,103.51,,,,,,103.51
753,97.65,,,,,,97.65
754,97.65,,,,,,97.65
765,78.33,,,,,,78.33
783,120.33,,,,,,120.33
784,120.33,,,,,,120.33
785,171.90,,,,,,171.90
786,171.90,,,,,,171.90
805,171.61,,,,,,171.61
806,171.61,,,,,,171.61
808,176.69,,,,,,176.69
811,63.41,,,,,,63.41
820,69.27,,,,,,69.27
821,69.27,,,,,,69.27
823,158.22,,,,,,158.22
824,158.22,,,,,,158.22
825,65.57,,,,,,65.57
826,65.57,,,,,,65.57
827,160.62,,,,,,160.62
828,167.19,,,,,,167.19
829,120.11,176.04,,58.27,,,118.14
830,133.80,,,,,,133.80
831,143.48,,,,,,143.48
832,158.79,,,,,,158.79
833,174.62,108.22,,71.28,,,118.04
834,174.62,108.22,,71.28,,,118.04
835,144.13,,,,,,144.13
836,75.71,,,,,,75.71
837,75.71,,,,,,75.71
838,158.85,,,,,,158.85
839,174.99,132.10,,46.17,,,117.75
840,189.77,,,,,,189.77
843,148.01,,,,,,148.01
844,54.54,191.77,,138.63,,,128.31
845,54.54,191.77,,138.63,,,128.31
846,124.15,174.49,,50.60,,,116.41
847,148.59,,,,,,148.59
848,179.14,,,,,,179.14
849,182.93,,,,,,182.93
850,182.93,,,,,,182.93
851,172.88,,,,,,172.88
852,186.10,,,,,,186.10
853,207.53,,,,,,207.53
854,60.95,207.25,,147.62,,,138.61
855,60.95,207.25,,147.62,,,138.61
856,205.11,,,,,,205.11
857,198.04,,,,,,198.04
858,232.43,,,,,,232.43
859,225.80,170.29,,56.82,,,150.97
860,158.55,202.26,,45.57,,,135.46
861,174.92,,,,,,174.92
862,206.73,158.13,,52.95,,,139.27
863,219.62,,,,,,219.62
864,138.90,189.31,,56.14,,,128.12
865,138.90,189.31,,56.14,,,128.12
866,190.57,,,,,,190.57
867,190.57,,,,,,190.57
868,191.69,,,,,,191.69
869,191.69,,,,,,191.69
870,133.00,,,,,,133.00
871,177.74,,,,,,177.74
872,177.74,,,,,,177.74
873,166.73,,,,,,166.73
874,166.73,,,,,,166.73
875,149.74,109.04,,45.16,,,101.31
876,136.86,196.65,,63.28,,,132.26
877,144.18,198.51,,55.09,,,132.59
878,144.18,198.51,,55.09,,,132.59
879,144.18,198.51,,55.09,,,132.59
880,139.31,188.54,,50.91,,,126.25
881,180.87,,,,,,180.87
882,180.87,,,,,,180.87
883,131.07,,,,,,131.07
884,145.03,,,,,,145.03
885,145.03,,,,,,145.03
886,55.85,169.76,,116.02,,,113.88
887,161.25,59.42,,104.56,,,108.41
888,161.25,59.42,,104.56,,,108.41
889,151.52,,,,,,151.52
891,144.25,,,,,,144.25
892,147.25,,,,,,147.25
893,147.25,,,,,,147.25
894,108.12,153.77,,46.67,,,102.85
895,116.51,,,,,,116.51
896,116.51,,,,,,116.51
897,159.45,,,,,,159.45
898,159.45,,,,,,159.45
899,156.26,,,,,,156.26
900,156.26,,,,,,156.26
901,147.25,46.66,,107.17,,,100.36
902,145.20,89.11,,66.79,,,100.37
903,99.96,,,,,,99.96
905,127.37,,,,,,127.37
906,127.37,,,,,,127.37
907,148.50,,,,,,148.50
908,159.89,152.04,,8.10,,,106.68
909,148.51,,,,,,148.51
910,148.51,,,,,,148.51
911,174.81,,,,,,174.81
912,174.81,,,,,,174.81
913,158.37,,,,,,158.37
914,171.47,,,,,,171.47
915,152.50,,,,,,152.50
916,191.69,,,,,,191.69
917,202.56,,,,,,202.56
918,83.15,272.34,,223.24,,,192.91
921,146.80,,,,,,146.80
922,171.04,220.05,,70.46,,,153.85
923,171.04,220.05,,70.46,,,153.85
924,100.08,155.60,,252.07,,,169.25
925,148.62,109.63,,257.21,,,171.82
926,148.62,109.63,,257.21,,,171.82
927,175.40,,,,,,175.40
928,175.40,,,,,,175.40
929,220.20,50.97,,270.83,,,180.67
930,220.20,50.97,,270.83,,,180.67
931,208.03,,,,,,208.03
932,208.03,,,,,,208.03
933,217.70,,,,,,217.70
934,217.70,,,,,,217.70
935,252.25,193.87,,59.25,,,168.46
936,252.25,193.87,,59.25,,,168.46
937,215.50,153.34,,64.45,,,144.43
938,54.46,,,,,,54.46
939,54.46,,,,,,54.46
940,82.94,,,,,,82.94
941,82.94,,,,,,82.94
942,124.64,,,,,,124.64
943,126.98,,,,,,126.98
944,130.88,,,,,,130.88
945,130.88,,,,,,130.88
953,68.08,,,,,,68.08
961,60.19,122.98,,181.49,,,121.55
962,60.19,122.98,,181.49,,,121.55
965,297.12,238.84,173.15,60.62,134.16,73.65,162.92
966,57.30,307.72,,251.25,,,205.42
967,57.30,307.72,,251.25,,,205.42
968,231.56,73.27,,165.24,,,156.69
969,202.76,,,,,,202.76
970,202.76,,,,,,202.76
973,108.63,,,,,,108.63
975,86.63,,,,,,86.63
976,86.63,,,,,,86.63
977,95.98,,,,,,95.98
978,77.17,,,,,,77.17
979,77.17,,,,,,77.17
980,74.83,,,,,,74.83
981,77.11,,,,,,77.11
982,77.11,,,,,,77.11
984,128.76,72.79,,190.31,,,130.62
985,75.32,178.35,,249.62,,,167.76
986,75.32,178.35,,249.62,,,167.76
987,86.77,297.58,,213.00,,,199.12
988,313.10,77.93,,236.44,,,209.16
989,313.10,77.93,,236.44,,,209.16
990,81.87,210.08,,291.57,,,194.51
991,87.22,192.85,,279.65,,,186.57
992,168.42,76.89,,245.30,,,163.54
993,72.89,,,,,,72.89
994,73.39,,,,,,73.39
995,73.39,,,,,,73.39
996,98.02,,,,,,98.02
997,78.84,126.75,,47.97,,,84.52
998,78.84,126.75,,47.97,,,84.52
999,79.26,,,,,,79.26
1002,101.07,,,,,,101.07
1004,94.64,,,,,,94.64
1005,96.87,,,,,,96.87
1006,96.87,,,,,,96.87
1007,85.31,115.18,,198.09,,,132.86
1008,88.88,170.78,,89.32,,,116.33
1011,83.41,162.37,,99.69,,,115.16
1012,224.87,104.41,,126.06,,,151.78
1013,224.87,104.41,,126.06,,,151.78
1014,114.46,310.39,,197.24,,,207.36
1015,114.46,310.39,,197.24,,,207.36
1016,111.45,327.27,,216.82,,,218.51
1017,111.45,327.27,,216.82,,,218.51
1018,192.06,106.74,,298.38,,,199.06
1019,192.06,106.74,,298.38,,,199.06
1020,115.55,147.79,,263.30,,,175.55
1021,115.55,147.79,,263.30,,,175.55
1022,184.63,89.98,,274.15,,,182.92
1023,184.63,89.98,,274.15,,,182.92
1024,115.74,,,,,,115.74
1025,115.74,,,,,,115.74
1026,94.04,,,,,,94.04
1029,104.85,,,,,,104.85
1030,104.85,,,,,,104.85
1031,170.96,,,,,,170.96
1032,123.84,185.17,,64.15,,,124.39
1033,84.12,198.96,,116.16,,,133.08
1038,94.56,194.07,,99.86,,,129.50
1039,97.28,184.26,,88.18,,,123.24
1040,126.59,93.36,,218.64,,,146.20
1041,211.89,88.57,,124.93,,,141.80
1042,202.30,123.41,,79.66,,,135.12
1043,202.30,123.41,,79.66,,,135.12
1044,122.78,,,,,,122.78
1045,143.56,99.36,91.70,197.68,72.93,125.11,121.72
1046,143.56,99.36,91.70,197.68,72.93,125.11,121.72
1047,287.64,225.67,143.17,67.06,156.74,89.98,161.71
1048,287.64,225.67,143.17,67.06,156.74,89.98,161.71
1049,302.39,,,,,,302.39
1050,208.08,66.44,,272.15,,,182.22
1051,211.25,,,,,,211.25
1052,211.25,,,,,,211.25
1053,142.89,64.35,,80.84,,,96.03
1054,142.89,64.35,,80.84,,,96.03
1056,166.48,,,,,,166.48
1057,106.23,177.31,,71.48,,,118.34
1058,132.01,62.16,,193.98,,,129.38
1059,132.01,62.16,,193.98,,,129.38
1060,169.87,,,,,,169.87
1061,122.84,,,,,,122.84
1062,88.19,,,,,,88.19
1063,78.35,,,,,,78.35
1064,78.35,,,,,,78.35
1065,116.06,172.75,,56.76,,,115.19
1066,116.06,172.75,,56.76,,,115.19
1067,50.74,,,,,,50.74
1068,51.05,,,,,,51.05
1069,54.86,,,,,,54.86
1070,54.86,,,,,,54.86
1071,66.36,,,,,,66.36
1072,66.36,,,,,,66.36
1073,62.99,,,,,,62.99
1074,62.99,,,,,,62.99
1075,142.01,,,,,,142.01
1076,142.01,,,,,,142.01
1077,157.26,,,,,,157.26
1078,124.09,74.35,,198.39,,,132.28
1079,70.12,,,,,,70.12
1086,141.92,,,,,,141.92
1087,141.92,,,,,,141.92
1088,111.62,62.24,,173.77,,,115.88
1090,59.37,,,,,,59.37
1091,62.15,,,,,,62.15
1092,60.54,,,,,,60.54
1093,60.21,,,,,,60.21
1099,201.83,,,,,,201.83
1101,191.09,,,,,,191.09
1102,183.85,,,,,,183.85
1107,168.81,,,,,,168.81
1108,168.81,,,,,,168.81
1113,26.31,,,,,,26.31
1114,26.31,,,,,,26.31
1145,133.60,,,,,,133.60
1146,122.10,,,,,,122.10
1147,122.10,,,,,,122.10
1148,113.20,,,,,,113.20
1151,110.14,,,,,,110.14
1152,110.14,,,,,,110.14
1161,115.91,,,,,,115.91
1165,110.16,205.07,,263.99,,,193.07
1166,110.16,205.07,,263.99,,,193.07
1167,146.77,,,,,,146.77
1168,146.77,,,,,,146.77
1169,162.11,,,,,,162.11
1174,125.73,,,,,,125.73
1175,128.40,,,,,,128.40
1185,132.82,,,,,,132.82
1189,327.62,,,,,,327.62
1190,327.62,,,,,,327.62
1191,250.02,,,,,,250.02
1192,214.09,,,,,,214.09
1193,196.91,,,,,,196.91
1194,196.91,,,,,,196.91
1195,148.64,,,,,,148.64
1196,129.57,,,,,,129.57
1197,119.50,,,,,,119.50
1198,119.50,,,,,,119.50
1199,94.85,,,,,,94.85
1200,94.85,,,,,,94.85
1205,173.40,,,,,,173.40
1206,165.82,,,,,,165.82
1207,165.82,,,,,,165.82
1208,151.42,,,,,,151.42
1209,130.70,,,,,,130.70
1210,130.70,,,,,,130.70
1212,140.23,,,,,,140.23
1213,140.23,,,,,,140.23
1216,107.31,,,,,,107.31
1833,174.64,,,,,,174.64
1834,174.64,,,,,,174.64
1852,130.58,,,,,,130.58
1853,127.60,,,,,,127.60
1854,127.60,,,,,,127.60
1855,132.00,,,,,,132.00
1856,132.00,,,,,,132.00
1857,124.72,,,,,,124.72
1858,124.72,,,,,,124.72
1859,148.63,,,,,,148.63
1860,147.27,,,,,,147.27
1861,147.14,,,,,,147.14
1862,137.26,,,,,,137.26
1863,137.26,,,,,,137.26
1864,143.04,,,,,,143.04
1865,143.04,,,,,,143.04
1866,143.04,,,,,,143.04
1867,147.06,,,,,,147.06
1868,147.06,,,,,,147.06
1870,130.17,,,,,,130.17
1873,130.56,,,,,,130.56
1874,130.56,,,,,,130.56
1875,129.57,,,,,,129.57
1878,132.31,,,,,,132.31
1880,138.89,,,,,,138.89
1881,138.89,,,,,,138.89
1885,138.89,,,,,,138.89
1886,139.81,,,,,,139.81
1887,137.13,,,,,,137.13
1888,136.71,,,,,,136.71
1889,136.71,,,,,,136.71
1890,135.82,,,,,,135.82
1891,135.82,,,,,,135.82
1892,139.39,,,,,,139.39
1893,139.39,,,,,,139.39
1894,131.91,,,,,,131.91
1895,124.80,,,,,,124.80
1896,124.80,,,,,,124.80
1897,128.33,,,,,,128.33
1898,128.33,,,,,,128.33
1905,178.42,,,,,,178.42
1906,186.09,,,,,,186.09
1907,195.13,,,,,,195.13
1908,202.57,,,,,,202.57
1909,199.96,,,,,,199.96
1910,204.99,,,,,,204.99
1911,204.99,,,,,,204.99
1912,202.81,,,,,,202.81
1913,190.44,,,,,,190.44
1914,190.44,,,,,,190.44
1924,170.93,,,,,,170.93
1925,170.93,,,,,,170.93
1926,188.61,,,,,,188.61
1927,188.61,,,,,,188.61
1928,193.35,,,,,,193.35
1929,209.32,,,,,,209.32
1930,209.32,,,,,,209.32
1931,214.14,,,,,,214.14
1932,213.68,,,,,,213.68
1936,231.63,,,,,,231.63
1937,224.42,,,,,,224.42
1938,225.55,,,,,,225.55
